"gene","ensembl_id","stat","log2FoldChange"
"NDRG1","ENSG00000104419",1.4612809666842e-06,0.846512425897618
"DDIT3","ENSG00000175197",1.68326906129068e-06,0.783507873094202
"HSPA5","ENSG00000044574",2.61348857282954e-06,0.829648788666462
"HMGCS1","ENSG00000112972",4.84392917287493e-06,0.65728901633534
"ATG101","ENSG00000123395",2.80102405037254e-05,0.827500095507354
"RPL7A","ENSG00000148303",0.000104622349599783,0.72060718082608
"RPN1","ENSG00000163902",0.000104622349599783,0.586369949250832
"ISCU","ENSG00000136003",0.000104622349599783,0.599121577924694
"ENSG00000224032","ENSG00000224032",0.000112726662012111,0.527018790943782
"UBL5","ENSG00000198258",0.000112726662012111,0.521300148616434
"RPS15","ENSG00000115268",0.000157383553857479,0.482303379498267
"INSIG1","ENSG00000186480",0.000164726125633226,0.709986876598884
"RPS4X","ENSG00000198034",0.000164726125633226,0.674474636264793
"UBAP2L","ENSG00000143569",0.000164726125633226,-0.615414777462903
"LMAN2","ENSG00000169223",0.000173865791808857,0.534388882052815
"OS9","ENSG00000135506",0.000239921455761673,0.689456074481624
"ATF7IP","ENSG00000171681",0.000286233032722129,-0.775417484907635
"RPL6","ENSG00000089009",0.0008577196770888,0.499375234017017
"LGALS3","ENSG00000131981",0.0008577196770888,-0.697416247291404
"TRIM14","ENSG00000106785",0.00155999045578098,-1.02610761391722
"UBP1","ENSG00000153560",0.00260814011144351,-0.490834488478906
"EMC4","ENSG00000128463",0.00279484851789312,0.660220366143623
"RPL12","ENSG00000197958",0.00280501089669373,0.580219585197857
"P4HA1","ENSG00000122884",0.00298084525068663,1.20764502713862
"ZNF808","ENSG00000198482",0.0032668209927515,-0.662017415869239
"ATP5F1D","ENSG00000099624",0.00425173163715804,0.84097425403512
"DOLPP1","ENSG00000167130",0.00450011474738802,0.805232381825195
"ZNF721","ENSG00000182903",0.00450011474738802,-0.754361244980115
"HSP90AB1","ENSG00000096384",0.0047191159218413,0.382023469116519
"FAM107B","ENSG00000065809",0.0047191159218413,-0.748839848578851
"CKMT1B","ENSG00000223572",0.0047191159218413,-0.531950348128671
"FASTKD2","ENSG00000118246",0.0047191159218413,0.614092418439674
"TXNIP","ENSG00000265972",0.0047191159218413,0.571507678857414
"CETN2","ENSG00000147400",0.00481289062609747,0.555996364975874
"MTA3","ENSG00000057935",0.00481289062609747,-0.59322587247054
"POGK","ENSG00000143157",0.00553793981839393,0.520350356666748
"RBBP4","ENSG00000162521",0.00553793981839393,-0.494066321849876
"SRSF1","ENSG00000136450",0.00592545861313368,-0.360748917804076
"UQCRFS1","ENSG00000169021",0.00634525080885091,0.676197815938027
"SLC4A2","ENSG00000164889",0.0063983431266091,0.651553026545661
"NBPF12","ENSG00000268043",0.0063983431266091,-0.466826721064212
"LDHA","ENSG00000134333",0.00659456752123111,0.572825179061156
"GFM1","ENSG00000168827",0.00659456752123111,-0.591804623720044
"RPL21","ENSG00000122026",0.00659456752123111,0.591298969030403
"DSP","ENSG00000096696",0.00659456752123111,0.594558368029044
"TSPAN6","ENSG00000000003",0.00659456752123111,-0.571543407170214
"OTUD1","ENSG00000165312",0.00694014032048802,-0.531295365758747
"NPIPB3","ENSG00000169246",0.00823923429502234,0.663817586851793
"USP34","ENSG00000115464",0.00843198843904865,-0.599675239605898
"SLC19A2","ENSG00000117479",0.00845067072961522,0.65144436444687
"SPTBN1","ENSG00000115306",0.00866532142194942,-0.55145957712867
"PLEKHF2","ENSG00000175895",0.00866532142194942,-0.410237866976134
"ADSS2","ENSG00000035687",0.00866532142194942,0.431000300796856
"INPPL1","ENSG00000165458",0.00866532142194942,-0.370878401067845
"RPL18A","ENSG00000105640",0.00866532142194942,0.629996171907275
"PREX1","ENSG00000124126",0.00866532142194942,0.831909324186497
"DHDDS","ENSG00000117682",0.0092728556989027,0.894368925976605
"THG1L","ENSG00000113272",0.0092728556989027,0.621509309171999
"PSMA3","ENSG00000100567",0.0092728556989027,-0.489829219273292
"SNX17","ENSG00000115234",0.0096347051785605,0.57881189019075
"RPS2","ENSG00000140988",0.00979881810617259,0.435035125275278
"FUBP1","ENSG00000162613",0.00980772115813724,0.465341473607044
"ATOSA","ENSG00000047346",0.0100835371065994,-0.452722600048175
"PSME4","ENSG00000068878",0.0100835371065994,-0.484163291771676
"RHOBTB3","ENSG00000164292",0.0100835371065994,-0.40665973633943
"POGLUT3","ENSG00000178202",0.0100835371065994,-0.904669352536611
"ABAT","ENSG00000183044",0.0100835371065994,0.743617162894882
"SCAMP1","ENSG00000085365",0.0100835371065994,-0.572985921255369
"ZBTB8OS","ENSG00000176261",0.0100835371065994,-0.452153455788339
"HEATR6","ENSG00000068097",0.0116799865968322,0.380046271236115
"PPIAL4A","ENSG00000263353",0.0116799865968322,-0.591858188093555
"TSPYL1","ENSG00000189241",0.0116799865968322,-0.56664947050366
"NONO","ENSG00000147140",0.0116799865968322,-0.465850644414132
"TMEM87B","ENSG00000153214",0.0118867182579547,0.400746300673744
"TMEM208","ENSG00000168701",0.0120029489898033,0.612750339537177
"SETDB2","ENSG00000136169",0.0129533149928676,-0.818322076792466
"TMEM268","ENSG00000157693",0.0131060500509444,0.718304739759284
"SKP1","ENSG00000113558",0.0131060500509444,-0.559894562052068
"USP5","ENSG00000111667",0.0134943089146319,0.614469060276449
"SYTL2","ENSG00000137501",0.0136023105491876,-0.441804621924231
"AP1S1","ENSG00000106367",0.0136063228132078,0.517865193759994
"RPSA","ENSG00000168028",0.0136063228132078,0.71917756483342
"PIGP","ENSG00000185808",0.0136063228132078,-0.819677341691803
"PCBP2","ENSG00000197111",0.0138518118022071,0.448336975849093
"DENR","ENSG00000139726",0.0138518118022071,-0.368098746692626
"TAPBP","ENSG00000231925",0.0138719089154916,0.38139014705978
"MUC20","ENSG00000176945",0.0138719089154916,-0.568175064895114
"ABHD17C","ENSG00000136379",0.0142619709799813,-0.472443620197184
"MBNL1","ENSG00000152601",0.0145836190192575,-0.651286233817488
"EIF4A2","ENSG00000156976",0.0147191218230696,0.394319852736926
"BCLAF1","ENSG00000029363",0.0147191218230696,-0.551776737461971
"KICS2","ENSG00000174206",0.0148464586994792,0.869590828050443
"EID1","ENSG00000255302",0.0158678958623014,-0.422268892135724
"ATG3","ENSG00000144848",0.0161366523858442,-0.55932921774723
"ESRP1","ENSG00000104413",0.0164968185606228,0.516035706330734
"HERPUD1","ENSG00000051108",0.0168192700374868,0.887095792526065
"RPS27A","ENSG00000143947",0.0168663825052996,-0.536359204395618
"ST14","ENSG00000149418",0.0168663825052996,-0.464499193177525
"ATP5MG","ENSG00000167283",0.0169362620821832,-0.477152290795135
"NPIPB4","ENSG00000185864",0.0169362620821832,-0.470537055674259
"DHX15","ENSG00000109606",0.0187305661239183,-0.351733615567019
"LACTB","ENSG00000103642",0.0187305661239183,-0.42482707125958
