"gene","stat"
"ENSG00000196208",2.75455325575625
"ENSG00000174827",2.62092186255157
"ENSG00000069188",2.46610562807277
"ENSG00000156398",2.38494623832542
"ENSG00000161888",2.37736776703207
"ENSG00000274267",2.20063330447434
"ENSG00000131747",2.16602167389284
"ENSG00000142945",2.05579932741727
"ENSG00000160182",2.03247634666759
"ENSG00000189057",2.0026914424489
"ENSG00000082175",1.96813230256696
"ENSG00000183856",1.95589887304935
"ENSG00000124749",1.94712518531246
"ENSG00000112984",1.93830825225634
"ENSG00000088325",1.92177676166359
"ENSG00000127564",1.89691214167429
"ENSG00000152253",1.89519124187632
"ENSG00000169607",1.85058651967917
"ENSG00000122966",1.83006789678201
"ENSG00000111665",1.82614844005876
"ENSG00000170312",1.8235083965954
"ENSG00000118193",1.82256637905793
"ENSG00000157600",1.79529241680325
"ENSG00000277775",1.79240400502429
"ENSG00000135549",1.79096267638766
"ENSG00000138180",1.78861241210182
"ENSG00000185697",1.75763628601812
"ENSG00000130045",1.73913403337043
"ENSG00000278272",1.73356276424998
"ENSG00000068489",1.67061290614324
"ENSG00000109321",1.66379268148916
"ENSG00000100526",1.65361547518233
"ENSG00000184357",1.64043285936808
"ENSG00000183763",1.63888080955021
"ENSG00000165731",1.62217506618726
"ENSG00000024526",1.62098866587276
"ENSG00000131153",1.59110683964416
"ENSG00000143476",1.58308847364545
"ENSG00000198826",1.58173740937126
"ENSG00000169679",1.57804974259301
"ENSG00000198901",1.57145296328917
"ENSG00000128944",1.56872292242874
"ENSG00000140534",1.55929260274754
"ENSG00000263513",1.55887329129181
"ENSG00000087586",1.55369903247243
"ENSG00000147041",1.54032697760986
"ENSG00000072571",1.53674794266882
"ENSG00000119403",1.53300798068465
"ENSG00000171848",1.53092904372169
"ENSG00000004948",1.53058207846995
"ENSG00000102384",1.51719252181172
"ENSG00000203811",1.51231815973973
"ENSG00000171241",1.50679469961619
"ENSG00000065328",1.5016175113087
"ENSG00000122140",1.49958632933527
"ENSG00000126787",1.49744173605626
"ENSG00000138160",1.49333736003919
"ENSG00000104147",1.49034972165194
"ENSG00000164611",1.4884084618618
"ENSG00000157456",1.46968284734977
"ENSG00000178999",1.46926070978762
"ENSG00000137804",1.46353959061847
"ENSG00000166851",1.46227014709293
"ENSG00000013810",1.46170723028106
"ENSG00000196550",1.4613491963116
"ENSG00000107562",1.45772473565154
"ENSG00000278637",1.4448971170391
"ENSG00000109805",1.44095389501278
"ENSG00000145386",1.43709503251553
"ENSG00000112029",1.4195290105223
"ENSG00000168393",1.41769063235813
"ENSG00000143228",1.41222560107678
"ENSG00000100580",1.40816632336051
"ENSG00000144554",1.40611464234814
"ENSG00000148773",1.40430721043136
"ENSG00000284906",1.39686673219689
"ENSG00000134595",1.39529853412632
