"gene","ensembl_id","stat","log2FoldChange"
"MAP1LC3B","ENSG00000140941",0,2.60351593964873
"SPTSSB","ENSG00000196542",0,-3.5474806553535
"LCN2","ENSG00000148346",0,5.62678204344803
"SAT1","ENSG00000130066",0,3.87753843945007
"HMOX1","ENSG00000100292",4.43400185909842e-302,5.44205676448462
"MDM2","ENSG00000135679",1.8892930750853e-278,2.151628547111
"SLC12A2","ENSG00000064651",1.2529771269226e-267,-3.42860013887806
"HSPH1","ENSG00000120694",1.64317715126795e-266,2.46377495218969
"HES4","ENSG00000188290",6.53823830639104e-265,3.56724472188228
"HSPA1B","ENSG00000204388",5.18779730656881e-264,3.25954861894646
"EVL","ENSG00000196405",1.76431575854349e-262,-3.24031941738489
"TBC1D9","ENSG00000109436",4.65626148236005e-242,-3.1714940795394
"ZNF165","ENSG00000197279",1.26353364194726e-237,2.7843686748992
"DDIT3","ENSG00000175197",3.17609195171415e-237,2.66658665851675
"HSP90AA1","ENSG00000080824",3.5444510030373e-230,2.17065284929857
"HSPA6","ENSG00000173110",1.80118469698478e-227,6.11377376620244
"ESR1","ENSG00000091831",7.10906784248258e-216,-2.9977629383519
"SLC3A2","ENSG00000168003",5.63385678056048e-207,2.07410974688914
"SNHG32","ENSG00000204387",4.31287219380323e-202,2.29717352656043
"PPP1R15A","ENSG00000087074",8.58187147182383e-191,3.08911368109578
"WSB1","ENSG00000109046",2.91053888750373e-184,2.52461288011844
"MT2A","ENSG00000125148",1.6062978436243e-164,4.00781264725832
"ENSG00000224032","ENSG00000224032",5.74925664360143e-162,2.181390739724
"FTH1","ENSG00000167996",6.62821052017526e-160,1.9881331708871
"TACSTD2","ENSG00000184292",2.60831617196797e-158,-2.81003030381396
"SPHK1","ENSG00000176170",8.66049652966816e-157,2.73478381267181
"SLC39A6","ENSG00000141424",8.38634076490871e-154,-3.19003168065699
"ERGIC1","ENSG00000113719",1.85279973595068e-152,-2.57040840477412
"ZFAND2A","ENSG00000178381",1.40939534019036e-144,2.08930744792152
"PBX1","ENSG00000185630",1.15133241841396e-143,-3.8232402340986
"KCP","ENSG00000135253",4.69644506070325e-143,3.69615160006576
"HSPA5","ENSG00000044574",1.97701388062845e-140,2.2166442542002
"AMIGO2","ENSG00000139211",5.40934190361922e-140,-3.68757569333676
"SLC20A1","ENSG00000144136",5.59429859913405e-140,2.60558325707713
"ARID5B","ENSG00000150347",5.38471294633606e-138,-3.22295051910757
"NRCAM","ENSG00000091129",2.3323640142665e-137,-2.60794438202598
"DCDC2","ENSG00000146038",5.57195444145889e-134,-3.01900681417293
"GADD45A","ENSG00000116717",6.55384189949103e-131,2.83666899732269
"FKBP11","ENSG00000134285",6.56447605315752e-130,3.05969113617897
"EEIG2","ENSG00000162636",4.27612916742847e-129,-3.00823333720574
"RDX","ENSG00000137710",9.16133547481431e-122,-3.02325403635576
"ERO1A","ENSG00000197930",1.38289328353244e-119,2.10131623789171
"CHCHD10","ENSG00000250479",9.81433456115114e-119,2.92573672251916
"KITLG","ENSG00000049130",1.98642535940269e-118,-2.64020664888087
"RUNX1","ENSG00000159216",2.70993628140672e-117,-2.21985093971419
"FTL","ENSG00000087086",1.69853076024635e-114,3.20605262120097
"LY6E","ENSG00000160932",3.28494129565127e-112,-1.9197956967992
"DHCR7","ENSG00000172893",1.72929077059435e-111,-1.63551381054907
"NPY1R","ENSG00000164128",4.68053140343318e-111,-2.48932631056028
"TVP23C","ENSG00000175106",3.07037932767558e-109,1.79619800385951
"YPEL3","ENSG00000090238",5.56443036727534e-109,-2.20948152360043
"SYTL2","ENSG00000137501",1.61194586667696e-108,-4.92872408137347
"PRLR","ENSG00000113494",9.65090189954883e-108,-3.50686656839861
"EID1","ENSG00000255302",2.18198836757577e-107,-2.17390165982753
"EEF1A2","ENSG00000101210",1.95548276177837e-105,1.54511674632787
"AKNA","ENSG00000106948",2.50012580607308e-104,3.71388751719332
"VEGFA","ENSG00000112715",3.75135755004725e-104,2.07466168300366
"SLC6A14","ENSG00000268104",1.06144052939955e-103,-4.90599406060538
"GCLM","ENSG00000023909",7.98570042252979e-103,1.86356056046993
"SMIM14","ENSG00000163683",1.53882032805886e-102,-1.85464513534041
"RBCK1","ENSG00000125826",3.89564766458851e-101,2.05698516325208
"IER5","ENSG00000162783",4.05143816487778e-101,2.50761669546454
"MLPH","ENSG00000115648",9.41660997225331e-101,-1.49983978540116
"NAA50","ENSG00000121579",1.26015176622155e-100,1.38960769175745
"TSPAN1","ENSG00000117472",3.94699376465372e-100,3.31747357121294
"C15orf48","ENSG00000166920",3.9579699468253e-97,3.1595083165861
"HSP90AB1","ENSG00000096384",1.17283014432307e-96,1.49681992109143
"S100P","ENSG00000163993",4.98223115825496e-96,1.88274294841823
"TBC1D9B","ENSG00000197226",5.22402087041566e-95,-1.72210928510503
"GARS1","ENSG00000106105",7.42159282777782e-95,2.07830152872611
"TIPARP","ENSG00000163659",1.43580399609214e-92,2.03304570901821
"RNASEK","ENSG00000219200",1.62435483404149e-92,3.04223477043966
"GTPBP2","ENSG00000172432",1.31411157509704e-91,2.28517307917214
"IDI1","ENSG00000067064",1.42453310440448e-91,-1.57755898054722
"TAF1D","ENSG00000166012",1.44944617129012e-91,1.95906702719749
"HSPD1","ENSG00000144381",1.00140034861662e-89,1.43153045540555
"GNA13","ENSG00000120063",2.68698164652192e-89,1.47122083506098
"PPT1","ENSG00000131238",5.69551231781165e-89,-2.46362027683821
"NBN","ENSG00000104320",5.98035570439816e-89,-1.79058029994141
"RNFT1","ENSG00000189050",1.77368203441307e-88,2.15794293112579
"MRPS6","ENSG00000243927",9.47627539200999e-88,2.33745006278673
"TMSB4X","ENSG00000205542",1.17580144162835e-87,-2.29040697571776
"HNRNPH3","ENSG00000096746",1.23301365367934e-87,1.64612562163847
"RNASET2","ENSG00000026297",6.53777425945322e-87,-2.25775398905593
"PTPRF","ENSG00000142949",2.11003222342239e-86,-1.49698537698064
"RBL2","ENSG00000103479",2.66058936914666e-86,-2.31055928957064
"GSK3B","ENSG00000082701",3.56036265334962e-86,-1.91114759647957
"IRS1","ENSG00000169047",1.0547289001131e-85,-3.36526591752122
"HSP90B1","ENSG00000166598",1.24376031401517e-85,1.83282895330822
"P4HA2","ENSG00000072682",1.76126460341882e-83,2.14238572308735
"RNF43","ENSG00000108375",3.44154212108081e-82,-2.94313871243022
"SH3BGRL","ENSG00000131171",7.67414514966756e-82,-2.93917311744435
"CTNND2","ENSG00000169862",8.39878584137337e-82,-4.45247685636941
"ARMCX2","ENSG00000184867",8.59978294538414e-82,1.71419493450011
"RNF115","ENSG00000265491",8.59978294538414e-82,-1.45009714263113
"DNAJB1","ENSG00000132002",5.91621406333757e-81,2.62729781058392
"FBXO42","ENSG00000037637",1.15635323897057e-80,1.75625952236498
"DUSP5","ENSG00000138166",5.70794026892427e-80,2.94733077092481
"IL32","ENSG00000008517",7.48066638397761e-80,6.33279366969321
"SEC13","ENSG00000157020",1.19568354449696e-79,1.44101420660489
"TCEA1","ENSG00000187735",1.50131808692906e-79,1.43519902815796
"FLNB","ENSG00000136068",6.62841329276114e-79,-1.70223343770307
"ELP2","ENSG00000134759",3.18649478566273e-78,-1.29766901197911
"CCDC159","ENSG00000183401",5.40671694896403e-78,-2.11199847659832
"EXOC6","ENSG00000138190",6.15015145206431e-78,-3.65455327775482
"DNAJB11","ENSG00000090520",1.01542010547186e-77,1.48829928992593
"MACROH2A1","ENSG00000113648",1.09730471679767e-77,-1.69734532525083
"GDF15","ENSG00000130513",1.68084111534025e-77,1.51324965249056
"BLNK","ENSG00000095585",9.63733943125204e-77,-3.62314426049327
"GABPB1","ENSG00000104064",1.46717130796755e-76,1.78695037110767
"CD47","ENSG00000196776",1.64283516107694e-76,-2.19169066766845
"SLC38A1","ENSG00000111371",5.08448586833974e-76,-1.18674848098982
"CBX4","ENSG00000141582",1.08797270735987e-75,1.3860338131363
"EFCAB3","ENSG00000172421",2.82100010939881e-74,-2.04804386829864
"TUBA4A","ENSG00000127824",8.27863900701854e-74,3.96316649225811
"ABCC5","ENSG00000114770",1.2609293682373e-73,-2.12382526055186
"PTPRJ","ENSG00000149177",1.41916628047325e-73,1.52771814664097
"DBI","ENSG00000155368",3.47726712599702e-73,-1.5438463136671
"SPTY2D1","ENSG00000179119",7.145416559509e-73,1.64054319871393
"CD68","ENSG00000129226",4.2274585033973e-72,3.8636687647425
"GFPT1","ENSG00000198380",7.18642583253941e-72,1.7386471320724
"DSCAM","ENSG00000171587",7.99575945011253e-72,-2.13426961658718
"CEBPB","ENSG00000172216",2.69519968361688e-71,1.72737747005542
"OSR2","ENSG00000164920",4.14144430170547e-71,-1.74842927954394
"IFRD1","ENSG00000006652",5.48895204377765e-71,1.62824757507368
"SEC61G","ENSG00000132432",9.56072467359292e-71,1.4210863213215
"ATP6AP1","ENSG00000071553",2.24527814496383e-70,-1.68596694297144
"FASN","ENSG00000169710",6.08900247944935e-70,-1.68054694395459
"AMZ1","ENSG00000174945",6.20730651209055e-70,2.83492415647775
"TRIQK","ENSG00000205133",8.49865559394155e-70,-2.09040697983415
"INTS3","ENSG00000143624",9.49729129665241e-70,-1.64652490496674
"CD9","ENSG00000010278",1.01822865207987e-69,-1.8355400930902
"AIDA","ENSG00000186063",1.01822865207987e-69,1.86741796529346
"PLEKHH2","ENSG00000152527",1.02185615434648e-69,3.47791953708103
"MRPS10","ENSG00000048544",1.08252637368641e-69,1.5332366556545
"MUC20","ENSG00000176945",5.64275189539788e-69,-3.34535432619748
"OGDH","ENSG00000105953",8.96871116953692e-69,-1.89993062547675
"ISCU","ENSG00000136003",1.41437985255195e-68,1.69537943116502
"CLIC3","ENSG00000169583",1.56035851700688e-68,-1.80758663001382
"EMC10","ENSG00000161671",1.57428206284973e-68,-2.85083143739419
"SNHG8","ENSG00000269893",2.47683588102452e-68,1.70480876047811
"ERRFI1","ENSG00000116285",4.06091288268663e-68,1.52141224647995
"FOXA1","ENSG00000129514",1.41921909942296e-67,-1.71006519243319
"FAM241A","ENSG00000174749",1.77472653799345e-67,-1.60880797169011
"UBB","ENSG00000170315",1.88545888381509e-67,1.27467931367096
"AKT1","ENSG00000142208",4.10820182284912e-67,-1.69016586192245
"MDM4","ENSG00000198625",5.525268776343e-67,1.47445973306611
"WASHC5","ENSG00000164961",6.81715051924377e-67,-1.57385307104203
"C1orf21","ENSG00000116667",6.88352860922352e-67,-1.82112508160399
"SLC9A2","ENSG00000115616",9.60652089002776e-66,-2.2583715536399
"NUPR1","ENSG00000176046",1.35801025616037e-65,2.50899765347847
"H3-5","ENSG00000188375",1.7469783420812e-65,1.44025746637183
"DNAJA4","ENSG00000140403",2.62157565969004e-65,2.26722330601734
"NEDD9","ENSG00000111859",3.61581735237526e-65,-3.01513297183045
"AHSA1","ENSG00000100591",4.12726291390853e-65,1.44584386370339
"ATP2A3","ENSG00000074370",4.24303805585628e-65,-3.17844969527221
"CHD2","ENSG00000173575",6.40378192219093e-65,1.4937957542596
"RPL36","ENSG00000130255",1.84753242130926e-64,1.77147125144944
"NRP1","ENSG00000099250",3.40751867724292e-64,-2.81048772706809
"ANXA3","ENSG00000138772",5.16708507505163e-64,-1.82186215485962
"BAG3","ENSG00000151929",6.48166944852916e-64,1.86138242684475
"CFL2","ENSG00000165410",9.56677087490203e-64,2.75883317159853
"ACTG1","ENSG00000184009",1.05450895273502e-63,-1.31639151121811
"ZNF841","ENSG00000197608",1.42207513401347e-63,1.37364687736788
"SRP54","ENSG00000100883",2.44106648396013e-63,1.19809787698274
"SART3","ENSG00000075856",3.31536207817939e-63,1.21850178353617
"SERPINH1","ENSG00000149257",3.72749174478478e-63,2.01551385170315
"LSMEM1","ENSG00000181016",4.45934744929615e-63,2.58878230271937
"NPNT","ENSG00000168743",4.72324303953659e-63,-2.40837294495125
"DTNA","ENSG00000134769",2.14590044268509e-62,-1.37266897835199
"TNFRSF10B","ENSG00000120889",2.55228626833669e-62,1.84119201243892
"KIAA0513","ENSG00000135709",1.25599592354464e-61,-2.29967560467973
"ST8SIA4","ENSG00000113532",1.40000653438142e-61,-3.24625599130838
"CYP1A1","ENSG00000140465",3.0127656346182e-60,2.11193904906891
"NPDC1","ENSG00000107281",3.34977142748929e-60,-1.42468370317627
"RPS15A","ENSG00000134419",3.46042936000504e-60,1.53423711054684
"ITPR2","ENSG00000123104",4.51389912860881e-60,-1.75310730408655
"SLX1A","ENSG00000132207",6.33831246491302e-60,1.74148731513039
"HNRNPCL2","ENSG00000275774",1.2356741481315e-59,1.36377866034726
"EIF4EBP1","ENSG00000187840",2.95047846234448e-59,1.46195393874154
"PIK3R1","ENSG00000145675",3.20502523658631e-59,-3.54912541350896
"SERP1","ENSG00000120742",7.77309309201621e-59,2.26857944313597
"UPP1","ENSG00000183696",1.14041638962701e-58,3.37919237458569
"DTWD2","ENSG00000169570",1.29780061015025e-58,-2.44430160807706
"BET1","ENSG00000105829",1.32128577002496e-58,1.64790523474741
"CD24","ENSG00000272398",3.10148411007833e-58,-2.11561878440944
"ZNF57","ENSG00000171970",6.42448173199873e-58,2.10393220838918
"MYO5C","ENSG00000128833",7.2618631500639e-58,-1.64567055695639
"TMEM150C","ENSG00000249242",7.53411624422685e-58,-3.86561361390025
"ROBO1","ENSG00000169855",1.14471530282115e-57,-3.35311707825645
"BBC3","ENSG00000105327",1.46675106660191e-57,1.35141966537965
"RPL32","ENSG00000144713",2.12801675129155e-57,2.10198931609365
