"gene","ensembl_id","stat","log2FoldChange"
"ATG101","ENSG00000123395",7.06123488636926e-06,0.842751945193534
"CETN2","ENSG00000147400",8.48281636104026e-05,0.654805690143839
"TXNIP","ENSG00000265972",8.48281636104026e-05,0.730585102736862
"DDIT3","ENSG00000175197",9.51118657666335e-05,0.731223559128745
"RAB11FIP3","ENSG00000090565",9.51118657666335e-05,0.96001644062275
"LMAN2","ENSG00000169223",0.000103190548363359,0.6365085943128
"LAMP1","ENSG00000185896",0.000105251860534066,0.565016362137897
"NPIPB3","ENSG00000169246",0.000115540128951761,0.62093291839474
"OS9","ENSG00000135506",0.000171795963385744,0.768632006310659
"RPS4X","ENSG00000198034",0.000171795963385744,0.636401777036349
"NULL","",0.000285930397292018,-0.608095187975388
"MUC20","ENSG00000176945",0.000442972992964159,-0.674119843936353
"DAD1","ENSG00000129562",0.00126729667023526,-0.561316996833011
"RNF24","ENSG00000101236",0.00126729667023526,-1.03743890157105
"PDIA6","ENSG00000143870",0.00127868578331707,0.498206713226592
"RPL6","ENSG00000089009",0.00127868578331707,0.752867004076453
"RPS15","ENSG00000115268",0.00127868578331707,0.688380790452527
"BRD2","ENSG00000204256",0.00127868578331707,-0.893609757472992
"ISCU","ENSG00000136003",0.00127868578331707,0.559320550454483
"LACTB","ENSG00000103642",0.00147230137115968,-0.516297865179885
"DENR","ENSG00000139726",0.00147230137115968,-0.44784700162459
"UBAP2L","ENSG00000143569",0.00151036913248729,-0.643040458005655
"RPS24","ENSG00000138326",0.00151036913248729,-0.589436491677881
"IMPDH2","ENSG00000178035",0.0018584645891827,0.583518632644092
"ABAT","ENSG00000183044",0.0019144507133205,0.709026862713603
"LGALS3","ENSG00000131981",0.00204320878730674,-0.678486988566725
"UBP1","ENSG00000153560",0.00204320878730674,-0.590982536193781
"CD59","ENSG00000085063",0.00204320878730674,-0.674858652037365
"NDUFS5","ENSG00000168653",0.00204320878730674,-0.578861980805954
"FAM32A","ENSG00000105058",0.00230595861640323,-0.537912036913717
"BCL6","ENSG00000113916",0.00230595861640323,-0.586538172773957
"AARS1","ENSG00000090861",0.00262316253520281,0.574653849284165
"VEGFA","ENSG00000112715",0.00262316253520281,0.622714970630065
"ATF7IP","ENSG00000171681",0.00262316253520281,-0.88078718616472
"INTS3","ENSG00000143624",0.00279432799636115,-0.424094266543629
"ATP5MG","ENSG00000167283",0.00292466301995994,-0.545713238819715
"CKMT1B","ENSG00000223572",0.00308050965331483,-0.586942364221929
"EIF3L","ENSG00000100129",0.00318943407540895,0.548317496101113
"ALKBH5","ENSG00000091542",0.00318943407540895,0.909534990446774
"TRIQK","ENSG00000205133",0.00331479051367105,-0.457737937346464
"HERPUD1","ENSG00000051108",0.00353340404205681,1.10770173456301
"RPL12","ENSG00000197958",0.00384582908584017,0.8913006677473
"RPS27A","ENSG00000143947",0.00384582908584017,-0.916835834610829
"CEBPB","ENSG00000172216",0.00463686199519506,0.572739302712752
"RAB10","ENSG00000084733",0.00538202855214396,-0.523454536802986
