"gene","ensembl_id","stat","log2FoldChange"
"NULL","",5.00326787165077e-11,-0.552320787173027
"PABPC3","ENSG00000151846",5.59867767228184e-11,-1.63595037065874
"PPIAL4A","ENSG00000263353",9.29353225436634e-11,-0.728902025799156
"RPS27A","ENSG00000143947",5.32940845812448e-10,-0.944235192847331
"LMAN2","ENSG00000169223",1.15056849065645e-07,0.606764291180316
"PIGP","ENSG00000185808",1.15056849065645e-07,-0.931120815467633
"GSPT1","ENSG00000103342",1.26807602688874e-07,-0.659171337604767
"ATG101","ENSG00000123395",1.26807602688874e-07,0.856241149823689
"GTF3A","ENSG00000122034",1.77938029041485e-07,-0.763299980174988
"BRD2","ENSG00000204256",2.26421757932468e-07,-0.699221014109199
"DDIT3","ENSG00000175197",3.06350652798194e-07,0.836539385361981
"RPS4X","ENSG00000198034",3.06350652798194e-07,0.656897487463616
"INSIG1","ENSG00000186480",3.90395882390041e-07,0.596903070519123
"TXNIP","ENSG00000265972",3.90395882390041e-07,0.62133261527758
"ATF7IP","ENSG00000171681",4.22881057565811e-07,-0.880212198685969
"NPIPB4","ENSG00000185864",4.22881057565811e-07,-0.622910369869134
"RPL7A","ENSG00000148303",5.00539862737252e-07,0.620306957345125
"RBBP4","ENSG00000162521",7.14463997270662e-07,-0.604431748081641
"HSPA5","ENSG00000044574",1.24293988525525e-06,0.837440982691314
"LGALS3","ENSG00000131981",1.61983946570843e-06,-0.573470090045837
"MUC20","ENSG00000176945",1.94837459743302e-06,-0.686781804355077
"HMGCS1","ENSG00000112972",1.94837459743302e-06,0.697685865820443
"DENR","ENSG00000139726",2.36293091570247e-06,-0.523332693163573
"TAPBP","ENSG00000231925",2.95585025306333e-06,0.472182977464763
"OS9","ENSG00000135506",3.69911935845409e-06,0.762267002549528
"RPS11","ENSG00000142534",3.69911935845409e-06,-0.730518386658457
"PDIA6","ENSG00000143870",4.14662106685607e-06,0.487277374262524
"UBP1","ENSG00000153560",9.13962344185558e-06,-0.608883071949423
"TRIM37","ENSG00000108395",9.69337897770944e-06,0.423766689775208
"MTA3","ENSG00000057935",9.69337897770944e-06,-0.710138027924289
"THG1L","ENSG00000113272",1.03902109244374e-05,0.80390203377307
"RPN1","ENSG00000163902",1.04229636324532e-05,0.519856882380801
"RPS15","ENSG00000115268",1.10048803517648e-05,0.543265211100857
"ISCU","ENSG00000136003",1.33496942204342e-05,0.599753660068277
"GTF2F2","ENSG00000188342",1.33559367872151e-05,1.00046968117854
"EIF3L","ENSG00000100129",1.85838946496056e-05,0.544429529000962
"ACTB","ENSG00000075624",2.0936562168405e-05,-0.558484458356335
"NDUFS5","ENSG00000168653",2.0936562168405e-05,-0.599550173359362
"PSMA3","ENSG00000100567",2.60270733252024e-05,-0.430191192260698
"LAMP1","ENSG00000185896",2.63427251258355e-05,0.439763613602396
"HSP90AB1","ENSG00000096384",2.70487041723543e-05,0.436996524611891
"NACA","ENSG00000196531",2.70487041723543e-05,-0.879752040820411
"DAD1","ENSG00000129562",3.20163343206189e-05,-0.61696502501078
"NPIPB3","ENSG00000169246",3.20163343206189e-05,0.686055592342209
"KDM5C","ENSG00000126012",3.33408196455228e-05,0.52209694061937
"SPINT1","ENSG00000166145",3.77891834478755e-05,0.445588711744623
"CD24","ENSG00000272398",3.77891834478755e-05,-0.670781344856963
"UBAP2L","ENSG00000143569",4.60962356306838e-05,-0.623648450027799
"SLC25A6","ENSG00000169100",4.60962356306838e-05,-0.456397086039535
"RPS24","ENSG00000138326",4.69084993195404e-05,-0.665905194968774
"RAB10","ENSG00000084733",4.7290453297209e-05,-0.472780360505911
"SCAMP1","ENSG00000085365",4.8821023355632e-05,-0.688100815572241
"VEGFA","ENSG00000112715",5.06915697070144e-05,0.698713388570243
"DSP","ENSG00000096696",5.06915697070144e-05,0.545834977397342
"U2AF1","ENSG00000160201",6.10191465910678e-05,0.41977579735506
"FASTKD2","ENSG00000118246",7.21377350723012e-05,0.66489066930913
"HIF1A","ENSG00000100644",7.92436342815633e-05,0.64222140897076
"INPPL1","ENSG00000165458",7.92436342815633e-05,-0.437857481134707
"TSPAN6","ENSG00000000003",7.92436342815633e-05,-0.633229614561201
"ALKBH5","ENSG00000091542",8.17136515151338e-05,0.880446318750913
"CETN2","ENSG00000147400",8.17136515151338e-05,0.587128118268534
"TRIQK","ENSG00000205133",8.56213302241461e-05,-0.580077401031963
"CCNL2","ENSG00000221978",8.79428613817313e-05,0.493174357222412
"RAB11FIP3","ENSG00000090565",9.11879783468668e-05,0.814451006745907
"UBL5","ENSG00000198258",0.000106782214826062,0.482882232047327
"GORASP2","ENSG00000115806",0.000109570478205795,-0.730000799489031
"METTL9","ENSG00000197006",0.000112997990887935,-0.431092372988861
"ARLN","ENSG00000164096",0.000133865136270006,-0.590214448173362
"ZNF808","ENSG00000198482",0.000142156401159425,-0.733379921803174
"BCLAF1","ENSG00000029363",0.000142156401159425,-0.449356411014365
"ACTG1","ENSG00000184009",0.000142156401159425,-0.414957721619976
"LSM5","ENSG00000106355",0.000152769650535419,-0.756041412020243
"PPP1R15A","ENSG00000087074",0.000152769650535419,0.621731026838816
"RPS6KB1","ENSG00000108443",0.000152769650535419,-0.542854579124862
"NADK2","ENSG00000152620",0.000159257555269892,0.504903563659133
"ENSG00000215271","ENSG00000215271",0.000162752767628243,0.977907690611053
"CANX","ENSG00000127022",0.000163036056246126,-0.574304426448782
"CDC42","ENSG00000070831",0.00017806278504604,-0.480673806989207
"JUNB","ENSG00000171223",0.000178165064770225,0.584440198601636
"SLC6A14","ENSG00000268104",0.000183985615309631,-0.617866084739902
"PLEKHF2","ENSG00000175895",0.000228685672224969,-0.427176077040992
"MRPS15","ENSG00000116898",0.000250404143923965,-1.03820838804954
"EEF1E1","ENSG00000124802",0.000250404143923965,-0.41351613016373
"TNIP1","ENSG00000145901",0.000256778981849602,0.702862452842795
"GNPNAT1","ENSG00000100522",0.000260386105589617,-0.730146188660585
"GTF3C6","ENSG00000155115",0.000338007100700694,-0.64125989680387
"CDV3","ENSG00000091527",0.000357179746825459,-0.503736293200967
"MPLKIP","ENSG00000168303",0.000357592395667942,-0.938642698894147
"AKR1C3","ENSG00000196139",0.00036744828541686,-0.826172202134029
"NAMPT","ENSG00000105835",0.000408039615027713,-0.684254067018575
"ATP5MG","ENSG00000167283",0.000408123287536463,-0.561296958952096
