"gene","ensembl_id","stat","log2FoldChange","pvalue","baseMean"
"VEGFA","ENSG00000112715",7.59328141495182e-68,1.89074519872891,4.9155825173453e-70,725.267357155681
"BET1","ENSG00000105829",8.12484198800311e-68,1.90584649176171,5.35196860084248e-70,727.53928561258
"RNF115","ENSG00000265491",3.34037033775647e-67,-1.3937476348924,2.23829471808781e-69,973.809303629866
"BLNK","ENSG00000095585",7.30965891802116e-67,-3.24433276535604,4.98102822352379e-69,133.222895999296
"PRLR","ENSG00000113494",3.5289094788987e-66,-2.30482403942757,2.44478680536991e-68,224.952960500595
"ZFAND2A","ENSG00000178381",5.53493913791555e-66,1.67153800600254,3.89740177797574e-68,714.517915301288
"IFRD1","ENSG00000006652",5.7532190471571e-66,1.81997489564263,4.1164429298228e-68,869.7064628911
"LSMEM1","ENSG00000181016",1.25397211784854e-65,2.70496157378313,9.11461846022791e-68,168.631771599759
"ST8SIA4","ENSG00000113532",1.31958275986339e-65,-3.74084314931549,9.74138323578881e-68,148.418625389707
"P4HA2","ENSG00000072682",2.86709574445262e-65,2.08074435697355,2.14910072838016e-67,345.199591063522
"PLEKHH2","ENSG00000152527",1.81784004768363e-64,3.49558970905871,1.38325137075302e-66,130.019843076374
"TVP23C","ENSG00000175106",3.03306331534036e-64,1.64827890613566,2.34239983467512e-66,684.463000706748
"ABCC5","ENSG00000114770",6.94108601488925e-63,-2.13335296019095,5.43935190263894e-65,268.721011296385
"NRCAM","ENSG00000091129",4.28749853867169e-62,-1.63781940572803,3.40857351172082e-64,458.614228863682
"AKNA","ENSG00000106948",5.64622742932498e-62,3.14123709072299,4.55289207816097e-64,135.144552033122
"SLC9A2","ENSG00000115616",1.18216516831875e-61,-2.65294468874357,9.66676798625214e-64,235.192353794776
"HSPA5","ENSG00000044574",1.23380100728446e-61,1.98405679199226,1.02291281694226e-63,900.819197838123
"OSR2","ENSG00000164920",2.05379263416158e-61,-1.79834614756056,1.72607217408242e-63,390.209152910702
"GADD45A","ENSG00000116717",9.29858397629814e-61,2.07080786842823,7.92042928134424e-63,251.946577673016
"MUC20","ENSG00000176945",1.10609185152589e-60,-3.12767561865048,9.54718690698103e-63,125.022165347641
"NEDD9","ENSG00000111859",8.36988335928536e-60,-3.18557520761927,7.31948913872769e-62,142.714790657315
"SPDEF","ENSG00000124664",9.80104925599447e-60,-2.19519649042586,8.68236049934774e-62,495.20574441589
"PLS1","ENSG00000120756",1.25957726529754e-58,-1.66512919784594,1.13011475251e-60,415.39227360357
"GDF15","ENSG00000130513",1.27598803592058e-58,1.49537122216101,1.15933041310217e-60,4723.88039073171
"EFCAB3","ENSG00000172421",1.7879811009321e-58,-2.24963669000394,1.64482077428166e-60,316.04181303666
"CCDC159","ENSG00000183401",3.32047388240008e-58,-1.93449886899721,3.13003216626015e-60,292.321646523743
"KIAA0513","ENSG00000135709",3.32047388240008e-58,-2.36369546026125,3.12099183508358e-60,186.130694170544
"HES4","ENSG00000188290",3.90860295364812e-58,2.0161560815122,3.72882053499651e-60,295.870436337044
"SNU13","ENSG00000100138",7.40378043423008e-58,4.3601758829823,7.14731785246516e-60,109.141534227514
"SMN1","ENSG00000205571",1.75839571758115e-57,1.47044124286519,1.71745635107302e-59,749.090023732077
"MDM4","ENSG00000198625",6.03647131817262e-57,1.27199008771869,5.96448614061349e-59,2131.13261871719
"SLC38A1","ENSG00000111371",8.9445522500137e-56,-1.17705336214002,8.93947300398871e-58,2347.07377641733
"MPZL2","ENSG00000149573",1.60188368716856e-55,-2.13401060540249,1.61916692967634e-57,234.284818959687
"SH3BGRL","ENSG00000131171",9.46168449029427e-55,-2.31947214384875,9.67122775839278e-57,193.364723865839
"TBC1D9B","ENSG00000197226",6.05888716280442e-54,-1.34141549565679,6.26188224662354e-56,706.521396166451
"ANXA3","ENSG00000138772",8.23262058836285e-54,-2.02461345014283,8.60194314740922e-56,275.679923340327
"GFPT1","ENSG00000198380",9.94111375661606e-54,1.84454218294555,1.04999838655911e-55,1131.97952624632
"FGD3","ENSG00000127084",1.08665918969999e-53,-3.83028100568444,1.16009044669846e-55,97.9493803593396
"TIPARP","ENSG00000163659",1.26857778860119e-53,1.73853691828374,1.36870970945046e-55,329.95362912476
"COPA","ENSG00000122218",2.94705158132403e-53,1.12991250839114,3.2131397138797e-55,2484.99151876078
"CHCHD10","ENSG00000250479",3.11070109329433e-52,2.14328634250793,3.42689387904089e-54,175.691870993424
"ERGIC1","ENSG00000113719",1.00633290067172e-51,-1.6350099935467,1.12005251863519e-53,555.114858090276
"TMEM150C","ENSG00000249242",1.14444696470852e-51,-3.35348940476641,1.28677171500447e-53,101.958630262667
"SERP1","ENSG00000120742",1.63084870291034e-51,2.09440024149649,1.85218478467955e-53,245.023024577302
"FREM2","ENSG00000150893",1.2761504744748e-50,-4.18854890713557,1.46384097583141e-52,90.7812807375219
"JMJD6","ENSG00000070495",2.08384620845477e-50,1.45423572458468,2.41399560774999e-52,463.847904610932
"HSPA1B","ENSG00000204388",7.89939285489874e-50,1.84429389772309,9.24062991544089e-52,507.434280336335
"PPT1","ENSG00000131238",2.24538433390617e-49,-1.82621915276265,2.65212913942353e-51,310.649842976732
"HNRNPCL2","ENSG00000275774",3.811843668388e-49,1.15028249019574,4.54563980898058e-51,2966.4906593069
"SART3","ENSG00000075856",5.06274134364109e-49,1.18429383943259,6.09483909626298e-51,974.689557696542
"CEBPB","ENSG00000172216",6.32527881460909e-49,1.63986036196621,7.68659662876971e-51,541.672636647173
"GARS1","ENSG00000106105",1.56401938600791e-48,1.65375986296259,1.91838834399607e-50,793.304695692778
"TCEA1","ENSG00000187735",5.89233174103157e-48,1.3387107281265,7.29431186567225e-50,1246.72793729618
"DNAJB9","ENSG00000128590",1.25205577066773e-47,1.87566134518365,1.56418097414481e-49,988.43844868511
"HYOU1","ENSG00000149428",1.25309043895787e-47,2.26382048011961,1.57970515303037e-49,174.608250951191
"SLC25A32","ENSG00000164933",1.54545571128356e-47,1.65843146680559,1.96582668556227e-49,342.207737255566
"GABPB1","ENSG00000104064",3.0338238619166e-47,1.40196861067775,3.89349342869479e-49,758.50176076621
"RPS15A","ENSG00000134419",3.93159932847104e-47,1.34981706914666,5.09031599597613e-49,514.778652949975
"PSCA","ENSG00000167653",4.93982786319176e-47,-4.92847560546126,6.4517910762868e-49,94.0991402882803
"CCNK","ENSG00000090061",8.66621143224309e-47,1.27964958014937,1.14171553224327e-48,778.80856255585
"ELP2","ENSG00000134759",1.08374522034365e-46,-1.06560051759677,1.44007030982632e-48,2720.44924740781
"TMEM39A","ENSG00000176142",1.63850583277922e-46,2.05666152594561,2.19583973047074e-48,217.029570963802
"KLF10","ENSG00000155090",1.83756673017589e-46,1.68515972870407,2.48348030540524e-48,575.38167994737
"FAM107B","ENSG00000065809",6.52752180243073e-46,-1.977800838789,8.89611148542519e-48,208.102401998947
"RNASET2","ENSG00000026297",8.5042532625243e-46,-1.7858767558829,1.16867080609363e-47,306.634766519127
"MCCC2","ENSG00000131844",9.94345426850285e-46,-1.44089870375752,1.37774153407989e-47,473.231888874782
"RUNX1","ENSG00000159216",1.01553116333344e-45,-1.41456104874069,1.41862956377073e-47,702.456143221284
"ZNF57","ENSG00000171970",1.1267061099854e-45,1.98680462833212,1.58672978578297e-47,205.791078303527
"SEC61G","ENSG00000132432",2.15499828223672e-45,1.45586594711046,3.05933884474264e-47,961.774717322153
"FTL","ENSG00000087086",2.34879424029056e-45,2.18018882027937,3.36113656191494e-47,156.885645245444
"NUP58","ENSG00000139496",4.62612991858877e-45,1.47585011425702,6.67255536241651e-47,590.582194686102
"AMIGO2","ENSG00000139211",9.29416664549803e-45,-1.86189572270095,1.35111110803379e-46,321.009891828867
"MORF4L2","ENSG00000123562",9.4661362001824e-45,1.29709351436896,1.38686152166216e-46,1747.10511025139
"EIF4H","ENSG00000106682",9.62862053994469e-45,1.38489178082223,1.42160212401228e-46,479.32085101874
"ARMCX2","ENSG00000184867",2.04151179268225e-44,1.42434475342324,3.03734292835178e-46,619.315489434015
"SNHG8","ENSG00000269893",2.23383951100754e-44,1.49904386585438,3.34885650713225e-46,789.434793364215
"SEC22B","ENSG00000265808",2.31697132474866e-44,1.18275608179032,3.49979768531029e-46,1956.33529791754
"IRS1","ENSG00000169047",2.43035945979816e-44,-2.06312163398797,3.6986731131511e-46,218.649696683228
"NAA50","ENSG00000121579",2.66175022383622e-44,1.06378619126678,4.08104804336047e-46,2685.81759149787
"AMOT","ENSG00000126016",3.79563625797865e-44,-2.98988823720315,5.86265225536736e-46,93.2553124066808
"IER5","ENSG00000162783",8.52609906286015e-44,1.7146228948262,1.32660485134792e-45,314.863755461726
"KAT2B","ENSG00000114166",9.61457017469441e-44,-2.91547775723038,1.51296529010075e-45,113.603694380518
"KCP","ENSG00000135253",9.61457017469441e-44,2.61104567449971,1.51780267380184e-45,161.198433241044
"KDELR3","ENSG00000100196",1.79612829011984e-43,1.73567153300046,2.85585418076976e-45,270.950223906564
"ARRDC1","ENSG00000197070",2.76233324567355e-43,-1.65731038617631,4.42349787211778e-45,382.748163284855
"KRT19","ENSG00000171345",2.95559884408571e-43,-2.05354340226029,4.76655350210302e-45,207.101217928244
"MYO6","ENSG00000196586",4.43523637825163e-43,-1.38925701156851,7.20316640647341e-45,683.888858113561
"ERP44","ENSG00000023318",6.52105440145241e-43,1.41568130685562,1.06647567723924e-44,681.803893146291
"MAPK6","ENSG00000069956",7.76203816073115e-43,1.19550338003284,1.27824592084727e-44,930.734729407978
"DUSP5","ENSG00000138166",7.92984281863224e-43,2.35960674480896,1.3148859188192e-44,126.687767873526
"SCCPDH","ENSG00000143653",8.78314086468651e-43,-2.58201959782303,1.46635060432586e-44,114.976856928857
"TMSB4X","ENSG00000205542",1.10430312163101e-42,-1.81633110076825,1.85618241909585e-44,977.495491535472
"INPP4B","ENSG00000109452",1.21564025836472e-42,-1.96316825482667,2.05713115839119e-44,216.220389199719
"EXOC6","ENSG00000138190",1.38512740136649e-42,-2.17539886943164,2.35967189329895e-44,166.813668694682
"TMEM14A","ENSG00000096092",1.73213293885543e-42,-1.92646803473041,2.97049487526598e-44,263.686067880953
"TRIQK","ENSG00000205133",1.91063952234676e-42,-1.57363744551269,3.2983214922965e-44,294.283851889126
"SALL4","ENSG00000101115",1.99112589087632e-42,-2.65940455370778,3.45987803866073e-44,130.12977671924
"SMIM14","ENSG00000163683",3.13318407270393e-42,-1.40683377285183,5.49164428250885e-44,1692.46577819366
"NPNT","ENSG00000168743",3.13318407270393e-42,-1.96148704591352,5.51554266063725e-44,182.139867374838
"DNAJC3","ENSG00000102580",4.3290632727248e-42,1.24288482842104,7.66989063651412e-44,587.810288496431
"EID1","ENSG00000255302",8.08375170251166e-42,-1.62133468359202,1.44139581748362e-43,419.42522481197
"ACTG1","ENSG00000184009",8.75390602113971e-42,-1.57927718396296,1.57083151770593e-43,717.680578951148
"PLCB1","ENSG00000182621",2.43831488443103e-41,-3.42265732886731,4.40308991055688e-43,77.3642251254184
"TNFRSF10B","ENSG00000120889",2.45201732952554e-41,1.66278024642464,4.45568168908672e-43,265.700070555576
"SRPRB","ENSG00000144867",3.53141236500916e-41,1.35996382076376,6.45721057088557e-43,410.122987746792
"PEBP1","ENSG00000089220",6.16097622413615e-41,-2.00702018157112,1.13353565963663e-42,429.95340481112
"DNAJC25","ENSG00000059769",1.81609563021146e-40,1.74124878175367,3.36199418199281e-42,287.781356072796
"PDE3B","ENSG00000152270",2.2426950778092e-40,-2.33592006805614,4.17719469347767e-42,113.591114497985
"SGTB","ENSG00000197860",7.34422934074435e-40,2.53398184705356,1.37626103489247e-41,107.833691591307
"INTS3","ENSG00000143624",8.50764124011411e-40,-1.27128277537636,1.60393917757972e-41,482.010391393693
"ZNF529","ENSG00000186020",1.4966532495291e-39,1.75703472804005,2.83862683329198e-41,257.699801705345
"SEC11C","ENSG00000166562",2.34495404719431e-39,2.03548500873704,4.47418830129068e-41,157.76121496995
"SLC20A1","ENSG00000144136",2.4933042515067e-39,1.64824374101423,4.78555841572553e-41,403.505569870387
"GNA13","ENSG00000120063",5.96918389860937e-39,1.09452433409853,1.15248297872072e-40,2210.6742491108
"NCAM2","ENSG00000154654",6.1430115721162e-39,-4.04026464182994,1.19302098674829e-40,69.0236033266365
"PDIA6","ENSG00000143870",1.14122066130352e-38,1.14592198771347,2.22930100788421e-40,1086.09812202285
"RPL22L1","ENSG00000163584",1.54959145942519e-38,1.68696734201961,3.04462603612218e-40,924.542764187923
"INTS13","ENSG00000064102",1.74469058638946e-38,-1.66270597917317,3.44777015368274e-40,280.848223204782
"MUC1","ENSG00000185499",1.78006127260552e-38,-2.62832085056697,3.53788441460495e-40,94.003567169477
"H2AC6","ENSG00000180573",1.83572013454947e-38,-1.29101204475172,3.66935540807163e-40,578.510551343326
"ERICH2","ENSG00000204334",3.33943423246475e-38,3.17960001431245,6.71300237531244e-40,73.2833405867734
"EFEMP1","ENSG00000115380",5.95456217859129e-38,-3.56449678085174,1.20376157613771e-39,67.1503645079895
"RNASEK","ENSG00000219200",8.02932441681141e-38,2.34582874729443,1.63231013129954e-39,148.186816331023
"MTDH","ENSG00000147649",8.15650637630483e-38,1.25784422091489,1.66742890145925e-39,764.881438359396
"GPCPD1","ENSG00000125772",1.51192443279422e-37,2.01593169041734,3.10798776076948e-39,168.330207207412
"ENSG00000224032","ENSG00000224032",1.75086067016709e-37,1.15941991540603,3.61904193038512e-39,697.457742673103
"GTPBP4","ENSG00000107937",2.86864193129437e-37,1.10274208965316,5.96208374136139e-39,1108.12911446255
"PRKAB2","ENSG00000131791",3.16972685446754e-37,1.87845825418457,6.62384714618998e-39,164.551790468508
"ELAPOR1","ENSG00000116299",3.61503844817956e-37,-3.45068510472818,7.59548112337557e-39,74.604040450934
"GTPBP2","ENSG00000172432",4.51500035389224e-37,1.8702824852763,9.53764981060711e-39,374.545861018794
"PGM3","ENSG00000013375",5.40628205391623e-37,1.48483730914002,1.1543225736925e-38,447.386619596087
"TFAP2C","ENSG00000087510",5.40628205391623e-37,-1.20697023155377,1.15410700620935e-38,448.37671448639
"NR2F2","ENSG00000185551",1.47141110022762e-36,-2.63193066589213,3.15839520662148e-38,91.0145553579342
"NFE2L1","ENSG00000082641",1.68030328394749e-36,1.1974672966035,3.6258673929588e-38,612.925803133229
"NPDC1","ENSG00000107281",1.80571422756536e-36,-1.18046713369558,3.91699508762048e-38,932.703974009252
"EMC10","ENSG00000161671",1.90533547286168e-36,-1.81434130463189,4.15473493230485e-38,182.341595286473
"MCFD2","ENSG00000180398",3.11500503571308e-36,1.3734165609145,6.82789292325525e-38,403.244799690003
"MYOF","ENSG00000138119",3.39856852747952e-36,-1.70945317765779,7.48804422863175e-38,268.185515659223
"MEAF6","ENSG00000163875",3.66226688156159e-36,-1.6531452083684,8.11064215678034e-38,208.69633044301
"PER1","ENSG00000179094",4.2820801147928e-36,1.61099445029909,9.53194437818727e-38,318.647140220499
"M6PR","ENSG00000003056",5.7467275084366e-36,0.970461249176202,1.28575277587963e-37,1214.59167123952
"MRPS6","ENSG00000243927",6.00465131521518e-36,1.66282968445878,1.35027934175197e-37,201.035875694142
"GPRC5A","ENSG00000013588",6.16933191482899e-36,-1.44180575813457,1.39431805911524e-37,277.405511085225
"PTP4A1","ENSG00000112245",8.55916191804578e-36,1.0430452051681,1.94415943623981e-37,4699.5549137778
"SUN1","ENSG00000164828",8.65607830929282e-36,-1.15519447866878,1.97600424777724e-37,526.002399923251
"VAV3","ENSG00000134215",1.18678139070191e-35,-2.03203015860849,2.72265577423947e-37,137.699483512619
"DBI","ENSG00000155368",2.77913473187119e-35,-1.22135386183648,6.40731800760762e-37,849.184645604708
"NBN","ENSG00000104320",5.47894390848283e-35,-1.42161710304951,1.26939756653095e-36,689.985271315489
"CA12","ENSG00000074410",6.44012212853236e-35,-1.97213842598294,1.49940378915291e-36,129.757357413393
"LEPROT","ENSG00000213625",6.52615650101725e-35,-1.16647188386622,1.52684638183936e-36,591.250987928311
"FOXP1","ENSG00000114861",9.00935582035207e-35,-1.28898799177452,2.11804276526164e-36,398.161469993522
"ATP2A3","ENSG00000074370",1.17046271066699e-34,-2.17300118979487,2.76497721543138e-36,147.767873509165
"DPM1","ENSG00000000419",1.80274249436897e-34,0.982979334991421,4.27908212746297e-36,1239.12942202744
"ITPR2","ENSG00000123104",2.12244520312992e-34,-1.43723924465749,5.06204988821446e-36,333.32896614109
"SLX1B","ENSG00000181625",2.35322591854737e-34,1.50243627574059,5.6391898786314e-36,241.899616796522
"MAFK","ENSG00000198517",4.14908465340502e-34,1.10488573799026,9.98984607066285e-36,658.952034949577
"LY6E","ENSG00000160932",4.29191859888375e-34,-1.37616958127858,1.03824947366523e-35,730.833664739909
"PLCB4","ENSG00000101333",4.57866193019938e-34,-1.69939813842456,1.11281505174636e-35,199.538046861918
"UBTF","ENSG00000108312",5.13405085521352e-34,-1.41602812003014,1.25362968071653e-35,294.886454850363
"GUSB","ENSG00000169919",1.01369294812712e-33,-1.45333241521835,2.48674249625733e-35,307.780888200571
"FBXO42","ENSG00000037637",1.41176629199681e-33,1.24527315058522,3.47931045273489e-35,444.214105264005
"CYP1A1","ENSG00000140465",1.56656725840417e-33,1.75682467441501,3.87861058866678e-35,232.299652624279
"ZNF622","ENSG00000173545",1.64326421258119e-33,1.13174765704039,4.08716482175218e-35,667.779249549222
"UBP1","ENSG00000153560",1.94559579132831e-33,-1.51988309507088,4.86122741728822e-35,309.876597620917
"NUPR1","ENSG00000176046",1.98789115148098e-33,2.02355846358673,4.98948261757292e-35,136.029872326347
"SDF2L1","ENSG00000128228",2.71920600535753e-33,1.76729664994749,6.85591974093551e-35,185.349292942046
"SLX1A","ENSG00000132207",2.82472152733145e-33,1.57671983324559,7.15403634974347e-35,270.266673535569
"EPS8","ENSG00000151491",3.02563749766705e-33,-1.66175074837436,7.697249284241e-35,170.763683001731
"RBCK1","ENSG00000125826",3.2772375273802e-33,1.50707428938142,8.37454223350988e-35,335.618213849584
"PARP2","ENSG00000129484",3.70067757284427e-33,1.38495445558605,9.49861591667013e-35,265.561427371959
"SRPRA","ENSG00000182934",3.76634490165167e-33,1.90504068411736,9.70994085945405e-35,173.796365211797
"BMPR2","ENSG00000204217",3.82096829070796e-33,-1.33836248092674,9.89415979876677e-35,338.563052663053
"XPO6","ENSG00000169180",3.90435179409827e-33,1.07266304077538,1.01544186354174e-34,673.897851627188
"AHSA1","ENSG00000100591",3.97542722526826e-33,1.17607352847998,1.03844209177933e-34,475.530262939267
"FOXA1","ENSG00000129514",6.47752707159365e-33,-1.14981802973007,1.6993852964658e-34,421.607779971363
"APBB2","ENSG00000163697",6.85712279043715e-33,-2.19449866582729,1.80785671782078e-34,98.8565895710772
"SYCP2","ENSG00000196074",6.85712279043715e-33,-2.22156265468998,1.81454810922414e-34,102.220529720224
"C15orf48","ENSG00000166920",9.20341211578532e-33,2.08416513951564,2.44588124371807e-34,106.709663348532
"NBEAL2","ENSG00000160796",9.61444051962426e-33,-1.87216486783291,2.56603466452209e-34,132.161737259825
"SMARCA2","ENSG00000080503",9.72866648663409e-33,-2.12608154611183,2.60756989306717e-34,111.281881448217
"SPHK1","ENSG00000176170",1.02725350121719e-32,1.45735290706629,2.76500942405989e-34,249.35244990865
"HNRNPH3","ENSG00000096746",1.08538539549491e-32,1.45683360717072,2.93380720190559e-34,1034.49316295204
"SLC25A30","ENSG00000174032",1.12738084285329e-32,-1.96725798339372,3.0601251725376e-34,143.551046733388
"RETREG1","ENSG00000154153",1.61188448953641e-32,-2.77349805269888,4.39355227130878e-34,80.5327026312679
"RPL32","ENSG00000144713",1.69273466485483e-32,1.75097440639053,4.63315223429885e-34,196.27979138998
"SLC15A4","ENSG00000139370",1.7233329613073e-32,1.20320996788423,4.73647446492183e-34,503.396282485584
"PRRC1","ENSG00000164244",2.100109714202e-32,1.13532365171058,5.79587348723549e-34,645.730567814992
"CFAP36","ENSG00000163001",2.23176482480173e-32,1.46068159911603,6.1845612407907e-34,264.801388717154
"SLC24A3","ENSG00000185052",2.31838493297844e-32,-3.5798292561074,6.45092911504507e-34,58.1789366682979
"PTPRK","ENSG00000152894",2.40917741880454e-32,-1.46561052300699,6.73092157894285e-34,224.429575003775
"QSOX1","ENSG00000116260",2.47493914862495e-32,-1.37084288550392,6.94275945156572e-34,418.243298065395
"CBX4","ENSG00000141582",2.53172044092636e-32,1.18389645173736,7.13079692617532e-34,4026.88427651234
"PTRH2","ENSG00000141378",2.61576409303047e-32,1.00581320716531,7.39722043344221e-34,1505.31028282129
"EPB41L4A","ENSG00000129595",2.76400265529395e-32,-2.59103665793948,7.84782128135703e-34,77.0455220822106
"GALNT11","ENSG00000178234",2.86490833387959e-32,-1.5606617163804,8.16685964569877e-34,214.556666586973
"PPP1R3C","ENSG00000119938",4.18143617020721e-32,-2.90516917036712,1.20068374785548e-33,68.3605930128043
"VANGL1","ENSG00000173218",4.18143617020721e-32,-1.89094515540456,1.20148023970747e-33,137.234970500817
"TMEM208","ENSG00000168701",4.65173239369356e-32,1.55124100980428,1.34189668142892e-33,215.095423636112
"SCUBE2","ENSG00000175356",6.16331227792021e-32,-3.08597114842441,1.78494563415066e-33,60.5795360298108
"NT5C2","ENSG00000076685",7.3408342636974e-32,-1.10894622318612,2.13430275014938e-33,848.3722086863
"COL12A1","ENSG00000111799",1.00188684021889e-31,-3.71486667647521,2.92430344050262e-33,56.1394953196217
"ALG5","ENSG00000120697",1.01469477683679e-31,1.01310056286532,2.97321127114017e-33,1012.31931393427
"ISCU","ENSG00000136003",1.06970158009568e-31,1.37257509815288,3.14653843548872e-33,368.155043161503
"DNAJC10","ENSG00000077232",1.28970017926472e-31,1.50151809852171,3.80831398760734e-33,214.120813937684
