"gene","ensembl_id","stat","log2FoldChange"
"TFF1","ENSG00000160182",6.79185694153673e-29,1.68857457994305
"GREB1","ENSG00000196208",3.57847521440266e-28,2.33697127128966
"ARHGAP11A","ENSG00000198826",8.63176708078005e-16,1.50901376301757
"CDK1","ENSG00000170312",7.96161435973161e-15,1.57083549017065
"PRR11","ENSG00000068489",8.5036174331084e-15,1.48664781441683
"SFXN2","ENSG00000156398",8.5036174331084e-15,2.37198401301983
"AGR2","ENSG00000106541",3.90244737247504e-13,1.08794885567746
"CENPI","ENSG00000102384",5.75181497827848e-12,1.55038920618734
"CELSR2","ENSG00000143126",3.95634381613052e-11,1.06143658207925
"RET","ENSG00000165731",1.09158015230507e-10,1.75153607116876
"NUSAP1","ENSG00000137804",4.91729793173924e-09,1.59136796735582
"KRT81","ENSG00000205426",6.94501809065895e-09,-0.941504181765266
"H4C1","ENSG00000278637",7.88489038119195e-09,1.29774087046908
"KIF2C","ENSG00000142945",2.46014386464028e-08,1.94296596918796
"TPD52L1","ENSG00000111907",2.46014386464028e-08,0.84812746398573
"HMMR","ENSG00000072571",2.5499272620872e-08,1.18757933157093
"CALCR","ENSG00000004948",2.56170986346405e-08,1.38061626872259
"PSCA","ENSG00000167653",5.11155351180529e-08,-1.22428186319718
"MYB","ENSG00000118513",7.11328977451589e-08,1.04471870393647
"CLIP4","ENSG00000115295",9.29469961360891e-08,-1.2511054459755
"PGR","ENSG00000082175",9.65384082640442e-08,1.63605984176475
"TBC1D9","ENSG00000109436",1.03181567519855e-07,-0.941412949713345
"BCAS1","ENSG00000064787",1.3503924076992e-07,-1.31027011918943
"HMGB2","ENSG00000164104",1.3503924076992e-07,1.05803743305087
"KIF14","ENSG00000118193",1.98569657219606e-07,1.58930397471262
"RPS4X","ENSG00000198034",2.640387988284e-07,0.85167146580429
"TOP2A","ENSG00000131747",2.89484702437365e-07,1.91874177664837
"FAM107B","ENSG00000065809",2.90855763519344e-07,-1.04261734097689
"POGLUT3","ENSG00000178202",3.50803423188792e-07,-1.49393813208412
"DEPDC1","ENSG00000024526",3.61074488398969e-07,1.74607491575476
"LACTB","ENSG00000103642",3.61074488398969e-07,-0.819216730380351
"SDK2","ENSG00000069188",4.59455494692279e-07,2.09683286706553
"TPX2","ENSG00000088325",5.14298803881053e-07,1.93569852726771
"TMED8","ENSG00000100580",5.14298803881053e-07,1.2631413045836
"RPL7A","ENSG00000148303",5.48505576319503e-07,0.984284287961059
"APOD","ENSG00000189058",6.48554405333491e-07,-1.43235290992244
"PRC1","ENSG00000198901",9.01807937218769e-07,1.32341741383888
"MKI67","ENSG00000148773",9.35715179031234e-07,1.21532055781903
"IQGAP3","ENSG00000183856",9.47353356796541e-07,1.86905469855969
"KRT15","ENSG00000171346",2.97329310931054e-06,1.10848542162694
"KNSTRN","ENSG00000128944",2.99868456298106e-06,1.40522365877841
"H1-5","ENSG00000184357",3.21152851577978e-06,1.33403596441345
"TMEM164","ENSG00000157600",3.41272489277083e-06,1.78108195185246
"TMEM120B","ENSG00000188735",3.78826563171259e-06,1.28973317939763
"SPC24","ENSG00000161888",3.78826563171259e-06,2.20545823954967
"ABAT","ENSG00000183044",5.15687824013189e-06,0.95479157074079
"LMBR1","ENSG00000105983",5.80790206069231e-06,1.079821241045
"KAT2B","ENSG00000114166",6.36856006387787e-06,-0.951791858384867
"CBX6","ENSG00000183741",7.21000286479208e-06,-0.707489853491035
"KIF11","ENSG00000138160",7.22217242639509e-06,1.31016651876772
"H3C7","ENSG00000277775",7.22217242639509e-06,1.68050341325642
"RAPGEFL1","ENSG00000108352",7.6544451759448e-06,1.21716794879007
"AMZ1","ENSG00000174945",7.85199069109226e-06,1.20743756621779
"KIF20A","ENSG00000112984",7.90290132834887e-06,1.70577700462298
"NUDT4","ENSG00000173598",1.19634504815976e-05,-1.07140701185336
"ASCL1","ENSG00000139352",1.47254992340993e-05,1.10857154659602
"TST","ENSG00000128311",1.47254992340993e-05,1.03516321181494
"CAB39L","ENSG00000102547",1.7571782561288e-05,-0.971588137357494
"OTUD1","ENSG00000165312",1.79924399830439e-05,-0.838365027909246
"ENSG00000274267","ENSG00000274267",1.90729485902261e-05,1.80501036621464
"HMGCS1","ENSG00000112972",2.54660634997085e-05,0.655295890472892
"ABHD2","ENSG00000140526",2.66806233779719e-05,0.775756473361174
"MYBL1","ENSG00000185697",2.66806233779719e-05,1.41665197946517
"ZWILCH","ENSG00000174442",2.71534452997149e-05,1.00936547582118
"KIF23","ENSG00000137807",3.32484413717139e-05,0.945984955631851
"ENSG00000278272","ENSG00000278272",4.01194435851597e-05,1.63746522453286
"ARL3","ENSG00000138175",4.11353127567119e-05,0.706486226286178
"TACC3","ENSG00000013810",4.28627385815792e-05,1.30684896249414
"CCNB1","ENSG00000134057",4.9627120846286e-05,0.989004340273692
"SLC19A2","ENSG00000117479",5.51138633972996e-05,0.973154187621061
"XBP1","ENSG00000100219",6.19237199672589e-05,0.921381500841107
"IGFBP4","ENSG00000141753",6.789729204997e-05,1.35488733714409
"BCL6","ENSG00000113916",6.789729204997e-05,-0.832437401869544
"ZNF703","ENSG00000183779",7.18443759140947e-05,0.774656310980852
"FAM72A","ENSG00000196550",7.26971812047248e-05,1.26054545132236
"CCNA2","ENSG00000145386",8.2147093509663e-05,1.5570345491131
"CD24","ENSG00000272398",8.2147093509663e-05,-1.23265562580987
"GAB1","ENSG00000109458",9.14209850775398e-05,-1.13715597396044
"DRAM1","ENSG00000136048",9.74982155009025e-05,-1.73913314983419
"NPNT","ENSG00000168743",0.000108651890137449,-0.703825465384248
"PREX1","ENSG00000124126",0.00010947851497737,0.977698775358799
"TYMS","ENSG00000176890",0.000128190370472521,0.869155842379644
"THG1L","ENSG00000113272",0.000132558814615788,0.803381190924711
"GINS2","ENSG00000131153",0.000133493279229234,1.45115019854748
"IL1R1","ENSG00000115594",0.000136878516050097,-1.05591147954572
"CENPK","ENSG00000123219",0.00013699225261593,1.06736835035419
"BUB1","ENSG00000169679",0.00013699225261593,1.51001527794983
"RPL6","ENSG00000089009",0.000144349195506955,0.640955041495188
"TUBA1B","ENSG00000123416",0.000158692194614852,0.832815298872256
"MUC5B","ENSG00000117983",0.000175172774358301,0.991053147541269
"PHF19","ENSG00000119403",0.000187861898754033,1.30361477592619
"MTA3","ENSG00000057935",0.000187861898754033,-0.834989906489758
"RPN1","ENSG00000163902",0.000192194951151921,0.583834808002958
"UGT1A10","ENSG00000242515",0.000194734553854117,-1.41365269058441
"NPY1R","ENSG00000164128",0.000232528379258464,0.727499377613622
"L1CAM","ENSG00000198910",0.000248633114222283,-0.539770647394752
"FAM111B","ENSG00000189057",0.000260064077171786,1.4575539760715
"SCUBE2","ENSG00000175356",0.000262595180666952,0.771438503901236
"ANLN","ENSG00000011426",0.000268131170297058,1.1333242646698
"SALL4","ENSG00000101115",0.000298827996768922,-0.894158103606556
"RPS15","ENSG00000115268",0.000324422265824272,0.593701626155303
"CENPN","ENSG00000166451",0.000358019041443001,0.794845233755134
"MAGED1","ENSG00000179222",0.000371013353138839,0.769246739436872
"GPSM2","ENSG00000121957",0.00037518587440827,0.701266317442041
"FANCC","ENSG00000158169",0.000381652253867512,0.982647759555531
"KYNU","ENSG00000115919",0.000431220955372812,-0.638183893718497
"GATA6","ENSG00000141448",0.000438310289422126,-0.854880553684718
"NAMPT","ENSG00000105835",0.00045107668303548,-1.13230533155627
