"gene","ensembl_id","stat","log2FoldChange"
"TFF1","ENSG00000160182",3.69457219181198e-52,2.03514096899299
"KRT81","ENSG00000205426",3.15559130733467e-30,-1.27033209424562
"GREB1","ENSG00000196208",3.06161157479808e-29,3.06213716064093
"PRR11","ENSG00000068489",4.04066990780933e-29,1.64048329022492
"CDK1","ENSG00000170312",4.55178948981581e-29,1.86237509667659
"ASCL1","ENSG00000139352",8.42530616497626e-25,1.92488357975543
"RET","ENSG00000165731",2.25087385522868e-24,2.34365677315725
"AGR2","ENSG00000106541",1.06562622605359e-23,1.25698081967311
"TPD52L1","ENSG00000111907",3.10189262358058e-22,1.08262204982491
"CLIP4","ENSG00000115295",2.24548302203048e-21,-1.81316091909462
"SDK2","ENSG00000069188",3.33612026440334e-21,2.94705693260544
"PGR","ENSG00000082175",4.17126183950355e-21,2.4154341206775
"KRT15","ENSG00000171346",4.55336357070224e-21,1.91443489924772
"ARHGAP11A","ENSG00000198826",8.65580204042858e-20,1.52506856811273
"FAM107B","ENSG00000065809",1.24039992529742e-19,-1.23873765294592
"CELSR2","ENSG00000143126",3.01734220424434e-19,1.24293136540467
"PSCA","ENSG00000167653",8.10670763631842e-19,-1.80079199967258
"CALCR","ENSG00000004948",1.52749994188665e-18,1.50259262974395
"LMBR1","ENSG00000105983",2.85794138960217e-18,1.31367990698837
"SFXN2","ENSG00000156398",5.69157975787453e-18,2.73446189101244
"HMGB2","ENSG00000164104",2.3649625451387e-17,1.3222999182978
"H4C1","ENSG00000278637",2.68105369010211e-17,1.4280500257778
"ZNF703","ENSG00000183779",2.27688367597107e-16,1.23874017763461
"RAPGEFL1","ENSG00000108352",8.51658471254614e-16,1.67472420355312
"POGLUT3","ENSG00000178202",2.31120339118181e-15,-1.54289326944235
"AOX1","ENSG00000138356",3.09291202297767e-15,-2.05634734421902
"NRIP1","ENSG00000180530",5.38462166195795e-15,0.8642283885163
"SALL4","ENSG00000101115",5.74469963045732e-15,-1.35063884149983
"MYB","ENSG00000118513",7.65413846569342e-15,1.31386300927639
"HMMR","ENSG00000072571",1.49636080960826e-14,1.38497274721643
"TMEM164","ENSG00000157600",2.03991791787976e-14,2.21286642629903
"LACTB","ENSG00000103642",2.12833763099016e-14,-0.794977675389664
"TMED8","ENSG00000100580",8.30475449245843e-14,1.76786175346131
"PRC1","ENSG00000198901",1.45933867661815e-13,1.72897398405658
"AREG","ENSG00000109321",2.73558437226754e-13,1.6383515538074
"ABHD2","ENSG00000140526",3.68106828323842e-13,1.0740997517072
"CENPI","ENSG00000102384",6.38459503122941e-13,1.58109183988267
"KIF2C","ENSG00000142945",6.55674473764724e-13,2.032567001044
"KIF23","ENSG00000137807",8.6959048199639e-13,1.28605046484304
"XBP1","ENSG00000100219",9.64943122727024e-13,1.13939215185627
"H1-5","ENSG00000184357",1.41099492609264e-12,1.45938072755303
"GRHL3","ENSG00000158055",2.86910662000328e-12,-1.22555438492917
"TST","ENSG00000128311",3.03370194260569e-12,1.42094370978294
"APOD","ENSG00000189058",3.07633066327513e-12,-1.73422571034617
"GPSM2","ENSG00000121957",4.17297353524887e-12,1.00855611585825
"TENT5C","ENSG00000183508",1.71681650032494e-11,0.975534557399705
"KIF14","ENSG00000118193",2.33851435047845e-11,1.73060927510124
"ST8SIA4","ENSG00000113532",2.55273146612722e-11,-1.06456897410234
"NPNT","ENSG00000168743",2.91530441405527e-11,-0.937947277831069
"TYMS","ENSG00000176890",2.91530441405527e-11,0.975014337072025
