"gene","stat"
"ENSG00000196208",3.06213716064093
"ENSG00000069188",2.94705693260544
"ENSG00000156398",2.73446189101244
"ENSG00000161888",2.4298405416901
"ENSG00000082175",2.4154341206775
"ENSG00000165731",2.34365677315725
"ENSG00000157600",2.21286642629903
"ENSG00000174827",2.1779568072822
"ENSG00000124749",2.07476356049256
"ENSG00000088325",2.06519133309493
"ENSG00000160182",2.03514096899299
"ENSG00000142945",2.032567001044
"ENSG00000131747",2.00478687984424
"ENSG00000152253",1.98503356989979
"ENSG00000173467",1.98027802788654
"ENSG00000278272",1.96840396609389
"ENSG00000139352",1.92488357975543
"ENSG00000171346",1.91443489924772
"ENSG00000284906",1.91026096489909
"ENSG00000183856",1.89060661597457
"ENSG00000274267",1.88036174368382
"ENSG00000112984",1.87805879701896
"ENSG00000111665",1.86299334551747
"ENSG00000170312",1.86237509667659
"ENSG00000127564",1.8543218384899
"ENSG00000131153",1.84667198221336
"ENSG00000189057",1.82430849676292
"ENSG00000144554",1.82167748896136
"ENSG00000277775",1.78936350055855
"ENSG00000141753",1.76934561895716
"ENSG00000100580",1.76786175346131
"ENSG00000143476",1.73639420201679
"ENSG00000118193",1.73060927510124
"ENSG00000198901",1.72897398405658
"ENSG00000130045",1.71698029701604
"ENSG00000138180",1.70904246865912
"ENSG00000169607",1.69274468793654
"ENSG00000024526",1.68029978457881
"ENSG00000108352",1.67472420355312
"ENSG00000166851",1.66966675881553
"ENSG00000147041",1.65574820982034
"ENSG00000145386",1.64680769166487
"ENSG00000068489",1.64048329022492
"ENSG00000109321",1.6383515538074
"ENSG00000140534",1.63031753861542
"ENSG00000113739",1.61321081423935
"ENSG00000171241",1.61170954966556
"ENSG00000169679",1.5933494650142
"ENSG00000171848",1.59183674390649
"ENSG00000007264",1.58585199730367
"ENSG00000102384",1.58109183988267
"ENSG00000117650",1.57447275712228
"ENSG00000112562",1.55556434846771
"ENSG00000198826",1.52506856811273
"ENSG00000165304",1.52249136257791
"ENSG00000122966",1.5181800502847
"ENSG00000263513",1.51291398155443
"ENSG00000129195",1.50305314315296
"ENSG00000004948",1.50259262974395
"ENSG00000137804",1.4871299290423
"ENSG00000185697",1.48666621358564
"ENSG00000178999",1.48357270387824
"ENSG00000196550",1.47100803453452
"ENSG00000132554",1.46933027598228
"ENSG00000184357",1.45938072755303
"ENSG00000122140",1.45044116477881
"ENSG00000109805",1.44402096296957
"ENSG00000148773",1.43479212199036
"ENSG00000157456",1.43314944034507
"ENSG00000137563",1.42848898950496
"ENSG00000278637",1.4280500257778
"ENSG00000188735",1.42773358575701
"ENSG00000065328",1.42238781162353
"ENSG00000128311",1.42094370978294
"ENSG00000174945",1.41929230787682
"ENSG00000188833",1.41769624837815
"ENSG00000138160",1.41013052702388
"ENSG00000100526",1.40693242355198
"ENSG00000112742",1.40690074263864
"ENSG00000087586",1.40476802167572
"ENSG00000104147",1.40473377845143
"ENSG00000101773",1.40309234465887
"ENSG00000100583",1.39543531067669
"ENSG00000144290",1.39432368579163
"ENSG00000013810",1.39220906435791
"ENSG00000011426",1.3889447008989
"ENSG00000062282",1.38631244173331
"ENSG00000072571",1.38497274721643
"ENSG00000154328",1.38121323084005
"ENSG00000203811",1.38097160105153
"ENSG00000213185",1.38086953953876
"ENSG00000137573",1.37946606557892
"ENSG00000135549",1.37456389030095
"ENSG00000148143",1.37442929238312
"ENSG00000134057",1.36967041737975
"ENSG00000126787",1.36759022351892
"ENSG00000064205",1.35896593285022
"ENSG00000165244",1.34315436644232
"ENSG00000094804",1.33648661140969
"ENSG00000143847",1.3339983181458
"ENSG00000107562",1.33352063609362
"ENSG00000143228",1.33230064871376
"ENSG00000107819",1.32655603232787
"ENSG00000164104",1.3222999182978
"ENSG00000076555",1.32127000136053
"ENSG00000118513",1.31386300927639
"ENSG00000105983",1.31367990698837
"ENSG00000128944",1.31043273046608
"ENSG00000113763",1.3080047741738
"ENSG00000117984",1.29924212951828
"ENSG00000100065",1.29552722453359
"ENSG00000167513",1.28857731608267
"ENSG00000137807",1.28605046484304
"ENSG00000137812",1.28205718020977
"ENSG00000102362",1.28165295032809
"ENSG00000123219",1.27664632067812
"ENSG00000275221",1.27054519110874
"ENSG00000092470",1.26598514438235
"ENSG00000155850",1.26587071369388
"ENSG00000117983",1.26237173426238
"ENSG00000113368",1.26081807593955
"ENSG00000106541",1.25698081967311
"ENSG00000076242",1.25501939321991
"ENSG00000117724",1.25167379242795
"ENSG00000143126",1.24293136540467
"ENSG00000183779",1.23874017763461
"ENSG00000237649",1.23160729630811
"ENSG00000197977",1.22600712231835
"ENSG00000184270",1.21983205323296
"ENSG00000099917",1.2193396155068
"ENSG00000153130",1.21818990979468
"ENSG00000119403",1.19996888605967
"ENSG00000175920",1.19389869566606
"ENSG00000156802",1.19025912616377
"ENSG00000111581",1.18703582519347
"ENSG00000277157",1.18327864663127
"ENSG00000164742",1.1828145909631
"ENSG00000182774",1.18248732806974
"ENSG00000174371",1.17572805433021
"ENSG00000126217",1.17075942929716
"ENSG00000180694",1.16860222947559
"ENSG00000112029",1.16461782039923
"ENSG00000273983",1.16316968672427
"ENSG00000183763",1.15850355313305
"ENSG00000185130",1.15457444770889
"ENSG00000076003",1.14299592223408
"ENSG00000100219",1.13939215185627
"ENSG00000105948",1.13493549357369
"ENSG00000278677",1.13316912770369
"ENSG00000263639",1.12597538811858
"ENSG00000174442",1.12008880352952
"ENSG00000123416",1.11817221297902
"ENSG00000128567",1.11244296202315
"ENSG00000196748",1.10436585969069
"ENSG00000151725",1.10036130812859
"ENSG00000124126",1.10024313902858
"ENSG00000258818",1.09868483845624
"ENSG00000136010",1.09128072012264
"ENSG00000168876",1.09036319202677
"ENSG00000136522",1.08872993240374
"ENSG00000052795",1.0840385109328
"ENSG00000197472",1.08366910114257
"ENSG00000178096",1.08265857107506
"ENSG00000111907",1.08262204982491
"ENSG00000166780",1.07847129323298
"ENSG00000276368",1.07579760330845
"ENSG00000140526",1.0740997517072
"ENSG00000278318",1.06911697846489
"ENSG00000136982",1.06743793799181
"ENSG00000149554",1.06546801368734
"ENSG00000187720",1.06503890955136
"ENSG00000177721",1.06354461187695
"ENSG00000253731",1.05992662850297
"ENSG00000187741",1.05276523650946
"ENSG00000138778",1.04654117126572
"ENSG00000143479",1.04570659779089
"ENSG00000121211",1.04562773292251
"ENSG00000163040",1.04504087719034
"ENSG00000091164",1.0437451949859
"ENSG00000066027",1.0425864668924
"ENSG00000168496",1.04120481184332
"ENSG00000158169",1.04062919385518
"ENSG00000111445",1.03929522330529
"ENSG00000189007",1.0392207474907
"ENSG00000168393",1.0379605423227
"ENSG00000156876",1.03463027480548
"ENSG00000137502",1.03100764431665
"ENSG00000006634",1.03078982586326
"ENSG00000203760",1.02746790173551
"ENSG00000174501",1.02570400219434
"ENSG00000273542",1.02529505946359
"ENSG00000174206",1.02405744645348
"ENSG00000009830",1.02398674586425
"ENSG00000009950",1.01582399721769
"ENSG00000114346",1.01356715167126
"ENSG00000164611",1.01349678122142
"ENSG00000118707",1.01007802458965
"ENSG00000121957",1.00855611585825
"ENSG00000122884",1.00273753381863
"ENSG00000134333",0.995992112722915
"ENSG00000196743",0.99283725388423
"ENSG00000178105",0.99224009658897
"ENSG00000164128",0.99170968283039
"ENSG00000183044",0.983191416514955
"ENSG00000134830",0.981408465235866
"ENSG00000166451",0.978954287494509
"ENSG00000037897",0.977647069478256
"ENSG00000183508",0.975534557399705
"ENSG00000176890",0.975014337072025
"ENSG00000132329",0.97417251402931
"ENSG00000116793",0.972381756179163
"ENSG00000197153",0.971528379063596
"ENSG00000110719",0.971495277200807
"ENSG00000129173",0.971418802653465
"ENSG00000128951",0.968986017977584
"ENSG00000173156",0.967652246584872
"ENSG00000137509",0.964460410476947
"ENSG00000197958",0.963421821894309
"ENSG00000196747",0.96177607684493
"ENSG00000167004",0.960083688581334
"ENSG00000117479",0.957508767998276
"ENSG00000177200",0.957304365361495
"ENSG00000105974",0.954954770588744
"ENSG00000164430",0.953594888854082
"ENSG00000155792",0.95333014754198
"ENSG00000196912",0.949817309521643
"ENSG00000196584",0.9415192961689
