"gene","ensembl_id","stat","log2FoldChange"
"LCN2","ENSG00000148346",0,4.78343667155986
"SLC7A5","ENSG00000103257",9.41940046294085e-126,2.1787777833661
"WSB1","ENSG00000109046",2.93347760311568e-107,2.23448515561114
"KITLG","ENSG00000049130",2.14210223758722e-83,-2.2137812130265
"SLC12A2","ENSG00000064651",2.89046482649577e-75,-1.7837636021619
"DCDC2","ENSG00000146038",2.89046482649577e-75,-1.96853257518502
"TBC1D9","ENSG00000109436",1.01951822131465e-73,-1.80016278279921
"FTH1","ENSG00000167996",1.48075531038478e-73,1.61782416821549
"G6PD","ENSG00000160211",1.10509511201396e-72,1.36437769388425
"NPY1R","ENSG00000164128",4.10778550616027e-63,-1.80817566205643
"ESR1","ENSG00000091831",7.06601246252343e-58,-2.00061873109527
"GDF15","ENSG00000130513",1.20864559148576e-51,1.33223406788095
"KRT81","ENSG00000205426",2.54226500682128e-48,1.54139473353456
"AKR1C2","ENSG00000151632",3.1078273202929e-47,1.93322233011094
"S100P","ENSG00000163993",1.39053704342093e-45,1.46666758067052
"EVL","ENSG00000196405",2.46141784259051e-45,-1.42759419195069
"PABPC1L","ENSG00000101104",2.46141784259051e-45,1.68311455850564
"RBL2","ENSG00000103479",3.30161022746445e-45,-1.66036196838914
"ERRFI1","ENSG00000116285",4.93823405862136e-43,1.41358891390583
"FAM83B","ENSG00000168143",4.94544450521012e-43,-1.57647316510315
"TCEA1","ENSG00000187735",2.82744623670182e-42,1.18069436908365
"CLIC3","ENSG00000169583",1.11039094511967e-41,-1.61810029585482
"DKK1","ENSG00000107984",5.60817721573373e-39,-2.01561962302925
"GTPBP2","ENSG00000172432",3.89385295878183e-37,1.62064178653719
"IDI1","ENSG00000067064",7.66879179755126e-37,-1.10483084645448
"FREM2","ENSG00000150893",1.03883004315552e-35,-2.41500457286397
"MALRD1","ENSG00000204740",1.38513855618986e-35,-3.29236014013823
"C1orf21","ENSG00000116667",3.2787498133223e-35,-1.27905776953144
"VEGFA","ENSG00000112715",8.63855624510523e-34,1.43173965202307
"YPEL3","ENSG00000090238",1.34812003913132e-33,-1.19422950075049
"SLC3A2","ENSG00000168003",2.48697361824761e-33,0.937082749100721
"PSCA","ENSG00000167653",3.79600255795795e-33,-2.653447033491
"SLC25A30","ENSG00000174032",1.70367467581526e-32,-1.944362849657
"PPP1R3C","ENSG00000119938",3.05714028319488e-32,-2.78609685422405
"NCAM2","ENSG00000154654",8.40209725059051e-32,-2.56013813325635
"RBCK1","ENSG00000125826",1.13979734686553e-31,1.34761756729471
"INTS13","ENSG00000064102",1.78328837632947e-31,-1.26095656045852
"TFF1","ENSG00000160182",2.43391580251166e-31,1.24920012713001
"EID1","ENSG00000255302",3.0277737854403e-31,-1.19152140238832
"GREB1","ENSG00000196208",8.15577373885689e-31,1.77821433704037
"PLS1","ENSG00000120756",1.16498344399553e-30,-1.09859186183201
"SGCG","ENSG00000102683",3.91699217968128e-30,-1.64635982562631
"ST8SIA4","ENSG00000113532",1.31218288771938e-29,-1.95639631563738
"FGD3","ENSG00000127084",2.83304945429983e-29,-1.946779917176
"IFRD1","ENSG00000006652",6.68516354666077e-29,1.1729316651386
"SALL4","ENSG00000101115",7.8739451442835e-29,-2.07690652482637
"IARS1","ENSG00000196305",1.43015949224304e-28,1.19730587573982
"SPTSSA","ENSG00000165389",3.17918885378635e-28,0.993798400989725
"S100A9","ENSG00000163220",1.32469700418464e-27,2.14667670669225
"CLIP4","ENSG00000115295",1.41481222955564e-27,-2.35582822336844
"RDX","ENSG00000137710",5.66953880509665e-27,-1.10342349973368
