"gene","ensembl_id","stat","log2FoldChange"
"NULL","",2.79214792497345e-10,-0.545890402691772
"LMAN2","ENSG00000169223",8.15646509654506e-10,0.666643466999447
"LAMP1","ENSG00000185896",8.90605080066416e-08,0.510195467615566
"RPS4X","ENSG00000198034",8.90605080066416e-08,0.641728958891309
"RPL9","ENSG00000163682",1.49632137578104e-07,0.64711086510672
"ELOB","ENSG00000103363",1.49632137578104e-07,0.518348731005306
"RPL6","ENSG00000089009",2.790636932589e-07,0.701691573107887
"HSP90AB1","ENSG00000096384",3.5808750871939e-07,0.456216874395266
"PPIAL4A","ENSG00000263353",2.40003846823313e-06,-0.662952975083201
"HIF1A","ENSG00000100644",4.82574518246111e-06,0.719083455329161
"OS9","ENSG00000135506",4.82574518246111e-06,0.722765092810535
"PCBP2","ENSG00000197111",4.82574518246111e-06,0.577218753901348
"RPL12","ENSG00000197958",4.82574518246111e-06,0.752620514707756
"UBAP2L","ENSG00000143569",5.52774692070749e-06,-0.551039156765369
"ATG101","ENSG00000123395",1.63717150246811e-05,0.703148604369847
"OTUD1","ENSG00000165312",1.63717150246811e-05,-0.544427380796122
"SRSF1","ENSG00000136450",1.63717150246811e-05,-0.40710019955267
"RPS15","ENSG00000115268",2.06545658470051e-05,0.559357147661131
"PDIA6","ENSG00000143870",2.34283318913631e-05,0.410785680943874
"LGALS3","ENSG00000131981",2.43887194230325e-05,-0.46820111354031
"TAPBP","ENSG00000231925",2.4564785298213e-05,0.413143191405089
"FAU","ENSG00000149806",2.49458611926915e-05,0.457646189800305
"UBL5","ENSG00000198258",2.49458611926915e-05,0.513379122814134
"RPS15A","ENSG00000134419",3.11741598053338e-05,0.528629120011861
"HM13","ENSG00000101294",4.07428880071382e-05,-0.653123120892105
"TBCA","ENSG00000171530",4.47020082609027e-05,0.577496621377172
"SUPT4H1","ENSG00000213246",4.89792221605805e-05,0.553278600717162
"ATP5F1D","ENSG00000099624",5.00731513960372e-05,0.913395888590642
"GSPT1","ENSG00000103342",7.11901882196573e-05,-0.495554003400548
"U2AF1","ENSG00000160201",7.11901882196573e-05,0.434561728263091
"ZNF721","ENSG00000182903",7.80458051783005e-05,-0.873870808210817
"TXNIP","ENSG00000265972",7.80458051783005e-05,0.520544975112555
"ATF7IP","ENSG00000171681",8.74991476935957e-05,-0.677084801665202
"RBBP4","ENSG00000162521",0.000102019953385947,-0.503077395114856
"CETN2","ENSG00000147400",0.000110957813290327,0.589900124685848
"IMPDH2","ENSG00000178035",0.000112767815508778,0.534991616857149
"MUC20","ENSG00000176945",0.000112767815508778,-0.565251178029972
"SPINT1","ENSG00000166145",0.000118299223181895,0.384003672798624
"FAM107B","ENSG00000065809",0.000123431806790675,-0.521017136861676
"SLC19A2","ENSG00000117479",0.000136841630315025,0.655349894148674
"RNF24","ENSG00000101236",0.000136841630315025,-0.945791067885853
"INTS3","ENSG00000143624",0.000136841630315025,-0.383906612546603
"TMED2","ENSG00000086598",0.000154320246682896,0.368058706044258
"ROMO1","ENSG00000125995",0.000189795026635803,0.577050307255244
"MAGED1","ENSG00000179222",0.000190127622143144,0.785121511834584
"ATOSA","ENSG00000047346",0.000190127622143144,-0.408199812638509
"NBPF12","ENSG00000268043",0.000190127622143144,-0.403604770536259
"RHOA","ENSG00000067560",0.000192249441549328,0.380553613225963
"FAM32A","ENSG00000105058",0.000197908908181505,-0.386186638249868
"PRKAG1","ENSG00000181929",0.00021747867848509,0.629283387175867
"ISCU","ENSG00000136003",0.000242940806305841,0.509131550569779
"UBP1","ENSG00000153560",0.000242940806305841,-0.468635668537754
"ZNF808","ENSG00000198482",0.000242940806305841,-0.701658613126935
"ALKBH5","ENSG00000091542",0.000263287559058208,0.881904899455735
"SELENOI","ENSG00000138018",0.000275786143539644,0.543277685087444
"SMAP1","ENSG00000112305",0.000359353309204952,-0.595957977542527
"RPS24","ENSG00000138326",0.000385248326253699,-0.530575652706572
"ILK","ENSG00000166333",0.000433289836601305,0.635702899037399
"RAB11FIP3","ENSG00000090565",0.00044346166635775,0.819202905518635
"RPL7A","ENSG00000148303",0.000490054998131063,0.572837678998613
"ZNF638","ENSG00000075292",0.000515386483315639,-0.358902113002076
"NACA","ENSG00000196531",0.000515386483315639,-0.73693741013651
"UQCRC1","ENSG00000010256",0.000527147742773812,0.376592476454604
"RAB10","ENSG00000084733",0.00053306052158084,-0.372967150022823
