"gene","ensembl_id","stat","log2FoldChange"
"GREB1","ENSG00000196208",1.17800160015788e-36,2.062869036475
"KRT15","ENSG00000171346",8.4356621051095e-22,1.90799392990577
"CALCR","ENSG00000004948",3.72017247339825e-17,1.3879063328695
"RET","ENSG00000165731",6.79450316923764e-15,1.91539040571188
"TPD52L1","ENSG00000111907",1.96521265409777e-14,0.926472613905197
"FAM107B","ENSG00000065809",2.651832495248e-14,-1.06431272232749
"CLIP4","ENSG00000115295",2.41216258210303e-13,-1.41428165182139
"AGR2","ENSG00000106541",3.93214396005579e-13,1.13890105894295
"PRR11","ENSG00000068489",1.06730305872688e-12,1.33862717286081
"ASCL1","ENSG00000139352",2.05127579649281e-12,1.39885828043626
"CDK1","ENSG00000170312",2.61511606130442e-12,1.43142448364704
"ARHGAP11A","ENSG00000198826",6.21288078381368e-11,1.29472689464301
"SFXN2","ENSG00000156398",1.16005820538963e-10,2.17288609834182
"SDK2","ENSG00000069188",1.16005820538963e-10,2.35354525989815
"AGR3","ENSG00000173467",1.2762063616649e-09,1.92213796966294
"CELSR2","ENSG00000143126",2.29479979211906e-09,0.885128013742884
"NPY1R","ENSG00000164128",4.01674791729349e-09,0.717887772056942
"LDHA","ENSG00000134333",4.62694706564148e-09,1.05550296890128
"PGR","ENSG00000082175",4.62694706564148e-09,1.73181910660323
"APOD","ENSG00000189058",5.65742130632632e-09,-1.50560984132179
"TMEM164","ENSG00000157600",5.65742130632632e-09,1.95986459594551
"HMGB2","ENSG00000164104",5.65742130632632e-09,1.01640301556109
"TFF1","ENSG00000160182",6.27297882568555e-09,1.63865315544429
"HMMR","ENSG00000072571",8.0416271661557e-09,1.25292220953627
"LMBR1","ENSG00000105983",2.0466505458447e-08,1.01555484912328
"PREX1","ENSG00000124126",3.225525311874e-08,0.956952474625747
"ARL3","ENSG00000138175",4.17707514765676e-08,0.763168152021703
"CA5B","ENSG00000169239",8.06226411096277e-08,-1.08969084961205
"RELL1","ENSG00000181826",9.06940166297132e-08,-0.751624122330779
"H4C1","ENSG00000278637",1.08761015219834e-07,1.07734343101491
"SALL4","ENSG00000101115",1.77727647406763e-07,-1.01053519540672
"RPL7A","ENSG00000148303",1.93663107568642e-07,0.793565231554375
"COL12A1","ENSG00000111799",2.98279783597266e-07,0.851659170691575
"H2AC21","ENSG00000184270",2.98279783597266e-07,1.13994347672004
"LACTB","ENSG00000103642",3.11782279008945e-07,-0.744219646267471
"PABPC3","ENSG00000151846",3.21726747362847e-07,-1.34103268744031
"TST","ENSG00000128311",7.40092526456716e-07,0.90214997559444
"STC2","ENSG00000113739",7.60411798810762e-07,1.65712403132221
"ADCY1","ENSG00000164742",7.60411798810762e-07,1.32164237808305
"GRHL3","ENSG00000158055",7.68715950880988e-07,-1.02009665990715
"PSCA","ENSG00000167653",7.79591596380543e-07,-1.08578658444399
"KIF2C","ENSG00000142945",1.03412054288622e-06,1.7757010843438
"INSIG1","ENSG00000186480",1.04580298595758e-06,0.613402606603069
"H3C7","ENSG00000277775",1.3310120535602e-06,1.52949207131532
"OTUD1","ENSG00000165312",1.54309578656223e-06,-0.797022969790979
"HPRT1","ENSG00000165704",1.59777038812374e-06,0.832241204476748
"MYB","ENSG00000118513",1.76718875050575e-06,0.924335772452795
"RPS4X","ENSG00000198034",1.77800488629087e-06,0.767646210061825
"BCAS1","ENSG00000064787",1.81872369453847e-06,-1.08502576243464
"CBX6","ENSG00000183741",2.99342440273158e-06,-0.652837017312224
"TMED8","ENSG00000100580",2.99342440273158e-06,0.958862992958629
"SPC24","ENSG00000161888",3.11115122803942e-06,2.07293503510317
"CETN2","ENSG00000147400",3.28698871711188e-06,0.725648534148176
"PLEKHF2","ENSG00000175895",3.44494197720651e-06,-0.54677237774754
"CLMN","ENSG00000165959",4.95808002706415e-06,-0.852879281994596
"MUC5B","ENSG00000117983",5.07174974569356e-06,1.01512221446214
"PDIA6","ENSG00000143870",5.28855049983612e-06,0.527272122596245
"ABHD2","ENSG00000140526",5.28855049983612e-06,0.787968402510941
"UGT1A8","ENSG00000242366",5.31651149146531e-06,-1.47626328569497
"MKI67","ENSG00000148773",5.49865044626036e-06,1.16797340452961
"ENSG00000278272","ENSG00000278272",6.22023570017596e-06,1.72545757492163
"CCNB1","ENSG00000134057",6.57963376885934e-06,1.00843869821861
"HSPA5","ENSG00000044574",6.80783282768659e-06,0.69634174380375
"BRD2","ENSG00000204256",7.3871441471544e-06,-0.684874660869832
"KYNU","ENSG00000115919",7.3871441471544e-06,-0.596281570774688
"SCUBE2","ENSG00000175356",7.66573435990363e-06,0.868159125275997
"TXNIP","ENSG00000265972",9.12835994472239e-06,0.743285636112619
"NUSAP1","ENSG00000137804",1.10417382375622e-05,1.12791617519822
"LGALS3","ENSG00000131981",1.35276793096158e-05,-0.689177199538383
"TMEM120B","ENSG00000188735",1.4769630454715e-05,1.16006083669822
"H2AC14","ENSG00000276368",1.62715230618004e-05,0.891792502186166
"PLXND1","ENSG00000004399",1.80366325962965e-05,-0.595587576278697
"CENPI","ENSG00000102384",1.80366325962965e-05,1.09867298064577
"H1-5","ENSG00000184357",1.93147348710579e-05,1.10557265456459
"RPL18A","ENSG00000105640",2.01225412753901e-05,0.812546276023455
"NQO1","ENSG00000181019",2.53319853151986e-05,-0.468229311999973
"RPS15","ENSG00000115268",2.56556725138128e-05,0.667764100861625
"PRC1","ENSG00000198901",2.61940791919644e-05,1.25310946578999
"KRT81","ENSG00000205426",2.69683196645957e-05,-0.69219641412688
"KIF11","ENSG00000138160",2.70678705100182e-05,1.05139873082367
"IGFBP4","ENSG00000141753",2.90458933246355e-05,1.4510821140247
"ATOSA","ENSG00000047346",3.05259772066438e-05,-0.537610484274498
"RAPGEFL1","ENSG00000108352",3.06265776472594e-05,0.979833039615095
"CEP55","ENSG00000138180",3.06265776472594e-05,1.39856848479916
"CTSA","ENSG00000064601",3.1374211840664e-05,-0.502478798354564
"HIF1A","ENSG00000100644",3.1374211840664e-05,0.716588622932824
"LMAN2","ENSG00000169223",3.1374211840664e-05,0.568749166650596
"POGLUT3","ENSG00000178202",3.1374211840664e-05,-0.999187826861529
"SLC19A2","ENSG00000117479",3.1374211840664e-05,0.743411898904048
"KIF20A","ENSG00000112984",3.16284384342928e-05,1.6797629420428
"L1CAM","ENSG00000198910",3.16284384342928e-05,-0.645582367038873
"RPL12","ENSG00000197958",3.34035441197031e-05,0.959853713527037
"RPL21","ENSG00000122026",3.72499651610237e-05,0.739234990398194
"KIF14","ENSG00000118193",4.31590194524004e-05,1.48453996074372
"UCP2","ENSG00000175567",4.31590194524004e-05,0.587779885514727
"ST8SIA4","ENSG00000113532",4.33436984736625e-05,-0.774536856558069
"H4C12","ENSG00000273542",4.35057049653255e-05,0.910931290338198
"CCNA2","ENSG00000145386",4.52639770959161e-05,1.40080756408262
"NEDD4","ENSG00000069869",5.21490599199367e-05,-0.600273128292402
"NRIP1","ENSG00000180530",5.30394705162951e-05,0.557347660085624
"TMEM64","ENSG00000180694",5.36861930937994e-05,1.08540187883263
"NAMPT","ENSG00000105835",5.76383799367667e-05,-0.857362206505431
"DEPDC1","ENSG00000024526",5.92149275801137e-05,1.4808495607295
"DRAM1","ENSG00000136048",5.93588411517939e-05,-1.513525083998
"MAGED1","ENSG00000179222",6.33357353663144e-05,0.819499875268749
"FAM72C","ENSG00000263513",6.33357353663144e-05,1.35504981281417
"BNIP3","ENSG00000176171",6.33357353663144e-05,0.715737755168209
"NPNT","ENSG00000168743",7.83864147883483e-05,-0.603423681113574
"GPSM2","ENSG00000121957",7.83864147883483e-05,0.728188369718515
"XBP1","ENSG00000100219",9.33036273480794e-05,0.931901411494125
"ZNF703","ENSG00000183779",9.33036273480794e-05,0.712021313584335
"UGT1A10","ENSG00000242515",0.000101058095278546,-1.31995443621753
"KITLG","ENSG00000049130",0.000107704769457026,-0.494733270925658
"TACC3","ENSG00000013810",0.000110204347983135,1.15309467043058
"BCAP29","ENSG00000075790",0.000118304351341018,-0.568164556791682
"NDRG1","ENSG00000104419",0.000120331115512604,0.641773727535542
"DSP","ENSG00000096696",0.000134741333157873,0.525557193948241
"TENT5C","ENSG00000183508",0.000134741333157873,0.682214220670542
"AKR1C2","ENSG00000151632",0.000134741333157873,-0.90667568837647
"NEK2","ENSG00000117650",0.000141647315798977,1.37179114249872
"THG1L","ENSG00000113272",0.0001448917405711,0.723281309580549
"UBL5","ENSG00000198258",0.000147250912544329,0.587979644241011
"VPS54","ENSG00000143952",0.000147250912544329,-0.547506601079969
"P4HA1","ENSG00000122884",0.000147250912544329,1.19937911717542
"KNSTRN","ENSG00000128944",0.000153633040292005,1.11854660855008
"ZWILCH","ENSG00000174442",0.000170470395520049,0.875784883232762
"IQGAP3","ENSG00000183856",0.000175869447956708,1.55039298648073
"CCDC89","ENSG00000179071",0.000183929853424803,-1.36156545041121
"NACA","ENSG00000196531",0.000186158998377114,-0.718450704248279
"TYMS","ENSG00000176890",0.000188978317358156,0.629209931624452
"LMNB1","ENSG00000113368",0.000188978317358156,0.925143634046473
"RPL9","ENSG00000163682",0.000196152815011971,0.623843304996559
"SCCPDH","ENSG00000143653",0.000203645165213289,-0.68909264106706
"SMOC2","ENSG00000112562",0.000210926122057194,1.40942610287842
"TOP2A","ENSG00000131747",0.000211774228959917,1.59788286896608
"TPX2","ENSG00000088325",0.000215519598572988,1.62092664601619
"AMZ1","ENSG00000174945",0.000229316745740101,1.00387685900795
"TBCA","ENSG00000171530",0.000262142242033322,0.682166473123322
"COBLL1","ENSG00000082438",0.000270363858398775,-0.622654426269542
"IMPDH2","ENSG00000178035",0.000276911304572747,0.605822923371168
"KAT2B","ENSG00000114166",0.000281550203293608,-0.668816913535481
"PPIAL4A","ENSG00000263353",0.000281550203293608,-0.534247685070498
"RPL6","ENSG00000089009",0.000287366576455777,0.599889757032727
"UBAP2L","ENSG00000143569",0.000287366576455777,-0.534819620542785
"CD24","ENSG00000272398",0.000287521977068075,-0.697825046942928
"LCMT1","ENSG00000205629",0.00029284738083603,0.441390361916753
"EPS15L1","ENSG00000127527",0.000302202131588246,0.660406925331225
"ANLN","ENSG00000011426",0.000325614577980306,1.07989674580853
"DHCR7","ENSG00000172893",0.000325614577980306,0.380355938000752
"CDT1","ENSG00000167513",0.000338548717482148,1.07366060167891
"DYNLT3","ENSG00000165169",0.000358673240213919,0.534083402556338
"INPPL1","ENSG00000165458",0.000362609005144437,-0.433544757233586
"RPN1","ENSG00000163902",0.000375569958153194,0.414983524701518
"RPS2","ENSG00000140988",0.000375569958153194,0.486940609655949
"TSPAN6","ENSG00000000003",0.000462814752673553,-0.56420925697732
"AURKA","ENSG00000087586",0.000466278223951786,1.3037181484561
"OS9","ENSG00000135506",0.000466278223951786,0.649375915513757
"KIF23","ENSG00000137807",0.000472771916989602,0.803564644082453
"PLXNB2","ENSG00000196576",0.000555516678636557,-0.466538992508013
"ABAT","ENSG00000183044",0.000555516678636557,0.717303334580741
"MSMO1","ENSG00000052802",0.000575107574749983,0.456758675640545
"ZNF761","ENSG00000160336",0.000575987768618825,-0.562731303688273
"KRT19","ENSG00000171345",0.000582176617715451,0.584370997288426
"NULL","",0.000613540752917312,-0.433559710674532
"ULK1","ENSG00000177169",0.000613540752917312,0.561730286563102
"ATP9A","ENSG00000054793",0.000657410958290418,-0.436070135710488
"SYCP2","ENSG00000196074",0.000657410958290418,-0.617593720517228
"LAD1","ENSG00000159166",0.000707933186310598,-0.470101805857075
"NAPA","ENSG00000105402",0.000719362261602989,-0.67617446724926
"SYTL4","ENSG00000102362",0.000719362261602989,1.24087909582323
"NCAPG","ENSG00000109805",0.000725593438675303,1.23033382973461
"TUBA1B","ENSG00000123416",0.00075952361091624,0.653641957364695
"TBC1D9","ENSG00000109436",0.00075952361091624,-0.556743336933525
