"gene","ensembl_id","stat","log2FoldChange"
"DDIT3","ENSG00000175197",1.030529242284e-09,0.79947747352628
"HSPA5","ENSG00000044574",4.42499816466582e-07,0.829109931197277
"NPY1R","ENSG00000164128",2.03665045211498e-06,-0.589366635222473
"PDIA6","ENSG00000143870",2.19026240482854e-06,0.49023079941842
"ATG101","ENSG00000123395",3.66124968076788e-06,0.805379097604716
"LMAN2","ENSG00000169223",6.42611364942963e-06,0.534049943394828
"HSP90AB1","ENSG00000096384",1.30090206539896e-05,0.469896592875968
"PPIAL4A","ENSG00000263353",2.7069233724718e-05,-0.629760394882593
"ATF7IP","ENSG00000171681",3.05369104827622e-05,-0.758554424408105
"VEGFA","ENSG00000112715",3.09399534953362e-05,0.680170783951289
"KRT80","ENSG00000167767",5.38422968637975e-05,0.497551556961498
"SPTSSB","ENSG00000196542",5.38422968637975e-05,-0.392447105358369
"INTS3","ENSG00000143624",8.83361157462789e-05,-0.444587258734754
"OS9","ENSG00000135506",9.84985469790977e-05,0.673286890711965
"RPS4X","ENSG00000198034",9.84985469790977e-05,0.557432681862886
"EID1","ENSG00000255302",9.84985469790977e-05,-0.449782059477678
"TXNIP","ENSG00000265972",9.84985469790977e-05,0.52797026407362
"RPL12","ENSG00000197958",0.000145226945699349,0.756017458333606
"TMED2","ENSG00000086598",0.000145226945699349,0.426833504704833
"CEBPB","ENSG00000172216",0.000169932381421147,0.592537297698942
"PRSS8","ENSG00000052344",0.000268058756340151,0.406681016857703
"ISCU","ENSG00000136003",0.000278148111642446,0.545384632410931
"BNIP3","ENSG00000176171",0.000278148111642446,0.545791126602457
"NDRG1","ENSG00000104419",0.000380634645952981,0.669233388561645
"FAM107B","ENSG00000065809",0.000380634645952981,-0.525398105979678
"SPAG9","ENSG00000008294",0.000451301465135822,0.508482181261762
"RPN1","ENSG00000163902",0.000464924964351104,0.457056004896314
"GTPBP2","ENSG00000172432",0.000464924964351104,0.642987047778575
"ABHD17C","ENSG00000136379",0.000534911602922476,-0.628250970129117
"UBL5","ENSG00000198258",0.000545777071355076,0.442755561336335
"TES","ENSG00000135269",0.000552203352715867,0.825187552468052
"ACTB","ENSG00000075624",0.000634675858654592,-0.541940739533561
"NULL","",0.000634675858654592,-0.466629546833489
"LAMP1","ENSG00000185896",0.000673211238447061,0.402779627461396
"RPL9","ENSG00000163682",0.000740566005153508,0.495758309302809
"HK2","ENSG00000159399",0.000761989204608658,0.504116617007458
"PRPF38B","ENSG00000134186",0.00111140044725229,-0.447990102490903
"FAM32A","ENSG00000105058",0.00114391922058899,-0.396770735599767
"TSPAN6","ENSG00000000003",0.00116950752682294,-0.539253934190631
"BRD2","ENSG00000204256",0.00119692299826871,-0.58943685900857
"CETN2","ENSG00000147400",0.00120257673865182,0.471963626702449
"RHOBTB3","ENSG00000164292",0.0014989403003567,-0.402168110053688
"MED21","ENSG00000152944",0.001656675891301,-0.581637046258813
"INPPL1","ENSG00000165458",0.001656675891301,-0.361509471694075
"DCDC2","ENSG00000146038",0.001656675891301,-0.384775843525282
"CHKA","ENSG00000110721",0.00175910147792369,0.483063258008694
"LLGL2","ENSG00000073350",0.00189108287544155,0.374504077797735
"HMGCS1","ENSG00000112972",0.00189108287544155,0.564348920990551
"S100P","ENSG00000163993",0.00206518794022649,0.40827740997105
"RRP7A","ENSG00000189306",0.00211159461831825,-0.442329174358408
"RPS15","ENSG00000115268",0.00232747458005437,0.411675638532033
"UBAP2L","ENSG00000143569",0.00232747458005437,-0.47945195319779
"MED12","ENSG00000184634",0.00232747458005437,-0.466323360884676
"ZNF638","ENSG00000075292",0.00238915666518278,-0.389859014583536
"SUPT4H1","ENSG00000213246",0.00238915666518278,0.425899459322467
"DENR","ENSG00000139726",0.00238915666518278,-0.366441710431079
"HNRNPH1","ENSG00000169045",0.00238915666518278,-0.306468222079439
"RAB11FIP3","ENSG00000090565",0.00245171405603891,0.754042967212396
"U2AF1","ENSG00000160201",0.00272403621212354,0.34223245714979
"CCDC167","ENSG00000198937",0.00305589119783641,0.56122508713639
"P4HA2","ENSG00000072682",0.00305665574086488,0.559853682685109
"BCAP29","ENSG00000075790",0.00308078925617091,-0.454177914902835
"TLCD2","ENSG00000185561",0.00309608808304854,0.725544068808306
"AARS1","ENSG00000090861",0.00317997400293368,0.45304520320215
"LACTB","ENSG00000103642",0.00317997400293368,-0.372779604315547
"SRSF1","ENSG00000136450",0.00317997400293368,-0.324945779209751
"NACA","ENSG00000196531",0.00317997400293368,-0.781147118600692
"ANP32A","ENSG00000140350",0.003206609801162,-0.515812340627048
"RPL21","ENSG00000122026",0.00352715104009804,0.567363898513699
"IRF1","ENSG00000125347",0.00352715104009804,0.539139405356918
"PPP2R1B","ENSG00000137713",0.00352715104009804,-0.538351383314146
"TMEM59","ENSG00000116209",0.00364192738230003,-0.366008304140877
"NOC2L","ENSG00000188976",0.00378185467872674,0.469184737526023
