"gene","ensembl_id","stat","log2FoldChange","pvalue","baseMean"
"GSTM3","ENSG00000134202",0.0222999793934192,-0.500648318675822,0.000656898617790642,181.715224440433
"NEK6","ENSG00000119408",0.0222999793934192,0.361668752656577,0.00065134559781763,344.762664349103
"SLC25A3","ENSG00000075415",0.0222999793934192,-0.423994938159699,0.000655476263490501,602.119011053221
"PAWR","ENSG00000177425",0.0223819190499717,0.301980894634462,0.000663649925318927,1165.35284169347
"ECPAS","ENSG00000136813",0.0224880674640987,0.338390403160678,0.000675513654444826,457.258485367651
"ENSG00000270394","ENSG00000270394",0.0224880674640987,0.451085522204876,0.000671198311573658,1577.63025118895
"CKMT1B","ENSG00000223572",0.0243989799867987,-0.43490685355764,0.000737643580996241,207.409534184999
"PPP1R21","ENSG00000162869",0.0247414667235122,-0.47795939077709,0.000757587546960257,154.820658976083
"ULK1","ENSG00000177169",0.0247414667235122,0.434905292184306,0.000755935071763868,299.38002628781
"RPS15A","ENSG00000134419",0.0253693713312878,0.397286098924617,0.000781730628231542,381.027833764011
"UQCRFS1","ENSG00000169021",0.0256019645062294,0.543153862806263,0.000793859364534246,111.800997304353
"MUC20","ENSG00000176945",0.0259901528654916,-0.521914011463988,0.000810933064213981,215.875852687662
"BCLAF1","ENSG00000029363",0.0264764633792854,-0.324160458647731,0.000831237803768262,512.518321245742
"AKR1C3","ENSG00000196139",0.0266290324455469,-0.607486456315641,0.000853844538564409,119.864149089909
"DNAJA1","ENSG00000086061",0.0266290324455469,-0.540232046766394,0.000873115857797219,109.861947718568
"ENY2","ENSG00000120533",0.0266290324455469,-0.287632032791685,0.000858989793255361,1219.13794800673
"MSMO1","ENSG00000052802",0.0266290324455469,0.300179177329085,0.000892201812175525,2409.58136187495
"OTUD6B","ENSG00000155100",0.0266290324455469,-0.371480094090412,0.000857660566678692,269.544918327283
"TRAPPC12","ENSG00000171853",0.0266290324455469,0.506591653526349,0.000897955745256815,148.171750286935
"VPS4A","ENSG00000132612",0.0266290324455469,0.342875882252973,0.00088011212877699,405.578970588069
"CHD2","ENSG00000173575",0.0266290324455469,0.406483468812257,0.000896127487065372,419.322727158143
"ATXN10","ENSG00000130638",0.0266290324455469,-0.4526990807563,0.000889969459735727,182.021255485995
"DCTPP1","ENSG00000179958",0.0266290324455469,0.418756483052235,0.000892782906893548,198.40705908878
"HNRNPC","ENSG00000092199",0.0266290324455469,0.293325930428835,0.00086152910821979,843.593367231996
"KRT81","ENSG00000205426",0.0266290324455469,0.309772293718687,0.000886735426292967,771.609213477246
"TTC39A","ENSG00000085831",0.0271590169576484,-0.333008879070846,0.000925731116214819,374.48042533446
"PDE8A","ENSG00000073417",0.0271590169576484,-0.482085057213097,0.000926354066772503,146.41912687706
"CHMP2A","ENSG00000130724",0.0280886506320244,-0.42174758435425,0.000968949576065957,394.045799456998
"SELENOS","ENSG00000131871",0.0280886506320244,0.653095822979058,0.000964424964375798,77.5120795946931
"TOX4","ENSG00000092203",0.0282735209883061,0.408848944194696,0.000980806251338527,208.959668478012
"MAGEF1","ENSG00000177383",0.0283905775892726,0.321385404208255,0.0009903689856723,537.662906064592
"SEC11C","ENSG00000166562",0.0284927149938362,0.576497690282744,0.00100497560637174,87.6318414410855
"RAB10","ENSG00000084733",0.0284927149938362,-0.301743341126221,0.00100334588145127,2126.32613485415
"SPTBN1","ENSG00000115306",0.0288753155715209,-0.440052900701718,0.00102406642433882,202.237295608148
"SLC6A14","ENSG00000268104",0.029454171211947,-0.405001593861478,0.00105030377965082,363.825066390752
"SLC25A25","ENSG00000148339",0.0294643518240554,0.415579170356165,0.00106075575056629,268.277427117008
"FEM1A","ENSG00000141965",0.0294643518240554,-0.472888239970289,0.00106208710063456,151.269923425832
"EPB41","ENSG00000159023",0.0311636520037801,0.406390331943199,0.0011293804117649,307.335205824644
"GOLPH3L","ENSG00000143457",0.0314534797447313,0.383878259686609,0.00115207513018492,437.52528698715
"PSME4","ENSG00000068878",0.0314534797447313,-0.382602637619435,0.00114805303450182,301.093584291562
"MRPL42","ENSG00000198015",0.0335439115002388,-0.464838157105578,0.001237107317068,216.98012787736
"RHOA","ENSG00000067560",0.0335439115002388,0.26609364034912,0.00124164478615225,852.481087779595
"UBP1","ENSG00000153560",0.0337860872040651,-0.329346715954579,0.00125715673317451,467.240830815709
"GOLM2","ENSG00000166734",0.0338847747498279,-0.343223776669168,0.00127396246152454,408.399713093686
"CSRNP2","ENSG00000110925",0.0338847747498279,0.4178504942956,0.00126759774573563,161.305495426672
"COX20","ENSG00000203667",0.0339870693250938,-0.534939591908586,0.00128439506170413,99.5388360749385
"MAP2","ENSG00000078018",0.0342343292458858,0.443146859500765,0.00130037374654915,143.55828140917
"ORMDL2","ENSG00000123353",0.0345966937015654,-0.384879317645236,0.00132098399098655,275.393959809862
"FAM114A1","ENSG00000197712",0.0345966937015654,0.449524110603214,0.00132754754901356,156.843077676883
"TIMM10B","ENSG00000132286",0.0353022450889996,0.661536926751652,0.00136146255285095,74.749110431639
"UBE2R2","ENSG00000107341",0.0359429589090408,0.323823698710245,0.00139313794221088,417.388739096194
"KLHL5","ENSG00000109790",0.0377494870048833,0.510912801928884,0.0014704742030972,100.757474198341
"FAM241A","ENSG00000174749",0.0377628501629538,-0.299225256661406,0.00147831312653424,983.72769556573
"PPP1R10","ENSG00000204569",0.0381293898198165,-0.352920436347472,0.00150744099287647,371.081806332183
"PLCB4","ENSG00000101333",0.0381293898198165,-0.338854430823467,0.00150256151233514,309.535211241871
"BAG3","ENSG00000151929",0.0388101337950651,-0.406015510155006,0.00154939681429911,228.464019424179
"METRN","ENSG00000103260",0.0388101337950651,0.403098569017351,0.00154618158190715,194.037420661442
"PGM3","ENSG00000013375",0.0391565248034796,0.349310025492784,0.00157840255021778,303.735621051556
"BAG1","ENSG00000107262",0.0391565248034796,-0.386883814896725,0.00157631460905728,546.237097381398
"RPL6","ENSG00000089009",0.0393851038276542,0.374137673321252,0.00159524936046119,542.218408919278
"TEX14","ENSG00000121101",0.039443907921063,-0.646112618994528,0.00160527532236884,72.5313995749767
"RASSF1","ENSG00000068028",0.0402475206860634,0.499139189173174,0.00164842977618764,156.909134048047
"PUM1","ENSG00000134644",0.0402475206860634,-0.383061257748708,0.00165358030725687,208.402182288938
"MEF2D","ENSG00000116604",0.0406033090421492,-0.394033676995242,0.00167606682673988,232.217579338344
"UGDH","ENSG00000109814",0.0406193025931069,-0.282132836523501,0.00169086024644272,3758.46015013208
"RC3H1","ENSG00000135870",0.0406193025931069,-0.37820740339345,0.00169247094137946,304.597207508958
"CEMIP2","ENSG00000135048",0.0408769652285022,0.407572681536726,0.00171112877700707,335.008054635525
"ORAI1","ENSG00000276045",0.0426061053882694,-0.541304974349732,0.00179176838551443,130.84289364348
"SFXN1","ENSG00000164466",0.042686084767462,-0.258608162356308,0.00180340435645479,962.951632611109
"SLC49A4","ENSG00000138463",0.0434163475916716,-0.613413047165847,0.00184267056639072,91.5300600544161
"THUMPD1","ENSG00000066654",0.0443207118969861,0.337787365744587,0.00188964275529786,273.660756281977
"SETDB2","ENSG00000136169",0.044770703357555,-0.646646970384554,0.00191750493062396,75.5598774384677
"PSMA3","ENSG00000100567",0.0457415843355389,-0.323347443326124,0.00196795188420342,1134.37913809837
"DUSP11","ENSG00000144048",0.0459213864599183,-0.438394739497195,0.00198773595976195,175.864967348604
"RBM18","ENSG00000119446",0.0459213864599183,-0.278319237972931,0.00199348654399646,714.941956657379
"DUSP1","ENSG00000120129",0.0466972342525629,0.441077218322021,0.00203621660985012,176.251047901361
"UBL4A","ENSG00000102178",0.0468413379528453,0.414178264541576,0.00205157798010524,226.91391130904
"PPIP5K2","ENSG00000145725",0.0473139100350435,-0.591481464740213,0.00208144526704552,66.4183585045744
"SGCG","ENSG00000102683",0.0476345158703825,-0.362038815624198,0.0021047809338076,281.001987108121
"H3-5","ENSG00000188375",0.047734403180222,0.3282979408633,0.00212215701820831,610.730878402063
"ENSG00000255823","ENSG00000255823",0.047734403180222,0.994172363012405,0.00212769626578509,217.990979788852
"COMT","ENSG00000093010",0.0479080676748679,-0.465691430794759,0.00214472163428188,131.903674915214
"CKMT1B","ENSG00000237289",0.0488510567804354,-0.456013018308776,0.0021964041033064,162.22239794244
"RIOX2","ENSG00000170854",0.0494510126861327,0.477831564839328,0.00224912032350783,114.199562251309
"SELENOH","ENSG00000211450",0.0494510126861327,0.45362915965473,0.00224421020216461,133.495273154762
"THG1L","ENSG00000113272",0.0494510126861327,0.451073997079579,0.00225212945372891,117.141593249122
"MYG1","ENSG00000139637",0.0512928439865492,0.356733383747685,0.00234595177922977,227.85046733376
"COQ4","ENSG00000167113",0.0516373991422527,0.362312228350727,0.00237171775130114,226.847912735217
"PUS1","ENSG00000177192",0.0517193395114605,0.500893111803994,0.00241140222664217,98.4945430184441
"TMEM165","ENSG00000134851",0.0517193395114605,-0.452615414647429,0.00241557380276395,180.812555073856
"CSDE1","ENSG00000009307",0.0517193395114605,-0.258291448695311,0.00238793791699338,9015.10841815084
"DOP1B","ENSG00000142197",0.0517193395114605,0.36130404615878,0.00240844426690618,390.747568953346
"ZNF721","ENSG00000182903",0.0522113325934368,-0.541199478444055,0.00244867102473095,103.529690460447
"FANCF","ENSG00000183161",0.0525113708502412,0.528408599362004,0.00247291920864508,89.0343894793997
"EIF3L","ENSG00000100129",0.0530699345715915,0.34812045246873,0.00252967642701873,311.046502014512
"HIF1A","ENSG00000100644",0.0530699345715915,0.40864661424062,0.00253599465395776,154.968660494177
"ROCK1","ENSG00000067900",0.0530699345715915,-0.402267158909696,0.00254036314712851,167.709008695685
"LCN2","ENSG00000148346",0.0530699345715915,0.406136084767511,0.00253028736064115,353.52673713454
"ST6GALNAC2","ENSG00000070731",0.053667218155264,-0.620041231439005,0.00258975529470169,67.039899917053
"ZNF611","ENSG00000213020",0.053667218155264,-0.521077264354493,0.0025807018643176,93.9122850871983
"TAF15","ENSG00000270647",0.0538323686051408,-0.471733973988153,0.00260815739365992,267.636512647566
"SETD2","ENSG00000181555",0.0542475547163912,-0.499736392804684,0.00264513014370719,132.147074609505
"NPRL3","ENSG00000103148",0.0542475547163912,-0.469951767815447,0.00265402485280325,123.543255440926
"DPY19L1","ENSG00000173852",0.0542475547163912,-0.38207070757167,0.00265981227582306,215.725578038334
"CCL28","ENSG00000151882",0.0542811866469225,-0.539200779691944,0.00269302011271553,74.8817333507916
"FADS1","ENSG00000149485",0.0542811866469225,0.413892192731166,0.00269044491140254,166.896169447627
"TCEAL1","ENSG00000172465",0.0542811866469225,-0.315404666401092,0.00267894730366587,544.387978381437
"SALL4","ENSG00000101115",0.0552444028773817,-0.425254596124041,0.00276222014386909,222.541069391772
"WASHC2A","ENSG00000099290",0.0552444028773817,0.399339576004994,0.00275304991395836,227.49652940807
"METTL9","ENSG00000197006",0.0556290266872429,-0.295710305668736,0.00279223215348758,728.676382301161
"ZNF765","ENSG00000196417",0.0559229551547613,-0.43957782785955,0.00281782332175154,208.230222738548
"DEGS2","ENSG00000168350",0.0560561729731817,0.598618173176406,0.00284626304631272,66.92298046844
"HES4","ENSG00000188290",0.0560561729731817,0.453469028920311,0.00284206781989254,157.367552971252
"FAU","ENSG00000149806",0.0572125798253915,0.268000978675635,0.00293247913397561,589.82608968894
"FOXP2","ENSG00000128573",0.0572125798253915,-0.362396627788262,0.00292371210768865,614.807300686168
"SCRN1","ENSG00000136193",0.0572125798253915,0.524770428653157,0.00293824295614898,86.6592720690305
"FTL","ENSG00000087086",0.0580509032389558,0.552431258780964,0.00301504691241088,79.6389377010169
"AGFG1","ENSG00000173744",0.0580509032389558,0.539076680353563,0.00300692921939619,78.97940948668
"PBXIP1","ENSG00000163346",0.0580509032389558,0.440066309278474,0.00300746939976928,167.636020408961
"ATMIN","ENSG00000166454",0.0581906196674121,-0.441095997107943,0.00303358075397943,131.066744569869
"COPG1","ENSG00000181789",0.0584369873484188,0.271325637536088,0.00305774933799866,688.85738763046
"CNOT1","ENSG00000125107",0.0586335252502298,-0.317232142038246,0.00309075947055475,266.29641679286
"HAGH","ENSG00000063854",0.0586335252502298,0.373942678120372,0.00309027755566982,175.249984251037
"IK","ENSG00000113141",0.0588164053200225,-0.266850428033014,0.00311179818844305,850.775668816117
"TMEM33","ENSG00000109133",0.0591960234327413,-0.302670000143557,0.00314335473266882,380.11421866217
"GARS1","ENSG00000106105",0.059764849006594,0.347444171976925,0.00319322145562209,492.358017379777
"CDC42","ENSG00000070831",0.059764849006594,-0.294139711947311,0.00319672448174805,1515.1453654414
"FAM47E-STBD1","ENSG00000272414",0.0602201118494469,0.38428859036526,0.0032327463143986,164.735948229707
