"gene","ensembl_id","stat","log2FoldChange"
"GREB1","ENSG00000196208",7.76000183156386e-52,3.02727863997921
"SDK2","ENSG00000069188",1.66409735314248e-28,3.66605421282634
"RET","ENSG00000165731",3.4260614063435e-22,2.33745454122292
"ASCL1","ENSG00000139352",8.34935226806556e-22,2.07631969473589
"KRT15","ENSG00000171346",6.19483160165476e-20,1.87411320188863
"CALCR","ENSG00000004948",3.73865865135066e-18,1.55191272530106
"KRT81","ENSG00000205426",6.57967092978469e-18,-1.21413988912924
"TFF1","ENSG00000160182",8.03531163078531e-18,1.50168665129069
"AGR2","ENSG00000106541",3.92938032137834e-16,1.38623725534691
"TST","ENSG00000128311",4.68710358056072e-15,1.31781074271077
"RAPGEFL1","ENSG00000108352",3.11443959540937e-13,1.65597903518489
"BCAS1","ENSG00000064787",4.57131071745123e-13,-1.73867167967431
"PGR","ENSG00000082175",1.27703944175998e-12,2.12196722894904
"CELSR2","ENSG00000143126",3.26581848912793e-12,1.39408184832223
"SFXN2","ENSG00000156398",4.41487203959561e-12,2.43701754670578
"TPD52L1","ENSG00000111907",7.84872710291807e-12,0.987885042070209
"HBEGF","ENSG00000113070",1.13668530185074e-11,-1.77591913738709
"TMED8","ENSG00000100580",3.55511668944058e-11,1.35751779557313
"FAM107B","ENSG00000065809",1.05452577705123e-10,-1.31421781384933
"AOX1","ENSG00000138356",1.38160005793564e-10,-1.75292698208913
"AMZ1","ENSG00000174945",1.64809629901672e-10,1.75328703382223
"TMEM120B","ENSG00000188735",1.78933012756925e-10,1.81395538705324
"AGR3","ENSG00000173467",1.78933012756925e-10,2.08830213074402
"ARHGAP11A","ENSG00000198826",2.31087117278908e-10,1.2586188286913
"ENTPD8","ENSG00000188833",3.83516596086943e-09,1.73310145057437
"ABHD2","ENSG00000140526",4.67754615720779e-09,1.05041297555218
"SLC19A2","ENSG00000117479",6.6169648764723e-09,1.12016761685737
"TMEM164","ENSG00000157600",7.41708790257416e-09,2.0322807058962
"HIF1A","ENSG00000100644",1.27894349326726e-08,1.04533928774557
"PRC1","ENSG00000198901",1.55258522514221e-08,1.40331695522498
"ARL3","ENSG00000138175",2.08215034269942e-08,0.873054059455981
"CENPI","ENSG00000102384",3.25845150515496e-08,1.41662580646748
