"gene","ensembl_id","stat","log2FoldChange","pvalue","baseMean"
"BRD2","ENSG00000204256",0.00192103466906244,-0.565629971347283,2.80068582679359e-05,318.277633615934
"GREB1","ENSG00000196208",0.00209531505399544,0.494170421172346,3.09968389215445e-05,320.835962681681
"NACA","ENSG00000196531",0.00223756154762038,-0.612196876961692,3.34816215253517e-05,161.092018356511
"CLTB","ENSG00000175416",0.00224622581481882,-0.34608350807202,3.47065863624589e-05,768.898309357304
"CTSA","ENSG00000064601",0.00224622581481882,-0.365121077685701,3.47173677186203e-05,1211.04557927267
"ABHD17C","ENSG00000136379",0.00224622581481882,-0.522430092638604,3.47571074899699e-05,244.085849841875
"SLC25A25","ENSG00000148339",0.00226493312432675,0.45854271210131,3.54317033562422e-05,268.674389630749
"ZNF564","ENSG00000249709",0.00243431270629816,-0.570277446955152,3.84953378142712e-05,210.054231551494
"DHRS4L2","ENSG00000187630",0.00249629751795709,0.501198184751123,3.99000113395624e-05,217.640384300358
"NPIPB4","ENSG00000185864",0.00264420603878402,-0.439278488623166,4.27137516892505e-05,751.116206262104
"MED21","ENSG00000152944",0.00273554353588506,-0.541423250653834,4.4654341004075e-05,148.980059276282
"APOD","ENSG00000189058",0.00276522326271317,-0.81311711891952,4.607921777689e-05,65.8341884878648
"NONO","ENSG00000147140",0.00276522326271317,-0.360923666290717,4.57472545582536e-05,579.468901745091
"TWSG1","ENSG00000128791",0.00298787857073235,-0.661811319985298,5.13136772052317e-05,189.521691917533
"INSIG2","ENSG00000125629",0.00298787857073235,-0.424628034177969,5.10732364384067e-05,388.89742714528
"FASTKD2","ENSG00000118246",0.00298787857073235,0.543663665529127,5.08222208832929e-05,159.130626926927
"ZFAND3","ENSG00000156639",0.00308356102445272,-0.432575951469593,5.34812488512459e-05,299.19797157977
"ZBTB8OS","ENSG00000176261",0.00308485148887272,-0.478252055690992,5.4028176050653e-05,733.90480180074
"CTTN","ENSG00000085733",0.0031884504450605,0.723943599962402,5.63847723663138e-05,78.854136672692
"TMEM59","ENSG00000116209",0.00326439135181006,-0.402053925331453,5.91921572849095e-05,827.504998876493
"INPPL1","ENSG00000165458",0.00326439135181006,-0.329252216919749,5.90314782488045e-05,886.235115471648
"YTHDF3","ENSG00000185728",0.00326439135181006,-0.34836849067276,5.939293906541e-05,1149.00941005958
"AP1S1","ENSG00000106367",0.0032734327948428,0.40416245913697,6.01140523453533e-05,747.468608918701
"CD58","ENSG00000116815",0.00366039546176923,-0.338578028986813,6.90875525006605e-05,673.879736698266
"GTF2H2C","ENSG00000183474",0.00366039546176923,-0.393885724376451,6.85522896388584e-05,561.948871381006
"C6orf132","ENSG00000188112",0.00366039546176923,-0.542104961101625,6.83020615053248e-05,358.563353262358
"TOP2B","ENSG00000077097",0.00374394574516767,0.372887694140006,7.13011262470293e-05,450.555091549222
"ME1","ENSG00000065833",0.00374790562537065,-0.469824161187839,7.20138302443264e-05,569.798418630239
"LDHA","ENSG00000134333",0.00377851733277865,0.480044156360346,7.32445121470441e-05,234.443479982743
"KICS2","ENSG00000174206",0.00383687645586172,0.832016281204528,7.50281911960717e-05,56.5644523179867
"ZNF480","ENSG00000198464",0.0039272489645324,-0.611418208750703,7.83866917200955e-05,143.121385421089
"ITPR2","ENSG00000123104",0.0039272489645324,-0.388700053252838,7.84901049812774e-05,479.359446842308
"TMED2","ENSG00000086598",0.0039272489645324,0.345641300994486,7.87987379382457e-05,982.912700597214
"NDRG1","ENSG00000104419",0.00402105584335417,0.542417254446574,8.13646735859796e-05,186.275455013299
"PCBP2","ENSG00000197111",0.00402379706708606,0.460658251341134,8.41569527719071e-05,491.563678273032
"ADSS2","ENSG00000035687",0.00402379706708606,0.38938681058655,8.380706901886e-05,372.777121535457
"H3-5","ENSG00000188375",0.00402379706708606,0.382401099934367,8.26293900347815e-05,613.68584342389
"PIGP","ENSG00000185808",0.00402379706708606,-0.621048592599272,8.3377376411118e-05,152.843869747329
"SALL4","ENSG00000101115",0.0043486015144267,-0.543815763221278,9.16896085340776e-05,211.591291296976
"HNRNPC","ENSG00000092199",0.00450373918377097,0.359529980842588,9.57264747443242e-05,851.773963252145
"INTS3","ENSG00000143624",0.00464144573055666,-0.340757369502891,9.94426393555754e-05,680.471381386245
"RPL21","ENSG00000122026",0.00468144405678524,0.4330057071609,0.000101095629180705,307.774063352302
"INSIG1","ENSG00000186480",0.00491210750270102,0.401904457461637,0.00010731083256716,891.879670736487
"USP5","ENSG00000111667",0.00491210750270102,0.603971119388233,0.000108582549796146,104.857312510211
"NET1","ENSG00000173848",0.00491210750270102,0.450943962440233,0.000107992790769343,211.521260734356
"COQ10B","ENSG00000115520",0.00496647644197913,-0.696333144201379,0.000110628875004126,114.457180868792
"LSM8","ENSG00000128534",0.00511542520800535,-0.496854035456962,0.000114816549474019,269.727340556311
"NOC2L","ENSG00000188976",0.00514859413458167,0.441577654713315,0.00011643649377646,222.953247600739
"MTIF2","ENSG00000085760",0.00524931919007698,0.55945705723687,0.000119607000760129,133.961265873494
"METTL9","ENSG00000197006",0.00552342335525317,-0.381160596260834,0.000127655541029566,697.86875025639
"RNF24","ENSG00000101236",0.00552342335525317,-0.774412949782021,0.000127730926086453,65.1312052501411
"RAD51C","ENSG00000108384",0.00621795349612425,0.695088264719976,0.000146730767661919,70.5374713697842
"LIMS1","ENSG00000169756",0.00621795349612425,-0.47792848962527,0.00014696404284327,188.884462024619
"COQ4","ENSG00000167113",0.00621795349612425,0.431271404261125,0.000146361499230763,229.209663947804
"PPP1R21","ENSG00000162869",0.00625511401842841,-0.5585847593397,0.000148905962009858,149.066478430304
"DENR","ENSG00000139726",0.0064736996491972,-0.305022166685793,0.000155210278955417,734.736724726181
"QARS1","ENSG00000172053",0.00668267439193164,0.513135681290674,0.000161356871901767,146.577046329347
"HSPH1","ENSG00000120694",0.00674352940417279,-0.317805501021406,0.000165303230404916,666.234093673055
"GTF2F2","ENSG00000188342",0.00674352940417279,0.736759791050475,0.0001662662410483,63.2572095312832
"RAN","ENSG00000132341",0.00674352940417279,0.39643234828008,0.000165578793039065,756.729188371947
"POGLUT3","ENSG00000178202",0.00691034383618579,-0.660796532518949,0.000172729220186926,145.024326663658
"SRSF1","ENSG00000136450",0.00691034383618579,-0.323593032948376,0.000171811828765983,833.484901867776
"RBAK","ENSG00000146587",0.00708890223594625,-0.430108386008406,0.000178397811753111,339.789332042054
"GSPT1","ENSG00000103342",0.0074848509199105,-0.36927459643768,0.000189634889825993,478.694874066922
"ALKBH5","ENSG00000091542",0.00789912934409745,0.720669611432409,0.00020147413732607,73.0261301230858
"ALS2","ENSG00000003393",0.00791287307052983,-0.466768918401577,0.000205545690341225,202.916287774163
"VPS54","ENSG00000143952",0.00791287307052983,-0.389458482713786,0.000207206674521611,301.770091315885
"PLCB4","ENSG00000101333",0.00791287307052983,-0.395513030785871,0.000206553830959452,299.014021461224
"RPL32","ENSG00000144713",0.00791287307052983,0.558951548778496,0.000206663310687348,123.969052228184
"CCDC47","ENSG00000108588",0.00802228038334959,0.344411310075003,0.000211719176028205,1054.22471784393
"SOWAHC","ENSG00000198142",0.00802228038334959,-0.567769851144119,0.000212799819724968,149.736601062219
"KIF2A","ENSG00000068796",0.00816005904353236,-0.518097226459552,0.000219846661136975,137.639471217974
"TXNIP","ENSG00000265972",0.00816005904353236,0.392210087269736,0.000218282381972997,390.017904080406
"HMGCS1","ENSG00000112972",0.00816005904353236,0.418267805258747,0.000220617137888394,575.490935782774
"TMEM87B","ENSG00000153214",0.0081779923933061,0.325309145876769,0.000222492566388195,499.736323031033
"RAB10","ENSG00000084733",0.00858483268935266,-0.307035017851062,0.000236480682821821,2088.55670008942
"BTG1","ENSG00000133639",0.00858483268935266,-0.56767273226384,0.000236220960052232,107.972898399777
"TBCE","ENSG00000284770",0.00879993714943038,-0.444540819937139,0.000243902355952585,300.325165288316
"SCYL2","ENSG00000136021",0.00921097749931998,-0.463130153137291,0.000256861130741111,222.588760689206
"JUNB","ENSG00000171223",0.00930662938551652,0.442372880442709,0.000261111009795991,301.862690482819
"SPTBN1","ENSG00000115306",0.0093334841406315,-0.460592300990342,0.000263451516297369,197.694593145793
"ELOB","ENSG00000103363",0.00938161062984262,0.383174064629423,0.000268102331139821,1066.7320794135
"COBLL1","ENSG00000082438",0.00938161062984262,-0.479618750123041,0.000271190921114308,833.929883219112
"TMEM208","ENSG00000168701",0.00938161062984262,0.506977691976532,0.000269650718882802,147.841413825033
"ELK4","ENSG00000158711",0.00938161062984262,-0.335392088752799,0.000269790471474194,603.554320795842
"ATG5","ENSG00000057663",0.0095246829285642,-0.444269341209576,0.000276946230366345,175.555985556667
"IMPDH2","ENSG00000178035",0.00955482385697889,0.488966154926124,0.000279447322462229,258.124463728666
"KMT2C","ENSG00000055609",0.00962307491886213,-0.288285420060397,0.000283079741704327,1243.01991842578
"TMEM141","ENSG00000244187",0.00980855876389575,0.469014208310313,0.000291487649536773,297.071218731724
"CDC27","ENSG00000004897",0.00980855876389575,-0.502508145430955,0.000291871753729256,145.108714732584
"SNX17","ENSG00000115234",0.00982690764689763,0.509351494560645,0.000294088717200133,140.429683775515
"HAPSTR1","ENSG00000182831",0.0100022681112239,-0.450512255924131,0.000301037486088526,459.508832051136
"SND1","ENSG00000197157",0.0101351261862191,0.35433019476159,0.000307941289272229,452.853176885915
"ATP6V1C1","ENSG00000155097",0.0101351261862191,-0.328895857210024,0.000308482840900053,604.555493611299
"TMSB4X","ENSG00000205542",0.0104883420856361,-0.356943571238696,0.000321017101753867,1512.55018044659
"BCAS1","ENSG00000064787",0.010726577783808,-0.608903145611672,0.000330132728935427,79.0931043818597
"FBXO11","ENSG00000138081",0.0107422947334706,-0.416226813633819,0.000332443060957601,282.382996066428
"ATP5F1D","ENSG00000099624",0.0109109687661125,0.670244505519302,0.00034302445826266,75.3087530051943
"PLEKHF2","ENSG00000175895",0.0109109687661125,-0.328057080474332,0.000341674852785227,707.368671404692
"MSANTD3","ENSG00000066697",0.0109109687661125,-0.40475262157223,0.000343228910343617,516.31345269663
"SLC7A5","ENSG00000103257",0.0113969077981082,0.415204390785161,0.000362391048843093,941.053367280222
"TMEM165","ENSG00000134851",0.0113969077981082,-0.554240068323507,0.000361610410407776,172.552065656169
"PEDS1","ENSG00000240849",0.0116175229417819,-0.353106614511439,0.000371381450953067,363.437915177995
"CPT2","ENSG00000157184",0.0116626797125537,0.552568958331807,0.000374808105028508,121.328554441292
"BNIP3","ENSG00000176171",0.0118822010370933,0.383800708060895,0.00038388338667705,443.82284062728
"SEC61G","ENSG00000132432",0.0119381681598624,0.375893565865724,0.000389710654481995,658.634087580696
"DHX15","ENSG00000109606",0.0119381681598624,-0.28675599278418,0.000389751451571769,1363.13899329843
"SNHG32","ENSG00000204387",0.012354870480542,0.389821793432332,0.000405456555474342,1011.48218493486
"ACKR3","ENSG00000144476",0.0127877268017037,0.786548275533163,0.000422174960131785,54.7887524510139
"HM13","ENSG00000101294",0.0127877268017037,-0.500125664279205,0.000426185079601076,474.097787792248
"DIMT1","ENSG00000086189",0.0127877268017037,-0.452530358407997,0.000424783304039365,194.902691164248
"RPS27A","ENSG00000143947",0.0128874906365902,-0.428765806517146,0.000431701352730535,409.432904574039
"ABAT","ENSG00000183044",0.0131412263750846,0.548377361842679,0.000442435439936532,105.104642062685
"NPIPB3","ENSG00000169246",0.0132964570126538,0.381767841450459,0.000449922622941353,1537.69979301829
"ZDHHC9","ENSG00000188706",0.0136440180004924,0.384324200459085,0.000464003332783283,243.220209559596
"UBE2L5","ENSG00000236444",0.0137350483155403,-0.473975774398524,0.000469434570893318,202.178370655726
"TRIB3","ENSG00000101255",0.0137548736254359,-0.371760656550628,0.000479152373937655,1838.9600477338
"TBC1D9","ENSG00000109436",0.0137548736254359,-0.348518465562314,0.000479467623399824,2025.98972959942
"BCL6","ENSG00000113916",0.0137548736254359,-0.453407453458116,0.000478352199801463,162.9861330154
"NBPF19","ENSG00000271383",0.0137548736254359,-0.306117978187367,0.000476664749910157,877.090628766966
"NHP2","ENSG00000145912",0.0138561873318304,0.3773480925535,0.000485355312082481,718.907687589297
"SELENOH","ENSG00000211450",0.0140548961123113,0.538705831201482,0.000494705576474822,135.666845911862
"CUL4B","ENSG00000158290",0.0144108766443635,-0.514360330086796,0.000512136238509093,113.813873476301
"ENSG00000215271","ENSG00000215271",0.0144108766443635,0.721838052541496,0.000511494894930864,59.9163915850035
"ZNF117","ENSG00000152926",0.0144792779013191,-0.737729738275445,0.000519245973278244,61.7419841699147
"SLC25A43","ENSG00000077713",0.0144792779013191,-0.516594597630024,0.000519491181292013,154.081421647541
"TRIQK","ENSG00000205133",0.0145281237954889,-0.368213208123842,0.000523714035817659,435.322192235099
"VPS50","ENSG00000004766",0.0149294595938056,-0.755406418587416,0.000543258689521238,51.5910867711609
"CREG2","ENSG00000175874",0.0149294595938056,0.4908801905738,0.000541377807183058,158.520940037307
"ZNF141","ENSG00000131127",0.0150076108566702,-0.403273792037797,0.000548654367315779,391.708833654746
"SOCS4","ENSG00000180008",0.0157452625229661,-0.366036381429615,0.000580976359034797,410.075965681701
"SLBP","ENSG00000163950",0.0157452625229661,-0.598071243245567,0.000579516767783546,108.546452769064
"ARID2","ENSG00000189079",0.0163818085720682,-0.410248172148738,0.000607249493064251,347.47095962553
"RNF187","ENSG00000168159",0.0164654389537707,0.48410536256264,0.000613149316591698,182.848483738166
"TES","ENSG00000135269",0.0168994967076595,0.701967524474406,0.000633359857328312,72.9300451410722
"CDV3","ENSG00000091527",0.0168994967076595,-0.347490601452457,0.000635060155142448,687.533317141493
"PDE8A","ENSG00000073417",0.0169657444601874,-0.5261806856234,0.000640434495861522,142.145522255777
"NAPA","ENSG00000105402",0.017042275127307,-0.436258243709039,0.000652016987526624,174.355691510687
"ZFP36L1","ENSG00000185650",0.017042275127307,-0.626908688079614,0.000647731722652491,79.753851690596
"PANK3","ENSG00000120137",0.017042275127307,-0.29611456939646,0.000651608500282109,913.641059265932
"LSM5","ENSG00000106355",0.0175910376927917,-0.608579604414192,0.000677992495227103,151.57689154213
"RBM39","ENSG00000131051",0.0175910376927917,-0.257247146483473,0.000678994313256881,1691.87272695591
"VDAC2","ENSG00000165637",0.0177087173269177,0.29681025645303,0.000686547789582934,869.553973826384
"CBX6","ENSG00000183741",0.0177263270166364,-0.337502519038963,0.000690244667031071,470.776808394675
"MEF2D","ENSG00000116604",0.0180091252326788,-0.450028744553587,0.000704318789919424,224.314817810019
"ZNF611","ENSG00000213020",0.0182192856840971,-0.576554076276094,0.000715635945081863,90.9603245821098
"RAD50","ENSG00000113522",0.0183229881306926,-0.280825744070761,0.000722824901601886,1925.69056270522
"COX20","ENSG00000203667",0.0184138656465699,-0.57054641891283,0.00073135330924941,96.9428864611173
"SRGAP2","ENSG00000266028",0.0184138656465699,-0.477946200046656,0.000732672090001251,128.350933050608
"TMEM219","ENSG00000149932",0.0187272294028847,0.557921980291968,0.000748324929379,102.318325009731
"NPNT","ENSG00000168743",0.0187898924914605,-0.356364593402814,0.000760315080530375,287.84828257566
"RAB2A","ENSG00000104388",0.0187898924914605,-0.422514562742787,0.000754736631252051,473.059701925314
"OTUD4","ENSG00000164164",0.0187898924914605,-0.367010031897419,0.000760413945411937,283.552714209212
"RPL3","ENSG00000100316",0.0190190480418816,0.36819346757576,0.000772921693931253,564.176847017634
"GATA6","ENSG00000141448",0.0192132647509169,-0.559846341959877,0.000784873461608401,91.0388937227393
"EIF2S3","ENSG00000130741",0.0192132647509169,0.34206122468944,0.000787348547010878,515.305232293724
"SMC6","ENSG00000163029",0.020121317522106,-0.459684738840256,0.000830675917344955,175.433552731664
"THG1L","ENSG00000113272",0.020121317522106,0.52223607073716,0.000831402849493583,118.596048724307
"MAGED2","ENSG00000102316",0.0201563463513318,0.70799331622935,0.000836277590499059,52.6806295372147
"DOLPP1","ENSG00000167130",0.0202846946572485,0.602669606889424,0.000845051894410114,87.4026002118067
"ATG3","ENSG00000144848",0.020329641082854,-0.44495763761983,0.000850381177755837,151.547961085931
"SIRT1","ENSG00000096717",0.0203609911923759,-0.598663244405935,0.000855154705750188,94.6644835461679
"NEMF","ENSG00000165525",0.0203944871275509,-0.384375978531978,0.00086002938405588,263.444814459594
"ARB2A","ENSG00000113391",0.0204173976480207,-0.420251488689461,0.000864467269912794,230.82240752262
"WAC","ENSG00000095787",0.0204670922520567,-0.331117940369183,0.000870051532564898,370.949370723319
"VEGFA","ENSG00000112715",0.020639965561969,0.394832956848919,0.000889977803425325,397.415398172169
"TIMM10","ENSG00000134809",0.020639965561969,0.357001707204194,0.000894689584497539,434.730070249929
"PALLD","ENSG00000129116",0.020639965561969,-0.364641251526282,0.000892048987164911,324.435978512532
"AHSA1","ENSG00000100591",0.020639965561969,0.317954867829583,0.000893650569475741,365.604569150889
"KYNU","ENSG00000115919",0.020639965561969,-0.279751943899942,0.000894948345230759,780.137032192671
"GTF3A","ENSG00000122034",0.0209673903594392,-0.383328169016161,0.000914790920294121,270.46914266803
"AHCY","ENSG00000101444",0.0209673903594392,0.444610194585637,0.000916276028290406,180.117378244406
"EIF4A1","ENSG00000161960",0.0210483424281163,0.311168420049044,0.000941287886174899,545.175126402741
"RPS5","ENSG00000083845",0.0210483424281163,0.33665351428727,0.000929949751518328,433.835388353049
"ERLEC1","ENSG00000068912",0.0210483424281163,-0.360578934040482,0.000941008237487005,366.767741868504
"NOL10","ENSG00000115761",0.0210483424281163,-0.442506117429512,0.000930519137042458,208.544251429673
"PREX1","ENSG00000124126",0.0210483424281163,0.505348226661366,0.000930575487314528,214.028219763133
"NDUFS5","ENSG00000168653",0.0210483424281163,-0.371119481923229,0.00093455566026886,414.121187933404
"UBE2R2","ENSG00000107341",0.0217739902388237,0.336517800465021,0.000977441493461905,412.416478482299
"AKR1A1","ENSG00000117448",0.0219073709938678,0.476816050417626,0.000987154108718752,129.869724012696
"HEATR6","ENSG00000068097",0.0220917938571346,0.305938906431794,0.000999220738989594,665.348102960666
"GORASP2","ENSG00000115806",0.0222250033465128,-0.476598475351975,0.00101167334981854,228.043671600715
"NSMCE4A","ENSG00000107672",0.0222250033465128,-0.369725603603335,0.00101280409740953,394.485830447931
"CLIP4","ENSG00000115295",0.0229239453807704,-0.536971378764651,0.00104855318949621,113.634489455312
"DDX5","ENSG00000108654",0.0230440526947528,-0.281345039707574,0.00106188374090767,2108.61390077935
"RESF1","ENSG00000174718",0.0230440526947528,-0.404878764432531,0.00105819369938864,211.386784000149
"CACUL1","ENSG00000151893",0.0232798455988559,-0.790285476533212,0.00107670770326285,60.8845760146171
"CSTB","ENSG00000160213",0.023314134299283,-0.361063219914728,0.00108279914292842,1491.20898501519
"PDCD10","ENSG00000114209",0.023314134299283,-0.32124630403021,0.00108622220676816,698.801285657008
"SMARCD2","ENSG00000108604",0.0234027753173257,0.502714807362253,0.00109637482395956,275.550335329817
