"gene","stat"
"ENSG00000196208",2.66374192175508
"ENSG00000069188",2.62985959486968
"ENSG00000156398",2.48184311355005
"ENSG00000124749",2.29583641254087
"ENSG00000161888",2.10142006326689
"ENSG00000157600",2.0916787015103
"ENSG00000174827",2.08860086678898
"ENSG00000165731",2.0380690673991
"ENSG00000131747",1.94068246511487
"ENSG00000160182",1.93334644857286
"ENSG00000112984",1.92112970483344
"ENSG00000082175",1.91999442670833
"ENSG00000183856",1.85767874542778
"ENSG00000284906",1.80578113715531
"ENSG00000088325",1.78174999247197
"ENSG00000274267",1.76506234304313
"ENSG00000152253",1.75033019332717
"ENSG00000076555",1.66443856090041
"ENSG00000171346",1.65768530966131
"ENSG00000118193",1.65629159862696
"ENSG00000142945",1.64687662986769
"ENSG00000138180",1.62678361502182
"ENSG00000127564",1.60133704774114
"ENSG00000024526",1.5860885796724
"ENSG00000173467",1.57100532879924
"ENSG00000171241",1.56892912284025
"ENSG00000147041",1.56878981668013
"ENSG00000004948",1.5646497556824
"ENSG00000189057",1.55124761259659
"ENSG00000170312",1.54355014057114
"ENSG00000141753",1.54264504586352
"ENSG00000107819",1.52531589069059
"ENSG00000198901",1.51748987985139
"ENSG00000109805",1.50816066721169
"ENSG00000277775",1.50567852287629
"ENSG00000198826",1.47635206976363
"ENSG00000169607",1.45910026930129
"ENSG00000137804",1.45676844167713
"ENSG00000100580",1.45030108379587
"ENSG00000138160",1.44421272188969
"ENSG00000102384",1.44137515133846
"ENSG00000126787",1.42545195125717
"ENSG00000130045",1.42075740972082
"ENSG00000184357",1.40497368790386
"ENSG00000139352",1.39401383874196
"ENSG00000013810",1.3890032128481
"ENSG00000068489",1.38754060933235
"ENSG00000169679",1.3819328061518
"ENSG00000113739",1.37645837434277
"ENSG00000178999",1.37640397454783
"ENSG00000278272",1.37259850267183
"ENSG00000183763",1.36300149196563
"ENSG00000131153",1.35998128144215
"ENSG00000111665",1.35424276514059
"ENSG00000102362",1.35419544460138
"ENSG00000122966",1.34255440019319
"ENSG00000128944",1.33888089433218
"ENSG00000237649",1.3381615629404
"ENSG00000144554",1.33587486874631
"ENSG00000145386",1.32898377231305
"ENSG00000119403",1.32132554366273
"ENSG00000087586",1.31908718351356
"ENSG00000108352",1.31858897719731
"ENSG00000148773",1.31812214374155
"ENSG00000188735",1.31286064121665
"ENSG00000166851",1.29560007946506
"ENSG00000157456",1.29036652758839
