"gene","ensembl_id","stat","log2FoldChange"
"LCN2","ENSG00000148346",5.26745587766624e-130,4.20604996327671
"SLC7A5","ENSG00000103257",8.48924327938249e-56,1.72842133863575
"GDF15","ENSG00000130513",7.54915411648876e-55,1.81011507176492
"ESR1","ENSG00000091831",2.21190866567934e-50,-1.75740967568603
"ELP2","ENSG00000134759",1.19101282100224e-45,-1.3123283848047
"ERRFI1","ENSG00000116285",2.05030177325211e-43,1.78478288546053
"AREG","ENSG00000109321",2.99545241314778e-42,2.76865699080441
"TBC1D9","ENSG00000109436",3.6614766463042e-42,-1.7775560129673
"KITLG","ENSG00000049130",3.95699689341998e-42,-2.20566741044526
"S100P","ENSG00000163993",3.55564950840856e-39,1.5683131540489
"S100A9","ENSG00000163220",1.40086818151295e-38,2.5649374055196
"GREB1","ENSG00000196208",1.93402309843226e-38,1.83406762371566
"SLC12A2","ENSG00000064651",6.52556089582511e-38,-1.25876988547019
"EVL","ENSG00000196405",4.42815485710848e-36,-1.45442440871155
"TUBA1B","ENSG00000123416",1.42991231699105e-32,1.81505232951147
"SGCG","ENSG00000102683",1.01514728204951e-31,-1.8829693193723
"RBL2","ENSG00000103479",1.21154555125176e-29,-1.41013121770852
"WSB1","ENSG00000109046",1.37354274022118e-29,1.39946014138576
"FTH1","ENSG00000167996",3.4407699946241e-29,1.12946901450659
"PPP1R3C","ENSG00000119938",2.15125930390378e-28,-2.48427711367483
"C15orf48","ENSG00000166920",2.78928494337893e-28,2.05105562869421
"FAM83B","ENSG00000168143",6.04694378554088e-26,-1.32790624143202
"ST8SIA4","ENSG00000113532",1.09849765264401e-24,-1.89028010850475
"G6PD","ENSG00000160211",2.74007256730144e-24,1.25249681613231
"CLIC3","ENSG00000169583",3.54267598232845e-24,-1.4957501414002
"SLC38A1","ENSG00000111371",6.92853846853155e-24,-0.814088025240469
"NPY1R","ENSG00000164128",4.19556008353708e-23,-1.78143435480504
"FREM2","ENSG00000150893",8.18069928386607e-23,-2.08343850220068
"NCAM2","ENSG00000154654",3.37097903542898e-22,-1.98203285563691
"IGFBP5","ENSG00000115461",6.34362691752555e-22,-3.95173674586804
"BDKRB2","ENSG00000168398",1.05446310430083e-21,3.6433081944094
"SLC25A30","ENSG00000174032",1.29747385559406e-21,-1.86677322811708
"PHLDA1","ENSG00000139289",5.56584474804575e-21,1.31630875902853
"OSR2","ENSG00000164920",2.72198162455489e-20,-1.09306927104309
"CCDC159","ENSG00000183401",9.94650251682626e-20,-1.22704583340719
"RBCK1","ENSG00000125826",1.23995920932949e-19,1.46273468028761
"SLC39A6","ENSG00000141424",1.3817297578286e-18,-1.55594646596597
"SPTSSA","ENSG00000165389",2.36132858382297e-18,1.03102261385925
"TUBA1A","ENSG00000167552",2.63710707940408e-18,1.93501892630891
"PRRT1B","ENSG00000283526",2.68624076227158e-18,-2.81503576812662
"UBP1","ENSG00000153560",2.85009201881532e-18,-1.27097297809316
"MALRD1","ENSG00000204740",3.4531311757661e-18,-2.14017919604272
"CEBPB","ENSG00000172216",3.5058312850799e-18,1.3121879632648
"PSCA","ENSG00000167653",3.5058312850799e-18,-1.94199599195066
"TES","ENSG00000135269",3.50871161712923e-18,1.62305735132922
"TUBB3","ENSG00000258947",5.96011010105072e-18,1.93418353731459
"GTPBP2","ENSG00000172432",5.96011010105072e-18,1.58517831876996
"TEX14","ENSG00000121101",7.38220041743403e-18,-2.72799172108647
"ZNF165","ENSG00000197279",1.19713365618293e-17,1.31578164461524
"CAB39L","ENSG00000102547",1.5846028886421e-17,-1.79809504565892
"SLC3A2","ENSG00000168003",1.65198894294666e-17,1.1796762119416
"IDI1","ENSG00000067064",2.12504472800017e-17,-0.828132331361133
"UCP2","ENSG00000175567",4.40013764968636e-17,0.938500724625045
"SLC24A3","ENSG00000185052",1.10977759901659e-16,-1.91941968516074
"ABCC5","ENSG00000114770",2.19651062240165e-16,-1.16182616450818
"CA5B","ENSG00000169239",3.55394608850024e-16,-1.52017199499261
