"gene","ensembl_id","stat","log2FoldChange"
"GREB1","ENSG00000196208",8.06306727308372e-36,2.11374018870923
"TFF1","ENSG00000160182",2.40819093876863e-20,1.36432297959668
"PRR11","ENSG00000068489",1.53633971436509e-13,1.09238042768133
"CDK1","ENSG00000170312",7.61196423535287e-13,1.40979537566832
"CALCR","ENSG00000004948",9.51997355465274e-13,1.18053408389687
"NPY1R","ENSG00000164128",1.6856005586358e-11,0.719513557458173
"TPD52L1","ENSG00000111907",7.71570608166553e-11,0.756134851916472
"AGR2","ENSG00000106541",6.39940208496237e-09,0.790076453474695
"SFXN2","ENSG00000156398",1.17644977870266e-07,1.75981999460545
"RPL7A","ENSG00000148303",1.30252687897943e-07,0.664728004720444
"ASCL1","ENSG00000139352",1.30252687897943e-07,1.16032718574648
"SDK2","ENSG00000069188",1.30252687897943e-07,2.07207235150876
"PREX1","ENSG00000124126",3.34757416421272e-07,0.843468793525878
"CBX6","ENSG00000183741",3.74675589298018e-07,-0.623844814548553
"YPEL3","ENSG00000090238",3.74675589298018e-07,-0.579036226669137
"TST","ENSG00000128311",5.00026159706668e-07,0.800025060799735
"CETN2","ENSG00000147400",5.13112771207616e-07,0.640567111867426
"LACTB","ENSG00000103642",8.3496016023253e-07,-0.550450760095929
"EPS15L1","ENSG00000127527",3.2650814592513e-06,0.764209490795017
"PSCA","ENSG00000167653",3.2650814592513e-06,-0.991444921151407
"ARHGAP11A","ENSG00000198826",3.2650814592513e-06,1.10615125072725
"CENPI","ENSG00000102384",3.2650814592513e-06,1.24773521674653
"HMMR","ENSG00000072571",3.80407802932402e-06,0.975159853218357
"TUBA1B","ENSG00000123416",4.62112902478635e-06,0.776825657961847
"ATG101","ENSG00000123395",5.76683061605733e-06,0.813712170666624
"OTUD1","ENSG00000165312",5.90405597986871e-06,-0.637245907368789
"TYMS","ENSG00000176890",7.17828203135457e-06,0.81217179420174
"KIF2C","ENSG00000142945",7.64888216029144e-06,1.57067385436558
"LMAN2","ENSG00000169223",7.7913520584062e-06,0.563749803507367
"FAM107B","ENSG00000065809",7.98890999043543e-06,-0.734845092477491
"RET","ENSG00000165731",9.24444075507641e-06,1.36267641134463
"UBAP2L","ENSG00000143569",9.24444075507641e-06,-0.664929612253049
"SALL4","ENSG00000101115",9.24444075507641e-06,-0.893231099632622
"CENPK","ENSG00000123219",9.57103988182323e-06,1.01299761622403
"RPL6","ENSG00000089009",9.66091712841029e-06,0.575970685642383
"SLC19A2","ENSG00000117479",9.66091712841029e-06,0.786423710541484
"SLC7A5","ENSG00000103257",1.12970459029035e-05,0.540216366456168
"IMPDH2","ENSG00000178035",1.22070392702875e-05,0.689843522800508
"KIF14","ENSG00000118193",1.42019623398892e-05,1.35453063040497
"TMED8","ENSG00000100580",1.53057270141091e-05,0.879654888396502
"HMGB2","ENSG00000164104",1.71313591482797e-05,0.811979457925656
"KAT2B","ENSG00000114166",1.79062490690811e-05,-0.71712700923515
"APOD","ENSG00000189058",2.03201994570632e-05,-1.15953193581665
"PDIA6","ENSG00000143870",2.20852744423284e-05,0.495940964465558
"CD24","ENSG00000272398",2.32753459484315e-05,-0.795682444520297
"RPN1","ENSG00000163902",2.42293718675914e-05,0.505403938846973
"H1-5","ENSG00000184357",2.42293718675914e-05,1.06500414498863
