"gene","ensembl_id","stat","log2FoldChange"
"ATG101","ENSG00000123395",1.79738258448667e-06,0.795682629262761
"HSPA5","ENSG00000044574",3.05179754448703e-06,0.656985303065152
"DDIT3","ENSG00000175197",5.88366616124279e-06,0.541825568521027
"PDIA6","ENSG00000143870",7.51214867344212e-06,0.451541751783496
"RPL7A","ENSG00000148303",9.93454835566838e-06,0.550560739330209
"ATF7IP","ENSG00000171681",1.01056925574577e-05,-0.794088943815812
"LMAN2","ENSG00000169223",1.93648510858728e-05,0.484306796635316
"RPL6","ENSG00000089009",7.64518058437641e-05,0.510603415959685
"PIGP","ENSG00000185808",8.95114578452827e-05,-0.75503049196921
"RPS15","ENSG00000115268",0.000118468477812206,0.426181914026921
"UBP1","ENSG00000153560",0.000118468477812206,-0.503974850329582
"RAB11FIP3","ENSG00000090565",0.000180814028096678,0.817781539180306
"OS9","ENSG00000135506",0.000184100993462498,0.648781143660304
"UBL5","ENSG00000198258",0.000184100993462498,0.44630202869927
"NULL","",0.000206611827915475,-0.393041879655543
"IMPDH2","ENSG00000178035",0.000206611827915475,0.554073830768308
"ZNF721","ENSG00000182903",0.000206611827915475,-0.805582323475148
"CETN2","ENSG00000147400",0.000206611827915475,0.503852492432948
"INTS3","ENSG00000143624",0.000206611827915475,-0.426843606474582
"HMGCS1","ENSG00000112972",0.000206611827915475,0.459237250780902
"RPL9","ENSG00000163682",0.000230011086485535,0.481109558638418
"AGR2","ENSG00000106541",0.000337922077660591,0.515432816712732
"RPN1","ENSG00000163902",0.000372450684036379,0.366956526905249
"ABAT","ENSG00000183044",0.000484441466863536,0.720985269328945
"FASTKD2","ENSG00000118246",0.000484441466863536,0.615944040674313
"TRIM37","ENSG00000108395",0.000560656480722606,0.376744407910188
"NBPF12","ENSG00000268043",0.000560656480722606,-0.349971782652773
"UBAP2L","ENSG00000143569",0.0005791739146159,-0.505148325275003
"TAPBP","ENSG00000231925",0.000720211284513608,0.365679885264471
"RPS4X","ENSG00000198034",0.000926995465384993,0.49423020695758
"DENR","ENSG00000139726",0.000926995465384993,-0.376728079710217
"ISCU","ENSG00000136003",0.000935396033356512,0.474603897694004
"RBBP4","ENSG00000162521",0.00133140302335543,-0.424112242956828
"HSP90AB1","ENSG00000096384",0.00149304668191664,0.337751479563616
"NOC2L","ENSG00000188976",0.00165127590217349,0.490714727983824
"EIF3L","ENSG00000100129",0.00201828452064796,0.437099515873848
"BRD2","ENSG00000204256",0.00206101858808814,-0.477222646768183
"PCBP2","ENSG00000197111",0.00225552796784727,0.431553738548138
"KYNU","ENSG00000115919",0.00225552796784727,-0.376041216547944
"ZNF808","ENSG00000198482",0.00250303285626358,-0.636682651417077
"RPL22","ENSG00000116251",0.00250303285626358,-0.324587449285332
"CD24","ENSG00000272398",0.00250303285626358,-0.514132285800824
"FAU","ENSG00000149806",0.00264111598871195,0.381654635501483
"ARLN","ENSG00000164096",0.00264111598871195,-0.47025031093625
"SUPT4H1","ENSG00000213246",0.00264111598871195,0.400995249458098
"TMED2","ENSG00000086598",0.0026841771762594,0.33375255408058
"HIF1A","ENSG00000100644",0.00290459541821866,0.544902010463818
"ELOB","ENSG00000103363",0.00290459541821866,0.345944931372988
"SRRM2","ENSG00000167978",0.00313752910952996,-0.590281942630288
"KDM5C","ENSG00000126012",0.00340020170444369,0.392832713488824
"U2AF1","ENSG00000160201",0.003521298915132,0.340577171036534
"PPIAL4A","ENSG00000263353",0.003521298915132,-0.404805863515757
"S100P","ENSG00000163993",0.00375667773079177,0.362532946115
"TNKS2","ENSG00000107854",0.0037964312839885,0.467980024839043
"EIF3E","ENSG00000104408",0.00474665897925549,0.320517247924908
"ATOSA","ENSG00000047346",0.00590738454804172,-0.326312543261944
"FAM107B","ENSG00000065809",0.00630997725295027,-0.435070922380849
