"gene","ensembl_id","stat","log2FoldChange"
"DDIT3","ENSG00000175197",5.24899668424893e-09,0.618558313799004
"NPIPB3","ENSG00000169246",5.93189644384151e-08,0.564776446915786
"RPS24","ENSG00000138326",5.93189644384151e-08,-0.675307516416927
"OS9","ENSG00000135506",6.17825552658021e-08,0.791690877290257
"VEGFA","ENSG00000112715",6.17825552658021e-08,0.668523921713806
"DENR","ENSG00000139726",6.17825552658021e-08,-0.502856707785227
"RPS4X","ENSG00000198034",7.08159877318179e-08,0.61240196001804
"NULL","",8.03702941978416e-08,-0.427525075628532
"ATG101","ENSG00000123395",1.83533191713805e-07,0.80539408851762
"PDIA6","ENSG00000143870",1.83782184689415e-07,0.431526401252294
"LMAN2","ENSG00000169223",1.86885831986753e-07,0.502712346877501
"UBAP2L","ENSG00000143569",2.42185428854898e-07,-0.599474179497881
"RPS27A","ENSG00000143947",3.58340920925954e-07,-0.626225608832108
"PABPC3","ENSG00000151846",7.23911172836081e-07,-1.21408208954611
"ARLN","ENSG00000164096",1.70009194382429e-06,-0.571528228004121
"UBP1","ENSG00000153560",2.66014386773482e-06,-0.509362938693142
"HSPA5","ENSG00000044574",2.71260740789852e-06,0.554235657434857
"GSPT1","ENSG00000103342",2.80487241823494e-06,-0.484912521317021
"INTS3","ENSG00000143624",4.01395840085676e-06,-0.428511723006979
"DAD1","ENSG00000129562",4.10631552401074e-06,-0.508368666288842
"BRD2","ENSG00000204256",4.10631552401074e-06,-0.559213017779884
"TRIQK","ENSG00000205133",4.4249928645038e-06,-0.488060269915686
"TXNIP","ENSG00000265972",6.14456712648937e-06,0.503234210179953
"HMGCS1","ENSG00000112972",6.96485635386937e-06,0.471926461681517
"ANP32B","ENSG00000136938",7.65214244604809e-06,-0.651951900269928
"PIGP","ENSG00000185808",7.83642710200294e-06,-0.814920421606649
"RAB11FIP3","ENSG00000090565",9.43671609022284e-06,0.862105257486232
"ACTG1","ENSG00000184009",1.30980579348005e-05,-0.367314003845867
"RPL9","ENSG00000163682",1.4286590030627e-05,0.469391778269022
"WAC","ENSG00000095787",2.00385887213379e-05,-0.485475652628474
"RPL22","ENSG00000116251",2.63678739528318e-05,-0.343888254994856
"ATP6V0C","ENSG00000185883",2.85106489371525e-05,-0.654559442417389
"FOXP2","ENSG00000128573",3.19796119586188e-05,-0.472914173648774
"LAMP1","ENSG00000185896",3.19796119586188e-05,0.395783100933672
"TRIM37","ENSG00000108395",3.19796119586188e-05,0.32643992857753
"CDC42","ENSG00000070831",3.19796119586188e-05,-0.406037615631396
"NEK6","ENSG00000119408",3.41430243900952e-05,0.478009724855574
"RAB10","ENSG00000084733",3.41430243900952e-05,-0.389099049489263
"CANX","ENSG00000127022",3.5777068076359e-05,-0.52159635469707
"YWHAZ","ENSG00000164924",3.87060998877348e-05,-0.295092172271537
"HSP90AB1","ENSG00000096384",4.40909374830417e-05,0.346366939496767
"RPL7A","ENSG00000148303",4.99470647299682e-05,0.504912027521149
"GORASP2","ENSG00000115806",5.31221068038729e-05,-0.650954074252654
"GNS","ENSG00000135677",5.89274817732759e-05,-0.433570878710086
"TAPBP","ENSG00000231925",5.89274817732759e-05,0.384262686690172
"LLGL2","ENSG00000073350",5.89274817732759e-05,0.350850904766605
"ZFP36L2","ENSG00000152518",5.89274817732759e-05,-0.704567487711552
"ATF7IP","ENSG00000171681",6.14139497742342e-05,-0.668374336047564
"GTF3A","ENSG00000122034",7.23891694910004e-05,-0.552923793928244
"JUN","ENSG00000177606",7.93678004915918e-05,-0.748739008301065
"PPA1","ENSG00000180817",7.97771614214742e-05,-0.542300949003946
"CETN2","ENSG00000147400",8.12251117521021e-05,0.456641367814919
"LACTB","ENSG00000103642",8.55131873393993e-05,-0.398991253213951
"PPIAL4A","ENSG00000263353",9.49892480515976e-05,-0.502608517480755
"NPIPA7","ENSG00000214967",0.00010934599517656,0.441521581969264
"CUTA","ENSG00000112514",0.000121938913846591,-0.451666735227911
"EID1","ENSG00000255302",0.000121938913846591,-0.355225162124732
"SLC19A2","ENSG00000117479",0.000130309822548206,0.596571939472034
"UBL5","ENSG00000198258",0.000138112081244815,0.380833164532165
"SCAMP1","ENSG00000085365",0.000139994225482815,-0.492250022575312
"PFDN6","ENSG00000204220",0.000149556789866748,-0.451931293325853
"NDUFS5","ENSG00000168653",0.000150703297301882,-0.446103982995945
"RRP7A","ENSG00000189306",0.000163594548845499,-0.402451197061879
"IMPDH2","ENSG00000178035",0.000169139392950068,0.541258484992503
"SPINT1","ENSG00000166145",0.000174637832579604,0.358188808563909
"SPTSSB","ENSG00000196542",0.000174637832579604,-0.290812841850309
"RPN1","ENSG00000163902",0.00017842411995972,0.336173855755477
"HK2","ENSG00000159399",0.00017842411995972,0.436091833820377
"SAP18","ENSG00000150459",0.00017842411995972,-0.434205331193025
"INPPL1","ENSG00000165458",0.000200443773009385,-0.362174006059768
"IRF1","ENSG00000125347",0.000222961923015134,0.545551561112245
"RPL18A","ENSG00000105640",0.000233754489321548,0.660907343433499
"TCEAL6","ENSG00000204071",0.000233754489321548,-0.588786043748346
"KRT80","ENSG00000167767",0.000249116309150399,0.337994034496067
"NDUFB5","ENSG00000136521",0.00025506189651899,-0.378699066067152
"NPIPA5","ENSG00000183793",0.00025506189651899,0.362283614065574
"BRF2","ENSG00000104221",0.000264247248625516,0.852157679741796
"FAM32A","ENSG00000105058",0.000279707022659017,-0.356425175989422
"LGALS3","ENSG00000131981",0.000284804355553816,-0.448851987000049
"IARS1","ENSG00000196305",0.000334132860167223,0.434093316657626
"PDCD10","ENSG00000114209",0.000352995850245657,-0.392667842692523
"HNRNPH1","ENSG00000169045",0.000365239596442045,-0.280058900440109
"RPS27","ENSG00000177954",0.000366440726753914,-0.295059102512247
"ALKBH5","ENSG00000091542",0.000379307000592131,0.783697683364201
"HIF1A","ENSG00000100644",0.000381336556120986,0.555280139235797
"SMAD3","ENSG00000166949",0.000392981882712877,0.403528711113187
"CEBPB","ENSG00000172216",0.000392981882712877,0.457705693101838
"CHMP2A","ENSG00000130724",0.000408163347752816,-0.482296654625078
"TSC22D1","ENSG00000102804",0.00042081050426498,0.395611147239943
"MRPL45","ENSG00000278845",0.00043392476560841,-0.528384421028376
"KDM5C","ENSG00000126012",0.000435090789723652,0.398419723312816
"RPS6KB1","ENSG00000108443",0.000450333434601589,-0.408949956584621
"ENSG00000271880","ENSG00000271880",0.000514289180518708,0.642802113460271
"TBX2","ENSG00000121068",0.000626120869742567,0.347430538853669
"CAPRIN1","ENSG00000135387",0.000626120869742567,-0.522677117896468
"EEF1E1","ENSG00000124802",0.000626120869742567,-0.329580399474117
"RPL12","ENSG00000197958",0.000630966435332116,0.504541580844591
"SPINT2","ENSG00000167642",0.000630966435332116,-0.421832539051471
"TMED2","ENSG00000086598",0.000630966435332116,0.319152443996695
"DAAM1","ENSG00000100592",0.000642352622781828,0.407334953637795
"AARS1","ENSG00000090861",0.000676201667652164,0.44435241062989
"BCLAF1","ENSG00000029363",0.000676201667652164,-0.377575489951634
"ATOSA","ENSG00000047346",0.000718883073880555,-0.326119425714355
"ATP5MG","ENSG00000167283",0.00078747857290731,-0.427147023481193
"ADAM17","ENSG00000151694",0.000851565225887671,0.497181557111986
"SND1","ENSG00000197157",0.000851565225887671,0.393367077631086
"CDC25B","ENSG00000101224",0.000878403335701181,-0.378197517770539
"SLC35C1","ENSG00000181830",0.00089326045716206,-0.743012869374196
"USP5","ENSG00000111667",0.000956173927618152,0.637626726499925
"SLC25A1","ENSG00000100075",0.000956173927618152,-0.496392588016971
"RUNX1","ENSG00000159216",0.00103384356813641,0.42158073389171
"SEC11C","ENSG00000166562",0.00108116757647523,0.687945255407604
"CHKA","ENSG00000110721",0.00108116757647523,0.43771508818866
"RBBP4","ENSG00000162521",0.00108116757647523,-0.384351297084946
"NACA","ENSG00000196531",0.00108116757647523,-0.565566203177014
"ATP5F1E","ENSG00000124172",0.00116058169342148,-0.269598448894672
"DHX15","ENSG00000109606",0.00117684374692374,-0.281483471406004
"TAF15","ENSG00000270647",0.00120708223578699,-0.460568080623826
"DDX3X","ENSG00000215301",0.0012278967900545,-0.353253971638927
"TMEM87B","ENSG00000153214",0.00130385562422546,0.333938747128311
"TES","ENSG00000135269",0.00131004571945502,0.725296142770375
"CSDE1","ENSG00000009307",0.00131004571945502,-0.358917541518158
"HSPB1","ENSG00000106211",0.00131004571945502,-0.24113915185138
"MGLL","ENSG00000074416",0.00135470693993065,0.421906339722831
"LMNA","ENSG00000160789",0.00135839743167045,0.336577894319372
"SLC6A14","ENSG00000268104",0.00135839743167045,-0.475582746909078
"TRAPPC12","ENSG00000171853",0.00137464275755366,0.587709841164092
"ELOB","ENSG00000103363",0.00148011999511313,0.328950228181693
"CBS","ENSG00000160200",0.00151148333273466,0.440527075049108
"MUC20","ENSG00000176945",0.00151148333273466,-0.443825446435182
"ID2","ENSG00000115738",0.00154558781166095,-0.425106124027444
"FNIP1","ENSG00000217128",0.00154558781166095,0.37513809135149
"MATR3","ENSG00000280987",0.00158316153379994,-0.427936247683535
"ILK","ENSG00000166333",0.00170255494222549,0.555927139843706
"GTF2F2","ENSG00000188342",0.00170255494222549,0.75994928323829
"CD24","ENSG00000272398",0.00170255494222549,-0.450995628251468
"ISCU","ENSG00000136003",0.0018179086227216,0.420463626512187
"METTL9","ENSG00000197006",0.00184642243408297,-0.332723926718554
"TANK","ENSG00000136560",0.00185387954120866,-0.635050784241931
"ABHD17C","ENSG00000136379",0.00186456766205456,-0.447084920729636
"MTA2","ENSG00000149480",0.00186456766205456,0.315026416742812
"PPCS","ENSG00000127125",0.00186456766205456,-0.486546912803519
"PRPF38B","ENSG00000134186",0.00186744077459975,-0.366861706069444
"SENP5","ENSG00000119231",0.00186744077459975,0.521632546341546
"SLC25A43","ENSG00000077713",0.00186744077459975,-0.566278985483871
