"gene","stat"
"ENSG00000196208",3.00749606945988
"ENSG00000069188",2.26495432877608
"ENSG00000157600",2.09598327068329
"ENSG00000274267",2.05063789221613
"ENSG00000124749",2.03610337751754
"ENSG00000156398",2.01236726977515
"ENSG00000109321",2.00503260124144
"ENSG00000174827",1.96380742767784
"ENSG00000161888",1.94221428611826
"ENSG00000189057",1.91286306559024
"ENSG00000152253",1.87740734595728
"ENSG00000183856",1.87140043220994
"ENSG00000130045",1.83005432755548
"ENSG00000131747",1.80431192823388
"ENSG00000142945",1.79560124515634
"ENSG00000088325",1.79532275349856
"ENSG00000127564",1.78663541146544
"ENSG00000082175",1.78474862223073
"ENSG00000160182",1.74872778513645
"ENSG00000277775",1.7112025957002
"ENSG00000284906",1.70498932296083
"ENSG00000144452",1.67158705772518
"ENSG00000122966",1.67120245500394
"ENSG00000108352",1.66232411277179
"ENSG00000278272",1.66115781724621
"ENSG00000169607",1.65320776853108
"ENSG00000064205",1.65085504103686
"ENSG00000170312",1.64914737924469
"ENSG00000118193",1.62190436445782
"ENSG00000100526",1.60188387070979
"ENSG00000138180",1.59861223426319
"ENSG00000092470",1.59481552632946
"ENSG00000068489",1.58745419135938
"ENSG00000184357",1.58097905545981
"ENSG00000107562",1.58047425756541
"ENSG00000065328",1.55622265562539
"ENSG00000169679",1.54807511348788
"ENSG00000111665",1.54802125181694
"ENSG00000024526",1.54473767867471
"ENSG00000143126",1.51439510997774
"ENSG00000128311",1.49767403110404
"ENSG00000185697",1.48822143469538
"ENSG00000263513",1.48176198284631
"ENSG00000112984",1.47658944538008
"ENSG00000102384",1.46824614021697
"ENSG00000196550",1.4507228193555
"ENSG00000171241",1.43612960953687
"ENSG00000137563",1.43077471872255
"ENSG00000198826",1.41297263366198
"ENSG00000278637",1.40347386267783
"ENSG00000177721",1.40122456795172
"ENSG00000100219",1.38930715998222
"ENSG00000189007",1.38580087178597
"ENSG00000129195",1.38349886136253
"ENSG00000138160",1.3667953162727
"ENSG00000104147",1.36644963481322
"ENSG00000198901",1.36279672765619
"ENSG00000107819",1.36126011238075
"ENSG00000174945",1.35822486113665
"ENSG00000109805",1.34936850709614
"ENSG00000148773",1.34705989329725
"ENSG00000140534",1.33358736132898
"ENSG00000143476",1.33263454996324
"ENSG00000175920",1.32953228530134
"ENSG00000203811",1.32782304359666
"ENSG00000123219",1.32450513806783
"ENSG00000131153",1.32348940250305
"ENSG00000154328",1.31380047945601
"ENSG00000128944",1.28761068882126
"ENSG00000141753",1.27064012813354
"ENSG00000178096",1.26069720122417
"ENSG00000137573",1.26056419650169
"ENSG00000076242",1.25222629492252
"ENSG00000182774",1.2505827368439
"ENSG00000126787",1.23039513677828
"ENSG00000196584",1.22413976324868
"ENSG00000165731",1.22173698102928
"ENSG00000137804",1.21990932978143
"ENSG00000113739",1.21359123896284
"ENSG00000101773",1.21145437308401
"ENSG00000167397",1.20484028219206
"ENSG00000013810",1.19880140323048
"ENSG00000237649",1.19824306998789
"ENSG00000178999",1.1914559706804
"ENSG00000166426",1.19066346274201
"ENSG00000145386",1.18792521357363
"ENSG00000087586",1.18646202741978
"ENSG00000134057",1.18498480850067
"ENSG00000165244",1.18307469121401
"ENSG00000112029",1.17848092952575
"ENSG00000135549",1.17721896593287
"ENSG00000113368",1.17690052888505
"ENSG00000117984",1.17524558448128
"ENSG00000140545",1.16631841534685
"ENSG00000138778",1.16173057926842
"ENSG00000173467",1.14257196488798
"ENSG00000163808",1.13969997144538
"ENSG00000144554",1.13776702199763
"ENSG00000111445",1.1348182981883
"ENSG00000173221",1.12718405856072
"ENSG00000123416",1.12641605860411
"ENSG00000062282",1.12572912908647
"ENSG00000156802",1.12011990375265
"ENSG00000278318",1.11868636814166
"ENSG00000164430",1.11472959741162
"ENSG00000147041",1.1092547977003
"ENSG00000117650",1.10862030939282
"ENSG00000117983",1.1071797654923
"ENSG00000011426",1.10422321795686
"ENSG00000174371",1.10390360562371
"ENSG00000143228",1.10073633214816
"ENSG00000165304",1.09970495269266
"ENSG00000144290",1.09875249493795
"ENSG00000275221",1.09812986399425
"ENSG00000184270",1.09630556220696
"ENSG00000157456",1.09577454814213
"ENSG00000161082",1.09505594891506
"ENSG00000102362",1.09459528016763
"ENSG00000111581",1.09415617099544
"ENSG00000163644",1.08994478791119
"ENSG00000166851",1.08497835629911
"ENSG00000119403",1.08042319688875
"ENSG00000122140",1.07935262746807
"ENSG00000136982",1.07860690292571
"ENSG00000185130",1.07853964833231
"ENSG00000100580",1.0752822826027
"ENSG00000004948",1.07046002817878
"ENSG00000117593",1.06829483096655
"ENSG00000171848",1.06793218463175
"ENSG00000108641",1.06564447952419
"ENSG00000153044",1.06182276142987
"ENSG00000105948",1.06093802466632
"ENSG00000137812",1.0592229600023
"ENSG00000100644",1.0559693783211
"ENSG00000111907",1.0521111597154
"ENSG00000217555",1.05170803072109
"ENSG00000174206",1.04825741039076
"ENSG00000156970",1.04651746320271
"ENSG00000183779",1.04510132079571
"ENSG00000168393",1.04501486914097
"ENSG00000273983",1.03990591043777
"ENSG00000090006",1.03716805772121
"ENSG00000161249",1.03482091437377
"ENSG00000072571",1.0347714084888
"ENSG00000103994",1.03150971737272
"ENSG00000214194",1.0309369241356
"ENSG00000164104",1.02470605685664
"ENSG00000183763",1.02134658536665
"ENSG00000183840",1.01843296165307
"ENSG00000171346",1.01560500508935
"ENSG00000129173",1.01263004294648
"ENSG00000267041",1.01247787996788
"ENSG00000166886",1.01240194397067
"ENSG00000117724",1.01214833830603
"ENSG00000203760",1.01073206171111
"ENSG00000174442",1.0095327952868
"ENSG00000197977",1.00902103877598
"ENSG00000166965",1.00690452408619
"ENSG00000110719",1.00192169532016
"ENSG00000058668",0.999694825560825
"ENSG00000187243",0.995685831099608
"ENSG00000197153",0.994254051086267
"ENSG00000118513",0.992411289336005
"ENSG00000134830",0.985645264918344
"ENSG00000276368",0.973154208684675
"ENSG00000115657",0.972338226494205
"ENSG00000081842",0.972231565821843
"ENSG00000105983",0.971918945795335
"ENSG00000139352",0.96886529264563
"ENSG00000213185",0.964875531075736
"ENSG00000145982",0.963273450392656
"ENSG00000100418",0.96288795514027
"ENSG00000170873",0.962505006394086
"ENSG00000154545",0.960877547524029
"ENSG00000000460",0.9603948350445
"ENSG00000169684",0.959286856465479
"ENSG00000092621",0.959110903402253
"ENSG00000161021",0.959061927687679
"ENSG00000121152",0.951148283259065
"ENSG00000196748",0.948487873638825
"ENSG00000118096",0.947118099502778
"ENSG00000103257",0.942757424871947
"ENSG00000188735",0.941688004319498
"ENSG00000166780",0.941561225781743
"ENSG00000158169",0.941425388988087
"ENSG00000149554",0.939487379061038
"ENSG00000179241",0.9361705754246
"ENSG00000133657",0.935134860309268
"ENSG00000137807",0.931321371505364
"ENSG00000170917",0.931004021926572
"ENSG00000179222",0.929587527088769
"ENSG00000161800",0.928184412973598
"ENSG00000178105",0.927989293899389
"ENSG00000127527",0.927568414681927
"ENSG00000124508",0.92356166221761
"ENSG00000136522",0.922686516311674
"ENSG00000096060",0.917022201063373
"ENSG00000197299",0.915179797110347
"ENSG00000163040",0.915153224774692
"ENSG00000164125",0.915124072917803
"ENSG00000140526",0.913329756548865
"ENSG00000239382",0.913150615288641
"ENSG00000168876",0.910198938277843
"ENSG00000142731",0.909566824263958
"ENSG00000182263",0.909409060389438
"ENSG00000151725",0.907481474878341
"ENSG00000156411",0.906781740733429
"ENSG00000141905",0.906693318366413
"ENSG00000183508",0.900102608046222
"ENSG00000121957",0.899373319058983
"ENSG00000010704",0.898811822609123
"ENSG00000076003",0.895649279696971
"ENSG00000100065",0.89545148194225
"ENSG00000066027",0.883191513817556
"ENSG00000187741",0.882809187973339
"ENSG00000175449",0.882092448599654
"ENSG00000149485",0.879042642421315
"ENSG00000188342",0.87874332395024
"ENSG00000155792",0.87707651374057
"ENSG00000113209",0.876413402414735
"ENSG00000197958",0.874905445571849
"ENSG00000113205",0.874083036883988
"ENSG00000118707",0.873675131269117
"ENSG00000153130",0.871887935925931
"ENSG00000169288",0.866143367175324
"ENSG00000149308",0.865079248202079
"ENSG00000074410",0.865032390014393
"ENSG00000180530",0.864266598550948
"ENSG00000103599",0.864116363768409
"ENSG00000166920",0.864017795557335
"ENSG00000138442",0.862935758874471
"ENSG00000168496",0.860725151688717
"ENSG00000163918",0.859886589524228
"ENSG00000166451",0.85560734635779
"ENSG00000128951",0.854274306534596
"ENSG00000007264",0.854083620105717
"ENSG00000178295",0.850831614758507
"ENSG00000005100",0.848688909718938
"ENSG00000122884",0.848476072016288
"ENSG00000108828",0.847814096468023
"ENSG00000183044",0.845516987921287
"ENSG00000105971",0.845296559476755
"ENSG00000104381",0.843048207102452
"ENSG00000112562",0.842700914839997
"ENSG00000137509",0.839860009145297
"ENSG00000073536",0.839366304777337
"ENSG00000173621",0.838721674027946
"ENSG00000278677",0.83694723516618
"ENSG00000157193",0.834988860157753
"ENSG00000188227",0.834490104010139
"ENSG00000168148",0.833525151511863
"ENSG00000138386",0.833029070473643
"ENSG00000174501",0.832409988205909
"ENSG00000149150",0.827591424387417
"ENSG00000134533",0.827569771633526
"ENSG00000006047",0.826180306850731
"ENSG00000170153",0.824689434630765
"ENSG00000138771",0.823447161775654
"ENSG00000175305",0.821540030221162
"ENSG00000156876",0.82114211117847
"ENSG00000172878",0.821096773697701
"ENSG00000100379",0.818796713800772
"ENSG00000164611",0.81821723327283
"ENSG00000178467",0.813031246891702
"ENSG00000138336",0.81209490875968
"ENSG00000146733",0.810801168589108
"ENSG00000182180",0.810494050228109
"ENSG00000159445",0.809825561815829
"ENSG00000157617",0.808266365738427
"ENSG00000198929",0.807272312501509
"ENSG00000100583",0.805204393094059
"ENSG00000130707",0.804868509632384
"ENSG00000204498",0.803888157801082
"ENSG00000198551",0.802629449186273
"ENSG00000140043",0.802548460492146
"ENSG00000277157",0.801765402244182
"ENSG00000102393",0.801608239102444
"ENSG00000186868",0.800465933094195
"ENSG00000152749",0.800040558046848
"ENSG00000143401",0.799549939467939
"ENSG00000133740",0.799432791093327
"ENSG00000105072",0.798171230704732
"ENSG00000167693",0.796958741986079
"ENSG00000198034",0.795874156757963
"ENSG00000100578",0.794850663336481
"ENSG00000103415",0.793998353111432
"ENSG00000255823",0.793636408058299
"ENSG00000143951",0.791329614454743
"ENSG00000273542",0.791089875966986
"ENSG00000128908",0.791048084601164
"ENSG00000073803",0.790870432054192
"ENSG00000145604",0.790336728236848
"ENSG00000113810",0.788733775535708
"ENSG00000131459",0.785054404499775
"ENSG00000198937",0.784444476913995
"ENSG00000204116",0.78308329313211
"ENSG00000090565",0.782716418340657
"ENSG00000167968",0.78213172197533
"ENSG00000117479",0.781102347358972
"ENSG00000180354",0.777583202015957
"ENSG00000142892",0.777497911990515
"ENSG00000111145",0.77390429512156
"ENSG00000103995",0.773762597889866
"ENSG00000187630",0.770881479055109
"ENSG00000112312",0.770055459453088
"ENSG00000173456",0.766696398876379
"ENSG00000112877",0.766656634767324
"ENSG00000105640",0.766057412173532
"ENSG00000164039",0.764884223539865
"ENSG00000196230",0.764397425716947
"ENSG00000204540",0.763512056530672
"ENSG00000102221",0.763492343807291
"ENSG00000174748",0.763309845611469
"ENSG00000076382",0.762958225869688
"ENSG00000248905",0.761889674425226
"ENSG00000159259",0.760650803783344
"ENSG00000135049",0.75944461994994
"ENSG00000014138",0.759123831393511
"ENSG00000100814",0.758986528677575
"ENSG00000009830",0.758402913116246
"ENSG00000174327",0.756455831962565
"ENSG00000256977",0.756388843795271
"ENSG00000173156",0.755276913760118
"ENSG00000170113",0.754358598105596
"ENSG00000102226",0.753911612368173
"ENSG00000144395",0.753263981243933
"ENSG00000166323",0.752969593560747
"ENSG00000138028",0.75290796347586
"ENSG00000106541",0.751783109786062
"ENSG00000171806",0.750542472246933
"ENSG00000278463",0.746819123964451
"ENSG00000105085",0.743746205023032
"ENSG00000119684",0.742569610916619
"ENSG00000177200",0.742531193094752
"ENSG00000146263",0.741737452680365
"ENSG00000100889",0.739851544863128
"ENSG00000004700",0.739377272920861
"ENSG00000167862",0.738857964169659
"ENSG00000196505",0.738638167130429
"ENSG00000117682",0.738432914527745
"ENSG00000171604",0.737394568749053
"ENSG00000217442",0.734659215365414
"ENSG00000197249",0.73394868894804
"ENSG00000163517",0.731323331416257
"ENSG00000185567",0.730878940268716
"ENSG00000131089",0.730275561240682
"ENSG00000173542",0.729798015481898
"ENSG00000143502",0.729548885100408
"ENSG00000179240",0.728498953669461
"ENSG00000198520",0.726428297224017
"ENSG00000165886",0.726051471793437
"ENSG00000089009",0.720274406235418
"ENSG00000165169",0.720264759384776
"ENSG00000042286",0.720263937761794
"ENSG00000157800",0.719060464136712
"ENSG00000178035",0.718279532798573
"ENSG00000167513",0.717624982772842
"ENSG00000261609",0.716535991766628
"ENSG00000119943",0.716110018674762
"ENSG00000147642",0.715890130746591
"ENSG00000139211",0.715604703706546
