"gene","ensembl_id","stat","log2FoldChange"
"GREB1","ENSG00000196208",3.86571182677192e-175,3.00749606945988
"TFF1","ENSG00000160182",5.82711967978587e-95,1.74872778513645
"CELSR2","ENSG00000143126",1.42217170390239e-50,1.51439510997774
"PRR11","ENSG00000068489",2.62210979826772e-44,1.58745419135938
"TPD52L1","ENSG00000111907",1.39865676115282e-34,1.0521111597154
"TST","ENSG00000128311",2.1538186199159e-32,1.49767403110404
"TBC1D9","ENSG00000109436",2.5042798854347e-30,-0.960175516536129
"KITLG","ENSG00000049130",9.94669223835546e-29,-1.13791822285771
"AREG","ENSG00000109321",8.50911416787478e-27,2.00503260124144
"FAM107B","ENSG00000065809",9.30787133875052e-25,-1.19695429010586
"XBP1","ENSG00000100219",9.47020193626624e-24,1.38930715998222
"SLC12A2","ENSG00000064651",1.63700421506368e-23,-0.873152218133699
"PSCA","ENSG00000167653",5.28038716994306e-23,-1.79238921186108
"CDK1","ENSG00000170312",1.01059996856131e-22,1.64914737924469
"RAPGEFL1","ENSG00000108352",3.46950056083115e-21,1.66232411277179
"TUBA1B","ENSG00000123416",3.73414405162526e-21,1.12641605860411
"ID2","ENSG00000115738",3.92831772343537e-21,-1.11652269084829
"PPM1K","ENSG00000163644",3.92831772343537e-21,1.08994478791119
"SGCG","ENSG00000102683",4.6423752785404e-21,-1.13442127943795
"SLC7A5","ENSG00000103257",3.18855908868642e-20,0.942757424871947
"G6PD","ENSG00000160211",3.81775525408371e-20,0.635731642388515
"RELL1","ENSG00000181826",4.85411725056129e-20,-1.06429051081066
"ANP32E","ENSG00000143401",8.1172225073572e-20,0.799549939467939
"CLIP4","ENSG00000115295",1.25725259091422e-19,-1.73606326783168
"NRIP1","ENSG00000180530",1.32967514731915e-19,0.864266598550948
"YPEL3","ENSG00000090238",1.67776068716918e-19,-0.925412685443395
"ARHGAP11A","ENSG00000198826",3.95248231095847e-19,1.41297263366198
"AMIGO2","ENSG00000139211",4.51417342662169e-19,0.715604703706546
"KRT80","ENSG00000167767",9.30036454659317e-19,-0.710657588899292
"RPL6","ENSG00000089009",1.78746107170132e-18,0.720274406235418
"ABCA12","ENSG00000144452",9.67608046319388e-18,1.67158705772518
"PDIA6","ENSG00000143870",1.02026850971297e-17,0.631839307442328
"NMD3","ENSG00000169251",1.7478070998962e-17,0.581192036914857
"H4C1","ENSG00000278637",3.97393635283186e-17,1.40347386267783
"GRHL3","ENSG00000158055",3.97393635283186e-17,-1.43298450367781
"AOX1","ENSG00000138356",4.66080819725552e-17,-2.4318640016479
"ANXA2","ENSG00000182718",4.66080819725552e-17,-0.535085424824513
"H1-5","ENSG00000184357",7.2867096513154e-17,1.58097905545981
"NME1","ENSG00000239672",1.17350178964002e-16,0.606537139449089
"CA12","ENSG00000074410",1.35802759950639e-16,0.865032390014393
"ZNF703","ENSG00000183779",6.84376371382147e-16,1.04510132079571
"HBEGF","ENSG00000113070",1.31790751987838e-15,-1.81668995483081
"NPNT","ENSG00000168743",2.29137604096239e-15,-0.918021232178126
"RPS4X","ENSG00000198034",2.72451909351036e-15,0.795874156757963
"H3C7","ENSG00000277775",3.33512343263718e-15,1.7112025957002
"HIF1A","ENSG00000100644",8.3621438725144e-15,1.0559693783211
"EPS15L1","ENSG00000127527",2.06688647690282e-14,0.927568414681927
"KIAA0513","ENSG00000135709",2.4283966436947e-14,-0.867923511024251
"UCP2","ENSG00000175567",3.70768663411795e-14,0.712690186992638
"BCAS1","ENSG00000064787",4.50167955253575e-14,-1.69030050916843
"POGLUT3","ENSG00000178202",4.62585022939298e-14,-1.31517483101199
"UBP1","ENSG00000153560",5.70858832228014e-14,-0.774384564204628
"ARLN","ENSG00000164096",6.0461679016589e-14,-0.89632177094223
"CENPK","ENSG00000123219",1.08388285199695e-13,1.32450513806783
"CENPI","ENSG00000102384",1.95258250315388e-13,1.46824614021697
"MID2","ENSG00000080561",2.01818063393325e-13,-0.57197622814839
"AGR2","ENSG00000106541",2.43134738664174e-13,0.751783109786062
"RPL9","ENSG00000163682",2.80421684168951e-13,0.688542994612861
"LDOC1","ENSG00000182195",4.5630042670446e-13,-1.12000417877122
"SFXN2","ENSG00000156398",4.96289604118712e-13,2.01236726977515
"ABHD2","ENSG00000140526",6.30789255365928e-13,0.913329756548865
"TMEM164","ENSG00000157600",6.61363041999341e-13,2.09598327068329
"CLMN","ENSG00000165959",1.05548329886234e-12,-1.17220323537746
"ZFP36L2","ENSG00000152518",1.49688078185276e-12,-1.1690197161704
"ATP2A3","ENSG00000074370",2.47313429204245e-12,-1.01955942953452
"H2AC14","ENSG00000276368",2.55233484122837e-12,0.973154208684675
"LMBR1","ENSG00000105983",2.66899557589849e-12,0.971918945795335
"AMZ1","ENSG00000174945",2.66899557589849e-12,1.35822486113665
"SALL4","ENSG00000101115",2.86149357995796e-12,-1.0943852172602
"PGR","ENSG00000082175",3.3257079429218e-12,1.78474862223073
