"gene","ensembl_id","stat","log2FoldChange"
"LCN2","ENSG00000148346",0,5.09337701417259
"HSPH1","ENSG00000120694",9.51688935709222e-267,2.67615438278049
"MAP1LC3B","ENSG00000140941",7.85897103068486e-266,2.33157145264173
"HSPA6","ENSG00000173110",1.79247940995229e-254,6.55113943636663
"HSPA1B","ENSG00000204388",3.68286546000032e-225,3.66435608367561
"HMOX1","ENSG00000100292",2.55445721928256e-221,5.13620826650094
"PPP1R15A","ENSG00000087074",2.07182186589902e-220,3.65971262047462
"SPTSSB","ENSG00000196542",3.58010004026703e-208,-2.8117792141317
"HES4","ENSG00000188290",2.1947701577817e-205,3.35268115531176
"SAT1","ENSG00000130066",1.21653928616988e-204,3.52894966601851
"TBC1D9","ENSG00000109436",1.48513042925801e-194,-3.18270124651915
"EVL","ENSG00000196405",7.3485115411903e-166,-3.19485723284209
"HSP90AA1","ENSG00000080824",7.98541442008215e-164,2.18543187784015
"TACSTD2","ENSG00000184292",8.56901039541843e-162,-2.94918115210687
"ESR1","ENSG00000091831",1.48992745039106e-161,-2.82012361912773
"SLC3A2","ENSG00000168003",1.94468243508865e-157,1.97450210675109
"SLC12A2","ENSG00000064651",2.25666147497833e-147,-3.00548460213203
"ZFAND2A","ENSG00000178381",2.86501638433729e-142,2.44593262443301
"WSB1","ENSG00000109046",4.75666581673067e-131,2.61611143854746
"DDIT3","ENSG00000175197",3.51454742594268e-126,2.44299759373406
"DNAJB1","ENSG00000132002",2.55924042143899e-123,3.28037675020357
"IER5","ENSG00000162783",1.34425699225796e-112,2.88238223292326
"DCDC2","ENSG00000146038",1.6222657046802e-112,-2.80103385819051
"AMIGO2","ENSG00000139211",2.44562726438041e-108,-3.45245519585177
"PER1","ENSG00000179094",2.94028566263243e-105,2.48755100570682
"RNASEK","ENSG00000219200",3.24631671265243e-105,3.52556202014128
"MAFK","ENSG00000198517",4.37991408643454e-105,2.00041177853129
"SLC20A1","ENSG00000144136",2.51520953051296e-104,2.59880285909999
"GCLM","ENSG00000023909",7.37269407653983e-104,2.06370352474047
"FKBP11","ENSG00000134285",2.88228360070632e-103,2.94157872432292
"SLC39A6","ENSG00000141424",3.15237216735032e-102,-2.86972078322292
"IDI1","ENSG00000067064",3.62854904153946e-102,-1.89562592966631
"MRPS10","ENSG00000048544",7.59731521439657e-102,1.88047763683819
"KITLG","ENSG00000049130",1.09441781598529e-101,-3.14299163592445
"RUNX1","ENSG00000159216",9.69784862890788e-100,-2.29197833286702
"FLNB","ENSG00000136068",1.01851634298405e-99,-1.94008614803636
"GADD45A","ENSG00000116717",1.20524806621768e-98,2.62802470991811
"NRCAM","ENSG00000091129",1.25758397012355e-98,-2.51136222784604
"NPY1R","ENSG00000164128",3.72854894417681e-97,-2.75120782638567
"SPTY2D1","ENSG00000179119",5.32100351053736e-95,1.88312775916351
"HSP90B1","ENSG00000166598",5.77748175362389e-95,2.03888449703558
"HNRNPH3","ENSG00000096746",9.14131551644732e-95,1.91953410814753
"DNAJB11","ENSG00000090520",7.0142937657967e-94,1.82197988733421
"MDM2","ENSG00000135679",1.11316614834215e-93,1.30357047350366
