"gene","stat"
"ENSG00000122140",2.25985962378986
"ENSG00000263956",2.2289302001432
"ENSG00000196396",1.96278744774489
"ENSG00000167716",1.84170566739074
"ENSG00000116863",1.83800402041383
"ENSG00000196453",1.80158858923004
"ENSG00000270231",1.77504783557766
"ENSG00000100583",1.77243166816974
"ENSG00000168393",1.74756527180081
"ENSG00000142973",1.73058827263935
"ENSG00000164620",1.70547495618378
"ENSG00000187634",1.69139898263399
"ENSG00000135966",1.66369311519931
"ENSG00000166685",1.64055771528312
"ENSG00000181467",1.60900480223783
"ENSG00000139645",1.57968282331934
"ENSG00000236334",1.54996144656876
"ENSG00000167397",1.52439505201831
"ENSG00000183723",1.51454207450189
"ENSG00000230797",1.47713618821482
"ENSG00000136856",1.47615410069878
"ENSG00000143776",1.46151305051083
"ENSG00000090006",1.44875641595117
"ENSG00000159167",1.40600997834996
"ENSG00000135124",1.39640716263708
"ENSG00000157379",1.39128350891998
"ENSG00000168028",1.39027127857626
"ENSG00000165138",1.37213313401213
"ENSG00000110328",1.36856908004564
"ENSG00000099326",1.36639795201049
"ENSG00000173214",1.36299156292232
"ENSG00000111667",1.3575078487112
"ENSG00000134291",1.35748181342115
"ENSG00000243708",1.35578322260299
"ENSG00000143570",1.35069616572813
"ENSG00000187068",1.34764278627578
"ENSG00000184216",1.34152407130508
"ENSG00000133195",1.33278690665149
"ENSG00000141867",1.32486027530975
"ENSG00000059588",1.31991589400749
"ENSG00000112685",1.30340657843362
"ENSG00000171453",1.30133431121004
"ENSG00000215271",1.30049772230655
"ENSG00000149541",1.29869067825986
"ENSG00000138073",1.2967879130263
"ENSG00000106330",1.29229628678362
"ENSG00000124126",1.28314538385273
"ENSG00000076242",1.27122126570749
"ENSG00000187049",1.26956161878336
"ENSG00000133247",1.2662504422569
"ENSG00000123444",1.26568318641422
"ENSG00000167130",1.26557081580566
"ENSG00000148303",1.26104117727158
"ENSG00000176022",1.25667521990317
"ENSG00000095951",1.24755684867319
"ENSG00000170892",1.24455910463732
"ENSG00000099203",1.24404137913045
"ENSG00000100441",1.23910829730832
"ENSG00000102870",1.23526360533901
"ENSG00000106628",1.23245001125729
"ENSG00000260428",1.22422427767642
"ENSG00000162419",1.22374799604936
"ENSG00000179532",1.2224532440086
"ENSG00000122884",1.21945935229237
"ENSG00000145495",1.21882890578317
"ENSG00000177721",1.2171211483039
"ENSG00000132604",1.21583275226129
"ENSG00000204498",1.21463739705694
"ENSG00000244274",1.21085125024016
"ENSG00000062282",1.20958250120601
"ENSG00000168876",1.20751201807134
"ENSG00000146535",1.20427954726357
"ENSG00000123395",1.20111871322386
"ENSG00000115561",1.20002026514614
"ENSG00000105254",1.19790751911599
"ENSG00000197386",1.19456172211857
"ENSG00000275221",1.19010071224509
"ENSG00000156398",1.18865720316672
"ENSG00000130305",1.18789549969174
"ENSG00000048471",1.17732909811519
"ENSG00000186480",1.1752303577991
"ENSG00000088325",1.16999762104443
"ENSG00000070423",1.16941758268259
"ENSG00000117362",1.16872961496255
"ENSG00000129667",1.16811620744135
"ENSG00000203799",1.16710998519537
"ENSG00000161204",1.16703770054171
"ENSG00000121716",1.16576400706391
"ENSG00000164889",1.16528921237981
"ENSG00000102109",1.16029337930008
"ENSG00000100439",1.16022688419135
"ENSG00000214717",1.15882351427984
"ENSG00000176058",1.15782270459266
"ENSG00000127585",1.1574371146669
"ENSG00000143878",1.15697850364621
"ENSG00000196189",1.15495507624558
"ENSG00000101150",1.14903550355725
"ENSG00000157693",1.14749653208097
"ENSG00000141664",1.14684348896678
"ENSG00000105523",1.1327689571499
"ENSG00000171863",1.13037601269601
"ENSG00000114648",1.12952609822612
"ENSG00000278272",1.12882761502873
"ENSG00000166135",1.12612309811905
"ENSG00000113575",1.12459967855797
"ENSG00000092010",1.12343169712956
"ENSG00000011485",1.12323953142989
"ENSG00000138663",1.12305959722893
"ENSG00000178096",1.12274434574487
"ENSG00000005448",1.12249164574817
"ENSG00000118707",1.11710625999921
"ENSG00000119801",1.11439650191515
"ENSG00000137502",1.11201314510773
"ENSG00000176896",1.11065774692171
"ENSG00000144589",1.11010610935522
"ENSG00000140374",1.1049816167156
"ENSG00000174206",1.10339934168212
"ENSG00000128908",1.10106905701581
"ENSG00000151067",1.09929774815223
"ENSG00000104957",1.0985323850684
"ENSG00000101213",1.09833770761395
"ENSG00000132300",1.09593641797037
"ENSG00000257365",1.09538238523897
"ENSG00000250091",1.0939402905652
"ENSG00000162757",1.09305466089434
"ENSG00000103160",1.09128663549034
"ENSG00000144476",1.08973006317872
"ENSG00000008130",1.08113718742688
"ENSG00000198157",1.07275947815681
"ENSG00000134574",1.07121328798613
"ENSG00000213658",1.06972890924792
"ENSG00000162236",1.06916304486341
"ENSG00000116062",1.06254923298856
"ENSG00000100418",1.0608908830694
"ENSG00000127418",1.06030526493215
